% Model:              NP_reactive_flow_Different_injection_TCE_in_Low_Permeable.mph
% Version:            COMSOL 5.2.0.166
% Date:               Jun 15 2020, 10:13
% Table:              tce_outflow_concentration0.02 - tce_outflow_concentraion (tce_outflow_concentraion)
% Q_inject_design        t (s)                    tce_outflow_concentraion (mol/(m*s))
0.02                     2265                     2.9852313212224534E-8
0.02                     2266                     2.982392121480477E-8
0.02                     2267                     2.979556093046755E-8
0.02                     2268                     2.9767232359212848E-8
0.02                     2269                     2.97389355010407E-8
0.02                     2270                     2.9710670355951085E-8
0.02                     2271                     2.9682436923943993E-8
0.02                     2272                     2.9654235205019442E-8
0.02                     2273                     2.962606519917743E-8
0.02                     2274                     2.959792690641794E-8
0.02                     2275                     2.9569820326740992E-8
0.02                     2276                     2.954174546014658E-8
0.02                     2277                     2.9513702306634705E-8
0.02                     2278                     2.9485690866205367E-8
0.02                     2279                     2.9457711138858567E-8
0.02                     2280                     2.9429763124594285E-8
0.02                     2281                     2.9401846823412545E-8
0.02                     2282                     2.9373962235313346E-8
0.02                     2283                     2.9346109360296673E-8
0.02                     2284                     2.9318288198362537E-8
0.02                     2285                     2.929049874951094E-8
0.02                     2286                     2.9262741013741888E-8
0.02                     2287                     2.9235014991055347E-8
0.02                     2288                     2.9207320681451358E-8
0.02                     2289                     2.917965808492989E-8
0.02                     2290                     2.9152027201490964E-8
0.02                     2291                     2.9124428031134573E-8
0.02                     2292                     2.9096860573860723E-8
0.02                     2293                     2.9069324829669408E-8
0.02                     2294                     2.9041820798560615E-8
0.02                     2295                     2.9014348480534363E-8
0.02                     2296                     2.898690787559064E-8
0.02                     2297                     2.8959498983729465E-8
0.02                     2298                     2.8932121804950808E-8
0.02                     2299                     2.8904776339254703E-8
0.02                     2300                     2.8877462586641125E-8
0.02                     2301                     2.8850180547110086E-8
0.02                     2302                     2.882293022066158E-8
0.02                     2303                     2.8795711607295603E-8
0.02                     2304                     2.8768524707012156E-8
0.02                     2305                     2.8741369519811256E-8
0.02                     2306                     2.871424604569289E-8
0.02                     2307                     2.868715428465705E-8
0.02                     2308                     2.8660094236703754E-8
0.02                     2309                     2.863306590183299E-8
0.02                     2310                     2.8606069280044763E-8
0.02                     2311                     2.857910437133906E-8
0.02                     2312                     2.85521711757159E-8
0.02                     2313                     2.852526969317527E-8
0.02                     2314                     2.8498399923717176E-8
0.02                     2315                     2.8471561867341622E-8
0.02                     2316                     2.8444755524048603E-8
0.02                     2317                     2.841798089383812E-8
0.02                     2318                     2.839123797671017E-8
0.02                     2319                     2.836452677266475E-8
0.02                     2320                     2.8337847281701863E-8
0.02                     2321                     2.8311199503821525E-8
0.02                     2322                     2.828458343902371E-8
0.02                     2323                     2.8257999087308424E-8
0.02                     2324                     2.823144644867569E-8
0.02                     2325                     2.8204925523125473E-8
0.02                     2326                     2.81784363106578E-8
0.02                     2327                     2.8151978811272658E-8
0.02                     2328                     2.8125553024970048E-8
0.02                     2329                     2.809915895174998E-8
0.02                     2330                     2.807279659161245E-8
0.02                     2331                     2.804646594455745E-8
0.02                     2332                     2.802016701058498E-8
0.02                     2333                     2.799389978969505E-8
0.02                     2334                     2.7967664281887653E-8
0.02                     2335                     2.794146048716279E-8
0.02                     2336                     2.7915288405520463E-8
0.02                     2337                     2.7889148036960673E-8
0.02                     2338                     2.786303938148342E-8
0.02                     2339                     2.7836962439088695E-8
0.02                     2340                     2.7810917209776494E-8
0.02                     2341                     2.7784903693546857E-8
0.02                     2342                     2.7758921890399732E-8
0.02                     2343                     2.7732971800335152E-8
0.02                     2344                     2.7707053423353104E-8
0.02                     2345                     2.7681166759453587E-8
0.02                     2346                     2.765531180863661E-8
0.02                     2347                     2.7629488570902157E-8
0.02                     2348                     2.760369704625026E-8
0.02                     2349                     2.7577937234680884E-8
0.02                     2350                     2.755220913619404E-8
0.02                     2351                     2.752651275078974E-8
0.02                     2352                     2.750084807846796E-8
0.02                     2353                     2.747521511922873E-8
0.02                     2354                     2.7449613873072034E-8
0.02                     2355                     2.742404433999786E-8
0.02                     2356                     2.739850652000623E-8
0.02                     2357                     2.7373000413097138E-8
0.02                     2358                     2.734752601927057E-8
0.02                     2359                     2.732208333852654E-8
0.02                     2360                     2.729667237086505E-8
0.02                     2361                     2.7271293116286093E-8
0.02                     2362                     2.7245945574789673E-8
0.02                     2363                     2.7220629746375777E-8
0.02                     2364                     2.719534563104443E-8
0.02                     2365                     2.7170093228795614E-8
0.02                     2366                     2.7144872539629333E-8
0.02                     2367                     2.7119683563545577E-8
0.02                     2368                     2.709452630054436E-8
0.02                     2369                     2.706940075062567E-8
0.02                     2370                     2.704430691378954E-8
0.02                     2371                     2.7019244790035922E-8
0.02                     2372                     2.6994214379364847E-8
0.02                     2373                     2.6969215681776307E-8
0.02                     2374                     2.69442486972703E-8
0.02                     2375                     2.691931342584683E-8
0.02                     2376                     2.6894409867505893E-8
0.02                     2377                     2.6869538022247502E-8
0.02                     2378                     2.684469789007163E-8
0.02                     2379                     2.6819889470978293E-8
0.02                     2380                     2.67951127649675E-8
0.02                     2381                     2.677036777203924E-8
0.02                     2382                     2.6745654492193514E-8
0.02                     2383                     2.6720972925430312E-8
0.02                     2384                     2.6696323071749646E-8
0.02                     2385                     2.6671704931151525E-8
0.02                     2386                     2.66465240771858E-8
0.02                     2387                     2.662102025695184E-8
0.02                     2388                     2.6595540780103475E-8
0.02                     2389                     2.6570085646640685E-8
0.02                     2390                     2.6544654856563473E-8
0.02                     2391                     2.6519248409871835E-8
0.02                     2392                     2.6493866306565777E-8
0.02                     2393                     2.6468508546645304E-8
0.02                     2394                     2.6443175130110412E-8
0.02                     2395                     2.641786605696109E-8
0.02                     2396                     2.639258132719736E-8
0.02                     2397                     2.6367320940819195E-8
0.02                     2398                     2.6342084897826623E-8
0.02                     2399                     2.6316873198219632E-8
0.02                     2400                     2.6291685841998207E-8
0.02                     2401                     2.6266522829162365E-8
0.02                     2402                     2.6241384159712115E-8
0.02                     2403                     2.6216269833647422E-8
0.02                     2404                     2.6191179850968332E-8
0.02                     2405                     2.6166114211674808E-8
0.02                     2406                     2.614107291576687E-8
0.02                     2407                     2.6116055963244512E-8
0.02                     2408                     2.6091063354107727E-8
0.02                     2409                     2.606609508835653E-8
0.02                     2410                     2.6041151165990896E-8
0.02                     2411                     2.6016231587010866E-8
0.02                     2412                     2.5991336351416396E-8
0.02                     2413                     2.5966465459207522E-8
0.02                     2414                     2.594161891038421E-8
0.02                     2415                     2.591679670494649E-8
0.02                     2416                     2.5891998842894335E-8
0.02                     2417                     2.5867225324227776E-8
0.02                     2418                     2.584247614894679E-8
0.02                     2419                     2.581775131705138E-8
0.02                     2420                     2.579305082854156E-8
0.02                     2421                     2.5768374683417303E-8
0.02                     2422                     2.574372288167864E-8
0.02                     2423                     2.571909542332555E-8
0.02                     2424                     2.569449230835804E-8
0.02                     2425                     2.5669913536776124E-8
0.02                     2426                     2.564535910857977E-8
0.02                     2427                     2.5620829023769002E-8
0.02                     2428                     2.559632328234381E-8
0.02                     2429                     2.55718418843042E-8
0.02                     2430                     2.5547384829650174E-8
0.02                     2431                     2.5522952118381723E-8
0.02                     2432                     2.549854375049885E-8
0.02                     2433                     2.5474159726001556E-8
0.02                     2434                     2.544980004488984E-8
0.02                     2435                     2.5425464707163714E-8
0.02                     2436                     2.540115371282316E-8
0.02                     2437                     2.5376867061868183E-8
0.02                     2438                     2.5352604754298786E-8
0.02                     2439                     2.532836679011497E-8
0.02                     2440                     2.5304153169316733E-8
0.02                     2441                     2.5279963891904078E-8
0.02                     2442                     2.525579895787701E-8
0.02                     2443                     2.523165836723551E-8
0.02                     2444                     2.5207542119979596E-8
0.02                     2445                     2.518345021610926E-8
0.02                     2446                     2.5159382655624505E-8
0.02                     2447                     2.513533943852532E-8
0.02                     2448                     2.511132056481173E-8
0.02                     2449                     2.5087326034483707E-8
0.02                     2450                     2.506335584754127E-8
0.02                     2451                     2.5039410003984408E-8
0.02                     2452                     2.5015488503813135E-8
0.02                     2453                     2.499159134702743E-8
0.02                     2454                     2.4967718533627308E-8
0.02                     2455                     2.4943870063612773E-8
0.02                     2456                     2.4920045936983805E-8
0.02                     2457                     2.489624615374043E-8
0.02                     2458                     2.487247071388262E-8
0.02                     2459                     2.4848719617410408E-8
0.02                     2460                     2.482499286432376E-8
0.02                     2461                     2.48012904546227E-8
0.02                     2462                     2.477761238830721E-8
0.02                     2463                     2.4753958665377306E-8
0.02                     2464                     2.473032928583298E-8
0.02                     2465                     2.470672424967424E-8
0.02                     2466                     2.468314355690107E-8
0.02                     2467                     2.465958720751348E-8
0.02                     2468                     2.463605520151148E-8
0.02                     2469                     2.4612547538895055E-8
0.02                     2470                     2.45890642196642E-8
0.02                     2471                     2.456560524381894E-8
0.02                     2472                     2.4542170611359242E-8
0.02                     2473                     2.4518760322285146E-8
0.02                     2474                     2.4495374376596608E-8
0.02                     2475                     2.4472012774293658E-8
0.02                     2476                     2.444867551537629E-8
0.02                     2477                     2.4425362599844505E-8
0.02                     2478                     2.4402074027698288E-8
0.02                     2479                     2.4378809798937654E-8
0.02                     2480                     2.435556991356261E-8
0.02                     2481                     2.4332354371573137E-8
0.02                     2482                     2.4309163172969248E-8
0.02                     2483                     2.4285996317750932E-8
0.02                     2484                     2.4262853805918193E-8
0.02                     2485                     2.4239735637471046E-8
0.02                     2486                     2.421664181240947E-8
0.02                     2487                     2.4193572330733478E-8
0.02                     2488                     2.417052719244305E-8
0.02                     2489                     2.414750639753823E-8
0.02                     2490                     2.4124509946018963E-8
0.02                     2491                     2.4101537837885287E-8
0.02                     2492                     2.4078590073137204E-8
0.02                     2493                     2.4055666651774677E-8
0.02                     2494                     2.4032767573797743E-8
0.02                     2495                     2.400989283920639E-8
0.02                     2496                     2.3987042448000608E-8
0.02                     2497                     2.396421640018041E-8
0.02                     2498                     2.3941414695745797E-8
0.02                     2499                     2.391863733469675E-8
0.02                     2500                     2.389588431703329E-8
0.02                     2501                     2.387315564275542E-8
0.02                     2502                     2.3850451311863112E-8
0.02                     2503                     2.3827771324356388E-8
0.02                     2504                     2.380511568023524E-8
0.02                     2505                     2.3782484379499688E-8
0.02                     2506                     2.3759877422149706E-8
0.02                     2507                     2.37372948081853E-8
0.02                     2508                     2.371473653760647E-8
0.02                     2509                     2.3692202610413234E-8
0.02                     2510                     2.3669693026605577E-8
0.02                     2511                     2.3647207786183476E-8
0.02                     2512                     2.362474688914699E-8
0.02                     2513                     2.360231033549606E-8
0.02                     2514                     2.357989812523071E-8
0.02                     2515                     2.3557510258350956E-8
0.02                     2516                     2.3535146734856756E-8
0.02                     2517                     2.3512807554748157E-8
0.02                     2518                     2.349049271802512E-8
0.02                     2519                     2.346820222468767E-8
0.02                     2520                     2.344593607473581E-8
0.02                     2521                     2.342369426816951E-8
0.02                     2522                     2.3401476804988804E-8
0.02                     2523                     2.3379283685193675E-8
0.02                     2524                     2.3357114908784123E-8
0.02                     2525                     2.333497047576016E-8
0.02                     2526                     2.3312850386121763E-8
0.02                     2527                     2.329075463986896E-8
0.02                     2528                     2.3268683237001727E-8
0.02                     2529                     2.3246636177520076E-8
0.02                     2530                     2.3224613461424E-8
0.02                     2531                     2.3202615088713512E-8
0.02                     2532                     2.3180641059388592E-8
0.02                     2533                     2.3158691373449263E-8
0.02                     2534                     2.3136766030895506E-8
0.02                     2535                     2.3114865031727335E-8
0.02                     2536                     2.3092988375944747E-8
0.02                     2537                     2.3071136063547723E-8
0.02                     2538                     2.3049308094536287E-8
0.02                     2539                     2.3027504468910435E-8
0.02                     2540                     2.3005725186670156E-8
0.02                     2541                     2.298397024781546E-8
0.02                     2542                     2.2962239652346346E-8
0.02                     2543                     2.2940533400262805E-8
0.02                     2544                     2.2918851491564844E-8
0.02                     2545                     2.2897193926252463E-8
0.02                     2546                     2.2875560704325678E-8
0.02                     2547                     2.2853951825784462E-8
0.02                     2548                     2.283236729062881E-8
0.02                     2549                     2.2810807098858757E-8
0.02                     2550                     2.278927125047427E-8
0.02                     2551                     2.276775974547537E-8
0.02                     2552                     2.2746272583862055E-8
0.02                     2553                     2.27248097656343E-8
0.02                     2554                     2.2703371290792142E-8
0.02                     2555                     2.268195715933556E-8
0.02                     2556                     2.2660567371264557E-8
0.02                     2557                     2.2639201926579138E-8
0.02                     2558                     2.2617860825279294E-8
0.02                     2559                     2.2596544067365034E-8
0.02                     2560                     2.257525165283634E-8
0.02                     2561                     2.255398358169324E-8
0.02                     2562                     2.2532739853935717E-8
0.02                     2563                     2.2511520469563765E-8
0.02                     2564                     2.2490325428577395E-8
0.02                     2565                     2.2469154730976616E-8
0.02                     2566                     2.2448008376761406E-8
0.02                     2567                     2.2426886365931775E-8
0.02                     2568                     2.2405788698487738E-8
0.02                     2569                     2.238471537442926E-8
0.02                     2570                     2.236366639375637E-8
0.02                     2571                     2.2342641756469066E-8
0.02                     2572                     2.2321641462567334E-8
0.02                     2573                     2.2300665512051178E-8
0.02                     2574                     2.227971390492061E-8
0.02                     2575                     2.225878664117562E-8
0.02                     2576                     2.223788372081621E-8
0.02                     2577                     2.2217005143842375E-8
0.02                     2578                     2.219615091025412E-8
0.02                     2579                     2.2175321020051452E-8
0.02                     2580                     2.215451547323436E-8
0.02                     2581                     2.2133734269802843E-8
0.02                     2582                     2.2112977409756903E-8
0.02                     2583                     2.209224489309656E-8
0.02                     2584                     2.207153671982178E-8
0.02                     2585                     2.205085288993259E-8
0.02                     2586                     2.203019340342897E-8
0.02                     2587                     2.2009558260310934E-8
0.02                     2588                     2.1988947460578472E-8
0.02                     2589                     2.1968361004231602E-8
0.02                     2590                     2.194779889127031E-8
0.02                     2591                     2.1927261121694586E-8
0.02                     2592                     2.190674769550445E-8
0.02                     2593                     2.188625861269989E-8
0.02                     2594                     2.1865793873280912E-8
0.02                     2595                     2.184535347724752E-8
0.02                     2596                     2.1824937424599698E-8
0.02                     2597                     2.1804545715337452E-8
0.02                     2598                     2.1784178349460786E-8
0.02                     2599                     2.1763835326969712E-8
0.02                     2600                     2.174351664786421E-8
0.02                     2601                     2.172322231214429E-8
0.02                     2602                     2.1702952319809936E-8
0.02                     2603                     2.168270667086119E-8
0.02                     2604                     2.1662485365298E-8
0.02                     2605                     2.16422884031204E-8
0.02                     2606                     2.1622115784328376E-8
0.02                     2607                     2.1601967508921925E-8
0.02                     2608                     2.158184357690106E-8
0.02                     2609                     2.156174398826578E-8
0.02                     2610                     2.1541668743016072E-8
0.02                     2611                     2.152161784115195E-8
0.02                     2612                     2.1501591282673395E-8
0.02                     2613                     2.148158906758044E-8
0.02                     2614                     2.1461611195873043E-8
0.02                     2615                     2.1441657667551236E-8
0.02                     2616                     2.1421728482615005E-8
0.02                     2617                     2.1401823641064364E-8
0.02                     2618                     2.1381943142899296E-8
0.02                     2619                     2.136208698811981E-8
0.02                     2620                     2.1342255176725892E-8
0.02                     2621                     2.1322447708717567E-8
0.02                     2622                     2.1302664584094817E-8
0.02                     2623                     2.1282905802857647E-8
0.02                     2624                     2.126317136500605E-8
0.02                     2625                     2.1243461270540035E-8
0.02                     2626                     2.12237755194596E-8
0.02                     2627                     2.120411411176476E-8
0.02                     2628                     2.1184477047455477E-8
0.02                     2629                     2.1164864326531784E-8
0.02                     2630                     2.114527594899367E-8
0.02                     2631                     2.1125711914841138E-8
0.02                     2632                     2.110617222407419E-8
0.02                     2633                     2.1086656876692807E-8
0.02                     2634                     2.106716587269702E-8
0.02                     2635                     2.104769921208679E-8
0.02                     2636                     2.102825689486216E-8
0.02                     2637                     2.1008838921023106E-8
0.02                     2638                     2.0989445290569623E-8
0.02                     2639                     2.097007600350173E-8
0.02                     2640                     2.0950731059819413E-8
0.02                     2641                     2.0931186657302683E-8
0.02                     2642                     2.0911189685154792E-8
0.02                     2643                     2.0891211602322805E-8
0.02                     2644                     2.0871252408806704E-8
0.02                     2645                     2.0851312104606514E-8
0.02                     2646                     2.0831390689722215E-8
0.02                     2647                     2.0811488164153814E-8
0.02                     2648                     2.079160452790131E-8
0.02                     2649                     2.0771739780964687E-8
0.02                     2650                     2.0751893923343984E-8
0.02                     2651                     2.073206695503917E-8
0.02                     2652                     2.071225887605024E-8
0.02                     2653                     2.0692469686377222E-8
0.02                     2654                     2.0672699386020088E-8
0.02                     2655                     2.065294797497886E-8
0.02                     2656                     2.0633215453253517E-8
0.02                     2657                     2.061350182084409E-8
0.02                     2658                     2.0593807077750548E-8
0.02                     2659                     2.05741312239729E-8
0.02                     2660                     2.0554474259511154E-8
0.02                     2661                     2.0534836184365296E-8
0.02                     2662                     2.0515216998535346E-8
0.02                     2663                     2.049561670202129E-8
0.02                     2664                     2.0476035294823127E-8
0.02                     2665                     2.0456472776940855E-8
0.02                     2666                     2.0436929148374484E-8
0.02                     2667                     2.041740440912401E-8
0.02                     2668                     2.0397898559189442E-8
0.02                     2669                     2.0378411598570755E-8
0.02                     2670                     2.0358943527267983E-8
0.02                     2671                     2.0339494345281096E-8
0.02                     2672                     2.0320064052610106E-8
0.02                     2673                     2.0300652649255008E-8
0.02                     2674                     2.0281260135215818E-8
0.02                     2675                     2.0261886510492523E-8
0.02                     2676                     2.0242531775085116E-8
0.02                     2677                     2.0223195928993603E-8
0.02                     2678                     2.0203878972218002E-8
0.02                     2679                     2.018458090475829E-8
0.02                     2680                     2.016530172661447E-8
0.02                     2681                     2.0146041437786554E-8
0.02                     2682                     2.0126800038274535E-8
0.02                     2683                     2.0107577528078394E-8
0.02                     2684                     2.0088373907198175E-8
0.02                     2685                     2.006918917563384E-8
0.02                     2686                     2.0050023333385403E-8
0.02                     2687                     2.0030876380452865E-8
0.02                     2688                     2.0011748316836214E-8
0.02                     2689                     1.9992639142535468E-8
0.02                     2690                     1.9973548857550614E-8
0.02                     2691                     1.9954477461881664E-8
0.02                     2692                     1.9935424955528612E-8
0.02                     2693                     1.991639133849145E-8
0.02                     2694                     1.9897376610770183E-8
0.02                     2695                     1.9878380772364812E-8
0.02                     2696                     1.9859403823275343E-8
0.02                     2697                     1.9840445763501765E-8
0.02                     2698                     1.9821506593044085E-8
0.02                     2699                     1.980258631190231E-8
0.02                     2700                     1.9783684920076422E-8
0.02                     2701                     1.976480241756644E-8
0.02                     2702                     1.9745938804372342E-8
0.02                     2703                     1.9727094080494155E-8
0.02                     2704                     1.970826824593185E-8
0.02                     2705                     1.9689461300685443E-8
0.02                     2706                     1.9670673244754944E-8
0.02                     2707                     1.9651904078140333E-8
0.02                     2708                     1.9633153800841627E-8
0.02                     2709                     1.9614422412858812E-8
0.02                     2710                     1.9595709914191892E-8
0.02                     2711                     1.957701630484087E-8
0.02                     2712                     1.9558341584805746E-8
0.02                     2713                     1.9539685754086517E-8
0.02                     2714                     1.952104881268318E-8
0.02                     2715                     1.9502430760595743E-8
0.02                     2716                     1.94838315978242E-8
0.02                     2717                     1.9465251324368557E-8
0.02                     2718                     1.944668994022882E-8
0.02                     2719                     1.942814744540497E-8
0.02                     2720                     1.940962383989701E-8
0.02                     2721                     1.939111912370495E-8
0.02                     2722                     1.93726332968288E-8
0.02                     2723                     1.9354166359268534E-8
0.02                     2724                     1.9335718311024163E-8
0.02                     2725                     1.9317289152095704E-8
0.02                     2726                     1.9298878882483126E-8
0.02                     2727                     1.928048750218645E-8
0.02                     2728                     1.926211501120566E-8
0.02                     2729                     1.924376140954079E-8
0.02                     2730                     1.9225426697191792E-8
0.02                     2731                     1.9207110874158707E-8
0.02                     2732                     1.9188813940441508E-8
0.02                     2733                     1.9170535896040213E-8
0.02                     2734                     1.9152276740954806E-8
0.02                     2735                     1.9134036475185314E-8
0.02                     2736                     1.9115815098731707E-8
0.02                     2737                     1.9097612611593994E-8
0.02                     2738                     1.9079429013772176E-8
0.02                     2739                     1.9061264305266253E-8
0.02                     2740                     1.9043118486076238E-8
0.02                     2741                     1.9024991556202107E-8
0.02                     2742                     1.900688351564388E-8
0.02                     2743                     1.8988794364401554E-8
0.02                     2744                     1.8970724102475114E-8
0.02                     2745                     1.8952672729864583E-8
0.02                     2746                     1.893464024656994E-8
0.02                     2747                     1.8916626652591197E-8
0.02                     2748                     1.8898631947928346E-8
0.02                     2749                     1.888065613258139E-8
0.02                     2750                     1.8862699206550336E-8
0.02                     2751                     1.884476116983518E-8
0.02                     2752                     1.8826842022435914E-8
0.02                     2753                     1.880894176435255E-8
0.02                     2754                     1.8791060395585084E-8
0.02                     2755                     1.8773197916133513E-8
0.02                     2756                     1.8755354325997837E-8
0.02                     2757                     1.8737529625178055E-8
0.02                     2758                     1.8719723813674165E-8
0.02                     2759                     1.8701936891486186E-8
0.02                     2760                     1.86841688586141E-8
0.02                     2761                     1.866641971505791E-8
0.02                     2762                     1.8648689460817608E-8
0.02                     2763                     1.86309780958932E-8
0.02                     2764                     1.8613285620284703E-8
0.02                     2765                     1.8595612033992096E-8
0.02                     2766                     1.8577957337015393E-8
0.02                     2767                     1.856032152935457E-8
0.02                     2768                     1.854270461100966E-8
0.02                     2769                     1.852510658198063E-8
0.02                     2770                     1.8507527442267514E-8
0.02                     2771                     1.8489967191870285E-8
0.02                     2772                     1.8472425830788958E-8
0.02                     2773                     1.8454903359023525E-8
0.02                     2774                     1.843739977657399E-8
0.02                     2775                     1.8419915083440344E-8
0.02                     2776                     1.84024492796226E-8
0.02                     2777                     1.838500236512075E-8
0.02                     2778                     1.836757433993481E-8
0.02                     2779                     1.835016520406475E-8
0.02                     2780                     1.8332774957510585E-8
0.02                     2781                     1.8315403600272326E-8
0.02                     2782                     1.829805113234996E-8
0.02                     2783                     1.828071755374349E-8
0.02                     2784                     1.826340286445292E-8
0.02                     2785                     1.8246107064478243E-8
0.02                     2786                     1.822883015381947E-8
0.02                     2787                     1.8211572132476585E-8
0.02                     2788                     1.8194333000449597E-8
0.02                     2789                     1.817711275773851E-8
0.02                     2790                     1.815991140434332E-8
0.02                     2791                     1.814272894026403E-8
0.02                     2792                     1.8125565365500633E-8
0.02                     2793                     1.810842068005312E-8
0.02                     2794                     1.8091294883921524E-8
0.02                     2795                     1.807418797710581E-8
0.02                     2796                     1.8057099959605998E-8
0.02                     2797                     1.804003083142208E-8
0.02                     2798                     1.8022980592554067E-8
0.02                     2799                     1.8005949243001943E-8
0.02                     2800                     1.7988936782765715E-8
0.02                     2801                     1.7971943211845384E-8
0.02                     2802                     1.7954968530240945E-8
0.02                     2803                     1.793801273795241E-8
0.02                     2804                     1.7921075834979777E-8
0.02                     2805                     1.7904157821323032E-8
0.02                     2806                     1.7887258696982185E-8
0.02                     2807                     1.787037846195724E-8
0.02                     2808                     1.785351711624818E-8
0.02                     2809                     1.783667465985503E-8
0.02                     2810                     1.781985109277776E-8
0.02                     2811                     1.7803046415016404E-8
0.02                     2812                     1.7786260626570935E-8
0.02                     2813                     1.776949372744136E-8
0.02                     2814                     1.775274571762769E-8
0.02                     2815                     1.773601659712991E-8
0.02                     2816                     1.771930636594803E-8
0.02                     2817                     1.770261502408205E-8
0.02                     2818                     1.7685942571531972E-8
0.02                     2819                     1.7669289008297773E-8
0.02                     2820                     1.7652654334379472E-8
0.02                     2821                     1.7636038549777073E-8
0.02                     2822                     1.7619441654490575E-8
0.02                     2823                     1.7602863648519975E-8
0.02                     2824                     1.758630453186527E-8
0.02                     2825                     1.7569764304526455E-8
0.02                     2826                     1.755324296650354E-8
0.02                     2827                     1.753674051779652E-8
0.02                     2828                     1.7520256958405398E-8
0.02                     2829                     1.7503792288330176E-8
0.02                     2830                     1.748734650757084E-8
0.02                     2831                     1.7470919616127414E-8
0.02                     2832                     1.7454511613999886E-8
0.02                     2833                     1.743812250118824E-8
0.02                     2834                     1.74217522776925E-8
0.02                     2835                     1.740540094351265E-8
0.02                     2836                     1.7389068498648696E-8
0.02                     2837                     1.7372754943100652E-8
0.02                     2838                     1.7356460276868496E-8
0.02                     2839                     1.734018449995223E-8
0.02                     2840                     1.732392761235187E-8
0.02                     2841                     1.7307689614067406E-8
0.02                     2842                     1.729147050509884E-8
0.02                     2843                     1.7275270285446167E-8
0.02                     2844                     1.725908895510939E-8
0.02                     2845                     1.7242926514088513E-8
0.02                     2846                     1.722678296238352E-8
0.02                     2847                     1.7210658299994438E-8
0.02                     2848                     1.719455252692125E-8
0.02                     2849                     1.7178465643163948E-8
0.02                     2850                     1.716239764872256E-8
0.02                     2851                     1.7146348543597067E-8
0.02                     2852                     1.713031832778746E-8
0.02                     2853                     1.711430700129375E-8
0.02                     2854                     1.7098314564115942E-8
0.02                     2855                     1.7082341016254016E-8
0.02                     2856                     1.706638635770801E-8
0.02                     2857                     1.7050450588477885E-8
0.02                     2858                     1.703453370856366E-8
0.02                     2859                     1.7018635717965337E-8
0.02                     2860                     1.7002756616682908E-8
0.02                     2861                     1.6986896404716367E-8
0.02                     2862                     1.6971055082065735E-8
0.02                     2863                     1.695523264873099E-8
0.02                     2864                     1.6939429104712147E-8
0.02                     2865                     1.6923644450009195E-8
0.02                     2866                     1.6907878684622144E-8
0.02                     2867                     1.6892131808550985E-8
0.02                     2868                     1.6876403821795734E-8
0.02                     2869                     1.6860694724356378E-8
0.02                     2870                     1.6845004516232916E-8
0.02                     2871                     1.6829333197425336E-8
0.02                     2872                     1.6813680767933667E-8
0.02                     2873                     1.6798047227757896E-8
0.02                     2874                     1.6782432576898017E-8
0.02                     2875                     1.6766836815354035E-8
0.02                     2876                     1.675125994312595E-8
0.02                     2877                     1.6735701960213757E-8
0.02                     2878                     1.672016286661746E-8
0.02                     2879                     1.6704642662337067E-8
0.02                     2880                     1.6689141347372573E-8
0.02                     2881                     1.667365892172397E-8
0.02                     2882                     1.665819538539126E-8
0.02                     2883                     1.6642750738374454E-8
0.02                     2884                     1.662732498067354E-8
0.02                     2885                     1.6611918112288518E-8
0.02                     2886                     1.6596530133219405E-8
0.02                     2887                     1.658116104346618E-8
0.02                     2888                     1.656581084302885E-8
0.02                     2889                     1.655047953190743E-8
0.02                     2890                     1.653516711010189E-8
0.02                     2891                     1.6519873577612255E-8
0.02                     2892                     1.6504598934438514E-8
0.02                     2893                     1.6489343180580674E-8
