% Model:              NP_reactive_flow_Different_injection_TCE_in_Low_Permeable.mph
% Version:            COMSOL 5.2.0.166
% Date:               Jun 15 2020, 10:02
% Table:              np_outflow_concentraion0 - np_outflow_concentraion (np_outflow_concentraion)
% Q_inject_design        t (s)                    np_outflow_concentraion (mol/(m*s))
0.02                     2285                     2.9597653973489964E-6
0.02                     2286                     2.959802956116506E-6
0.02                     2287                     2.9598405021619296E-6
0.02                     2288                     2.9598780354852663E-6
0.02                     2289                     2.9599155560865167E-6
0.02                     2290                     2.9599530639656783E-6
0.02                     2291                     2.9599905591227535E-6
0.02                     2292                     2.960028041557743E-6
0.02                     2293                     2.9600655112706437E-6
0.02                     2294                     2.96010296826146E-6
0.02                     2295                     2.960140412530188E-6
0.02                     2296                     2.9601778440768286E-6
0.02                     2297                     2.960215262901383E-6
0.02                     2298                     2.96025266900385E-6
0.02                     2299                     2.960290062384231E-6
0.02                     2300                     2.9603274430425236E-6
0.02                     2301                     2.960364810978731E-6
0.02                     2302                     2.9604021661928504E-6
0.02                     2303                     2.960439508684883E-6
0.02                     2304                     2.960476838454829E-6
0.02                     2305                     2.9605141555026883E-6
0.02                     2306                     2.9605514598284603E-6
0.02                     2307                     2.9605887514321457E-6
0.02                     2308                     2.9606260303137442E-6
0.02                     2309                     2.9606632964732544E-6
0.02                     2310                     2.96070054991068E-6
0.02                     2311                     2.9607377906260166E-6
0.02                     2312                     2.9607750186192682E-6
0.02                     2313                     2.960812233890431E-6
0.02                     2314                     2.9608494364395075E-6
0.02                     2315                     2.960886626266498E-6
0.02                     2316                     2.9609238033714E-6
0.02                     2317                     2.9609609677542173E-6
0.02                     2318                     2.960998119414946E-6
0.02                     2319                     2.9610352583535887E-6
0.02                     2320                     2.9610723845701435E-6
0.02                     2321                     2.961109498064612E-6
0.02                     2322                     2.9611465988369932E-6
0.02                     2323                     2.9611836868872886E-6
0.02                     2324                     2.961220762215497E-6
0.02                     2325                     2.961257824821617E-6
0.02                     2326                     2.961294874705651E-6
0.02                     2327                     2.961331911867597E-6
0.02                     2328                     2.961368936307458E-6
0.02                     2329                     2.961405948025232E-6
0.02                     2330                     2.9614429470209177E-6
0.02                     2331                     2.9614799332945158E-6
0.02                     2332                     2.9615169068460293E-6
0.02                     2333                     2.9615538676754548E-6
0.02                     2334                     2.9615908157827927E-6
0.02                     2335                     2.9616277511680455E-6
0.02                     2336                     2.961664673831209E-6
0.02                     2337                     2.961701583772288E-6
0.02                     2338                     2.961738480991278E-6
0.02                     2339                     2.9617753654881824E-6
0.02                     2340                     2.961812237263001E-6
0.02                     2341                     2.96184909631573E-6
0.02                     2342                     2.961885942646373E-6
0.02                     2343                     2.96192277625493E-6
0.02                     2344                     2.9619595971414003E-6
0.02                     2345                     2.9619964053057825E-6
0.02                     2346                     2.9620332007480787E-6
0.02                     2347                     2.9620699834682873E-6
0.02                     2348                     2.9621067534664096E-6
0.02                     2349                     2.962143510742444E-6
0.02                     2350                     2.962180255296392E-6
0.02                     2351                     2.962216987128253E-6
0.02                     2352                     2.9622537062380277E-6
0.02                     2353                     2.962290412625715E-6
0.02                     2354                     2.9623271062913152E-6
0.02                     2355                     2.9623637872348304E-6
0.02                     2356                     2.9624004554562567E-6
0.02                     2357                     2.9624371109555963E-6
0.02                     2358                     2.9624737537328482E-6
0.02                     2359                     2.9625103837880143E-6
0.02                     2360                     2.9625470011210937E-6
0.02                     2361                     2.962583605732086E-6
0.02                     2362                     2.9626201976209917E-6
0.02                     2363                     2.962656776787809E-6
0.02                     2364                     2.9626933432325403E-6
0.02                     2365                     2.9627298969551856E-6
0.02                     2366                     2.962766437955743E-6
0.02                     2367                     2.9628029662342133E-6
0.02                     2368                     2.962839481790597E-6
0.02                     2369                     2.9628759846248945E-6
0.02                     2370                     2.9629124747371044E-6
0.02                     2371                     2.9629489521272275E-6
0.02                     2372                     2.9629854167952634E-6
0.02                     2373                     2.9630218687412122E-6
0.02                     2374                     2.963058307965076E-6
0.02                     2375                     2.9630947344668505E-6
0.02                     2376                     2.9631311482465386E-6
0.02                     2377                     2.9631675493041397E-6
0.02                     2378                     2.963203937639655E-6
0.02                     2379                     2.9632403132530827E-6
0.02                     2380                     2.9632766761444235E-6
0.02                     2381                     2.9633130263136776E-6
0.02                     2382                     2.963349363760845E-6
0.02                     2383                     2.963385688485925E-6
0.02                     2384                     2.963422000488918E-6
0.02                     2385                     2.963458299769824E-6
0.02                     2386                     2.9634933225633805E-6
0.02                     2387                     2.96352757857782E-6
0.02                     2388                     2.963561806202014E-6
0.02                     2389                     2.9635960054359663E-6
0.02                     2390                     2.963630176279673E-6
0.02                     2391                     2.9636643187331376E-6
0.02                     2392                     2.9636984327963566E-6
0.02                     2393                     2.9637325184693313E-6
0.02                     2394                     2.963766575752062E-6
0.02                     2395                     2.9638006046445497E-6
0.02                     2396                     2.963834605146791E-6
0.02                     2397                     2.9638685772587922E-6
0.02                     2398                     2.9639025209805473E-6
0.02                     2399                     2.9639364363120577E-6
0.02                     2400                     2.9639703232533246E-6
0.02                     2401                     2.964004181804348E-6
0.02                     2402                     2.964038011965126E-6
0.02                     2403                     2.964071813735661E-6
0.02                     2404                     2.964105587115952E-6
0.02                     2405                     2.964139332106E-6
0.02                     2406                     2.9641730487058033E-6
0.02                     2407                     2.96420673691536E-6
0.02                     2408                     2.964240396734676E-6
0.02                     2409                     2.964274028163746E-6
0.02                     2410                     2.9643076312025726E-6
0.02                     2411                     2.964341205851156E-6
0.02                     2412                     2.9643747521094937E-6
0.02                     2413                     2.9644082699775893E-6
0.02                     2414                     2.9644417594554394E-6
0.02                     2415                     2.964475220543046E-6
0.02                     2416                     2.9645086532404097E-6
0.02                     2417                     2.964542057547527E-6
0.02                     2418                     2.9645754334644007E-6
0.02                     2419                     2.9646087809910324E-6
0.02                     2420                     2.964642100127419E-6
0.02                     2421                     2.9646753908735604E-6
0.02                     2422                     2.9647086532294605E-6
0.02                     2423                     2.9647418871951134E-6
0.02                     2424                     2.9647750927705254E-6
0.02                     2425                     2.964808269955691E-6
0.02                     2426                     2.9648414187506136E-6
0.02                     2427                     2.964874539155292E-6
0.02                     2428                     2.964907631169726E-6
0.02                     2429                     2.964940694793917E-6
0.02                     2430                     2.9649737300278625E-6
0.02                     2431                     2.965006736871564E-6
0.02                     2432                     2.9650397153250224E-6
0.02                     2433                     2.965072665388236E-6
0.02                     2434                     2.9651055870612077E-6
0.02                     2435                     2.9651384803439335E-6
0.02                     2436                     2.965171345236414E-6
0.02                     2437                     2.965204181738653E-6
0.02                     2438                     2.965236989850647E-6
0.02                     2439                     2.9652697695723975E-6
0.02                     2440                     2.965302520903903E-6
0.02                     2441                     2.9653352438451642E-6
0.02                     2442                     2.9653679383961835E-6
0.02                     2443                     2.965400604556957E-6
0.02                     2444                     2.9654332423274855E-6
0.02                     2445                     2.965465851707773E-6
0.02                     2446                     2.9654984326978137E-6
0.02                     2447                     2.9655309852976113E-6
0.02                     2448                     2.9655635095071666E-6
0.02                     2449                     2.9655960053264747E-6
0.02                     2450                     2.9656284727555415E-6
0.02                     2451                     2.9656609117943636E-6
0.02                     2452                     2.9656933224429406E-6
0.02                     2453                     2.965725704701274E-6
0.02                     2454                     2.965758058569363E-6
0.02                     2455                     2.9657903840472097E-6
0.02                     2456                     2.96582268113481E-6
0.02                     2457                     2.9658549498321677E-6
0.02                     2458                     2.965887190139281E-6
0.02                     2459                     2.965919402056152E-6
0.02                     2460                     2.9659515855827753E-6
0.02                     2461                     2.965983740719158E-6
0.02                     2462                     2.966015867465295E-6
0.02                     2463                     2.9660479658211886E-6
0.02                     2464                     2.9660800357868385E-6
0.02                     2465                     2.966112077362242E-6
0.02                     2466                     2.9661440905474034E-6
0.02                     2467                     2.966176075342322E-6
0.02                     2468                     2.9662080317469946E-6
0.02                     2469                     2.9662399597614228E-6
0.02                     2470                     2.966271859385609E-6
0.02                     2471                     2.9663037306195496E-6
0.02                     2472                     2.966335573463247E-6
0.02                     2473                     2.9663673879167006E-6
0.02                     2474                     2.9663991739799095E-6
0.02                     2475                     2.9664309316528745E-6
0.02                     2476                     2.9664626609355944E-6
0.02                     2477                     2.9664943618280726E-6
0.02                     2478                     2.9665260343303053E-6
0.02                     2479                     2.966557678442295E-6
0.02                     2480                     2.9665892941640394E-6
0.02                     2481                     2.96662088149554E-6
0.02                     2482                     2.966652440436796E-6
0.02                     2483                     2.9666839709878102E-6
0.02                     2484                     2.9667154731485793E-6
0.02                     2485                     2.9667469469191038E-6
0.02                     2486                     2.966778392299384E-6
0.02                     2487                     2.966809809289421E-6
0.02                     2488                     2.966841197889213E-6
0.02                     2489                     2.9668725580987625E-6
0.02                     2490                     2.966903889918067E-6
0.02                     2491                     2.966935193347127E-6
0.02                     2492                     2.9669664683859447E-6
0.02                     2493                     2.966997715034517E-6
0.02                     2494                     2.967028933292846E-6
0.02                     2495                     2.9670601231609293E-6
0.02                     2496                     2.96709128463877E-6
0.02                     2497                     2.9671224177263666E-6
0.02                     2498                     2.967153522423719E-6
0.02                     2499                     2.9671845987308268E-6
0.02                     2500                     2.9672156466476913E-6
0.02                     2501                     2.9672466661743124E-6
0.02                     2502                     2.9672776573106893E-6
0.02                     2503                     2.9673086200568214E-6
0.02                     2504                     2.9673395544127097E-6
0.02                     2505                     2.9673704603783533E-6
0.02                     2506                     2.967401337953754E-6
0.02                     2507                     2.967432187138909E-6
0.02                     2508                     2.9674630079338226E-6
0.02                     2509                     2.9674938003384895E-6
0.02                     2510                     2.967524564352914E-6
0.02                     2511                     2.9675552999770944E-6
0.02                     2512                     2.9675860072110306E-6
0.02                     2513                     2.967616686054723E-6
0.02                     2514                     2.9676473365081706E-6
0.02                     2515                     2.9676779585713744E-6
0.02                     2516                     2.967708552244335E-6
0.02                     2517                     2.96773911752705E-6
0.02                     2518                     2.9677696544195227E-6
0.02                     2519                     2.9678001629217495E-6
0.02                     2520                     2.967830643033734E-6
0.02                     2521                     2.967861094755475E-6
0.02                     2522                     2.9678915180869695E-6
0.02                     2523                     2.967921913028222E-6
0.02                     2524                     2.9679522795792287E-6
0.02                     2525                     2.967982617739993E-6
0.02                     2526                     2.9680129275105125E-6
0.02                     2527                     2.9680432088907892E-6
0.02                     2528                     2.9680734618808196E-6
0.02                     2529                     2.9681036864806074E-6
0.02                     2530                     2.9681338826901513E-6
0.02                     2531                     2.9681640505094506E-6
0.02                     2532                     2.9681941899385055E-6
0.02                     2533                     2.9682243009773183E-6
0.02                     2534                     2.9682543836258856E-6
0.02                     2535                     2.968284437884209E-6
0.02                     2536                     2.9683144637522894E-6
0.02                     2537                     2.968344461230124E-6
0.02                     2538                     2.9683744303177145E-6
0.02                     2539                     2.968404371015062E-6
0.02                     2540                     2.968434283322166E-6
0.02                     2541                     2.9684641672390244E-6
0.02                     2542                     2.96849402276564E-6
0.02                     2543                     2.9685238499020114E-6
0.02                     2544                     2.9685536486481384E-6
0.02                     2545                     2.9685834190040225E-6
0.02                     2546                     2.968613160969661E-6
0.02                     2547                     2.968642874545057E-6
0.02                     2548                     2.968672559730208E-6
0.02                     2549                     2.9687022165251147E-6
0.02                     2550                     2.9687318449297783E-6
0.02                     2551                     2.968761444944197E-6
0.02                     2552                     2.968791016568372E-6
0.02                     2553                     2.968820559802302E-6
0.02                     2554                     2.96885007464599E-6
0.02                     2555                     2.968879561099433E-6
0.02                     2556                     2.968909019162632E-6
0.02                     2557                     2.9689384488355876E-6
0.02                     2558                     2.9689678501182974E-6
0.02                     2559                     2.9689972230107646E-6
0.02                     2560                     2.9690265675129875E-6
0.02                     2561                     2.969055883624966E-6
0.02                     2562                     2.9690851713467014E-6
0.02                     2563                     2.969114430678192E-6
0.02                     2564                     2.969143661619439E-6
0.02                     2565                     2.9691728641704418E-6
0.02                     2566                     2.9692020383312008E-6
0.02                     2567                     2.969231184101714E-6
0.02                     2568                     2.969260301481985E-6
0.02                     2569                     2.969289390472012E-6
0.02                     2570                     2.969318451071794E-6
0.02                     2571                     2.9693474832813328E-6
0.02                     2572                     2.9693764871006273E-6
0.02                     2573                     2.9694054625296772E-6
0.02                     2574                     2.969434409568484E-6
0.02                     2575                     2.969463328217046E-6
0.02                     2576                     2.969492218475366E-6
0.02                     2577                     2.9695210803434396E-6
0.02                     2578                     2.9695499138212694E-6
0.02                     2579                     2.969578718908856E-6
0.02                     2580                     2.969607495606198E-6
0.02                     2581                     2.9696362439132982E-6
0.02                     2582                     2.9696649638301505E-6
0.02                     2583                     2.9696936553567615E-6
0.02                     2584                     2.969722318493127E-6
0.02                     2585                     2.9697509532392497E-6
0.02                     2586                     2.9697795595951266E-6
0.02                     2587                     2.9698081375607626E-6
0.02                     2588                     2.9698366871361518E-6
0.02                     2589                     2.969865208321298E-6
0.02                     2590                     2.9698937011162003E-6
0.02                     2591                     2.969922165520858E-6
0.02                     2592                     2.9699506015352717E-6
0.02                     2593                     2.969979009159442E-6
0.02                     2594                     2.970007388393368E-6
0.02                     2595                     2.97003573923705E-6
0.02                     2596                     2.970064061690488E-6
0.02                     2597                     2.9700923557536824E-6
0.02                     2598                     2.970120621426631E-6
0.02                     2599                     2.970148858709336E-6
0.02                     2600                     2.970177067601799E-6
0.02                     2601                     2.9702052481040164E-6
0.02                     2602                     2.970233400215991E-6
0.02                     2603                     2.97026152393772E-6
0.02                     2604                     2.970289619269207E-6
0.02                     2605                     2.9703176862104468E-6
0.02                     2606                     2.970345724761446E-6
0.02                     2607                     2.9703737349221997E-6
0.02                     2608                     2.9704017166927093E-6
0.02                     2609                     2.9704296700729742E-6
0.02                     2610                     2.970457595062996E-6
0.02                     2611                     2.9704854916627725E-6
0.02                     2612                     2.9705133598723063E-6
0.02                     2613                     2.9705411996915946E-6
0.02                     2614                     2.970569011120641E-6
0.02                     2615                     2.9705967941594434E-6
0.02                     2616                     2.9706245488079992E-6
0.02                     2617                     2.970652275066313E-6
0.02                     2618                     2.970679972934383E-6
0.02                     2619                     2.9707076424122075E-6
0.02                     2620                     2.970735283499789E-6
0.02                     2621                     2.970762896197126E-6
0.02                     2622                     2.9707904805042194E-6
0.02                     2623                     2.9708180364210688E-6
0.02                     2624                     2.9708455639476742E-6
0.02                     2625                     2.970873063084035E-6
0.02                     2626                     2.9709005338301524E-6
0.02                     2627                     2.9709279761860254E-6
0.02                     2628                     2.970955390151654E-6
0.02                     2629                     2.970982775727039E-6
0.02                     2630                     2.97101013291218E-6
0.02                     2631                     2.971037461707077E-6
0.02                     2632                     2.97106476211173E-6
0.02                     2633                     2.97109203412614E-6
0.02                     2634                     2.971119277750305E-6
0.02                     2635                     2.9711464929842247E-6
0.02                     2636                     2.9711736798279014E-6
0.02                     2637                     2.9712008382813343E-6
0.02                     2638                     2.971227968344524E-6
0.02                     2639                     2.971255070017468E-6
0.02                     2640                     2.971282143300169E-6
0.02                     2641                     2.971309576871563E-6
0.02                     2642                     2.9713378103110034E-6
0.02                     2643                     2.9713660248323213E-6
0.02                     2644                     2.971394220435518E-6
0.02                     2645                     2.9714223971205945E-6
0.02                     2646                     2.971450554887549E-6
0.02                     2647                     2.9714786937363816E-6
0.02                     2648                     2.9715068136670917E-6
0.02                     2649                     2.9715349146796796E-6
0.02                     2650                     2.971562996774147E-6
0.02                     2651                     2.971591059950493E-6
0.02                     2652                     2.9716191042087156E-6
0.02                     2653                     2.9716471295488174E-6
0.02                     2654                     2.9716751359707993E-6
0.02                     2655                     2.9717031234746576E-6
0.02                     2656                     2.9717310920603943E-6
0.02                     2657                     2.971759041728008E-6
0.02                     2658                     2.971786972477502E-6
0.02                     2659                     2.9718148843088747E-6
0.02                     2660                     2.9718427772221244E-6
0.02                     2661                     2.9718706512172528E-6
0.02                     2662                     2.97189850629426E-6
0.02                     2663                     2.9719263424531448E-6
0.02                     2664                     2.9719541596939075E-6
0.02                     2665                     2.971981958016548E-6
0.02                     2666                     2.972009737421069E-6
0.02                     2667                     2.9720374979074675E-6
0.02                     2668                     2.972065239475744E-6
0.02                     2669                     2.9720929621258996E-6
0.02                     2670                     2.972120665857933E-6
0.02                     2671                     2.972148350671843E-6
0.02                     2672                     2.9721760165676327E-6
0.02                     2673                     2.972203663545301E-6
0.02                     2674                     2.9722312916048474E-6
0.02                     2675                     2.9722589007462728E-6
0.02                     2676                     2.9722864909695764E-6
0.02                     2677                     2.9723140622747566E-6
0.02                     2678                     2.9723416146618168E-6
0.02                     2679                     2.972369148130755E-6
0.02                     2680                     2.97239666268157E-6
0.02                     2681                     2.972424158314265E-6
0.02                     2682                     2.972451635028839E-6
0.02                     2683                     2.9724790928252886E-6
0.02                     2684                     2.972506531703618E-6
0.02                     2685                     2.9725339516638264E-6
0.02                     2686                     2.9725613527059127E-6
0.02                     2687                     2.9725887348298773E-6
0.02                     2688                     2.972616098035718E-6
0.02                     2689                     2.97264344232344E-6
0.02                     2690                     2.9726707676930397E-6
0.02                     2691                     2.9726980741445173E-6
0.02                     2692                     2.972725361677873E-6
0.02                     2693                     2.972752630293107E-6
0.02                     2694                     2.972779879990219E-6
0.02                     2695                     2.9728071107692104E-6
0.02                     2696                     2.972834322630079E-6
0.02                     2697                     2.9728615155728274E-6
0.02                     2698                     2.972888689597452E-6
0.02                     2699                     2.972915844703956E-6
0.02                     2700                     2.9729429808923386E-6
0.02                     2701                     2.9729700981625993E-6
0.02                     2702                     2.9729971965147383E-6
0.02                     2703                     2.973024275948755E-6
0.02                     2704                     2.9730513364646506E-6
0.02                     2705                     2.9730783780624243E-6
0.02                     2706                     2.973105400742077E-6
0.02                     2707                     2.973132404503606E-6
0.02                     2708                     2.9731593893470156E-6
0.02                     2709                     2.973186355272303E-6
0.02                     2710                     2.9732133022794687E-6
0.02                     2711                     2.9732402303685125E-6
0.02                     2712                     2.9732671395394337E-6
0.02                     2713                     2.973294029792234E-6
0.02                     2714                     2.973320901126912E-6
0.02                     2715                     2.9733477535434693E-6
0.02                     2716                     2.973374587041905E-6
0.02                     2717                     2.973401401622218E-6
0.02                     2718                     2.9734281972844103E-6
0.02                     2719                     2.9734549740284797E-6
0.02                     2720                     2.9734817318544283E-6
0.02                     2721                     2.9735084707622547E-6
0.02                     2722                     2.97353519075196E-6
0.02                     2723                     2.973561891823543E-6
0.02                     2724                     2.973588573977005E-6
0.02                     2725                     2.9736152372123447E-6
0.02                     2726                     2.9736418815295633E-6
0.02                     2727                     2.9736685069286584E-6
0.02                     2728                     2.9736951134096353E-6
0.02                     2729                     2.973721700972487E-6
0.02                     2730                     2.9737482696172194E-6
0.02                     2731                     2.9737748193438285E-6
0.02                     2732                     2.9738013501523163E-6
0.02                     2733                     2.9738278620426823E-6
0.02                     2734                     2.9738543550149266E-6
0.02                     2735                     2.973880829069051E-6
0.02                     2736                     2.9739072842050516E-6
0.02                     2737                     2.973933720422931E-6
0.02                     2738                     2.9739601377226885E-6
0.02                     2739                     2.973986536104325E-6
0.02                     2740                     2.9740129155678396E-6
0.02                     2741                     2.974039276113232E-6
0.02                     2742                     2.9740656177405035E-6
0.02                     2743                     2.9740919404496525E-6
0.02                     2744                     2.9741182442406807E-6
0.02                     2745                     2.9741445291135864E-6
0.02                     2746                     2.9741707950683707E-6
0.02                     2747                     2.974197042105034E-6
0.02                     2748                     2.974223270223574E-6
0.02                     2749                     2.9742494794239928E-6
0.02                     2750                     2.974275669706291E-6
0.02                     2751                     2.974301841070467E-6
0.02                     2752                     2.974327993516521E-6
0.02                     2753                     2.9743541270444536E-6
0.02                     2754                     2.974380241654264E-6
0.02                     2755                     2.9744063373459535E-6
0.02                     2756                     2.97443241411952E-6
0.02                     2757                     2.974458471974967E-6
0.02                     2758                     2.97448451091229E-6
0.02                     2759                     2.974510530931494E-6
0.02                     2760                     2.9745365320325723E-6
0.02                     2761                     2.974562514215532E-6
0.02                     2762                     2.9745884774803696E-6
0.02                     2763                     2.9746144218270844E-6
0.02                     2764                     2.9746403472556784E-6
0.02                     2765                     2.9746662537661493E-6
0.02                     2766                     2.9746921413584998E-6
0.02                     2767                     2.9747180100327293E-6
0.02                     2768                     2.974743859788835E-6
0.02                     2769                     2.974769690626821E-6
0.02                     2770                     2.9747955025466855E-6
0.02                     2771                     2.974821295548427E-6
0.02                     2772                     2.974847069632047E-6
0.02                     2773                     2.9748728247975465E-6
0.02                     2774                     2.9748985610449227E-6
0.02                     2775                     2.9749242783741775E-6
0.02                     2776                     2.974949976785311E-6
0.02                     2777                     2.974975656278323E-6
0.02                     2778                     2.975001316853213E-6
0.02                     2779                     2.975026958509981E-6
0.02                     2780                     2.975052581248628E-6
0.02                     2781                     2.9750781850691523E-6
0.02                     2782                     2.9751037699715562E-6
0.02                     2783                     2.9751293359558376E-6
0.02                     2784                     2.9751548830219973E-6
0.02                     2785                     2.975180411170035E-6
0.02                     2786                     2.9752059203999505E-6
0.02                     2787                     2.975231410711747E-6
0.02                     2788                     2.9752568821054194E-6
0.02                     2789                     2.975282334580971E-6
0.02                     2790                     2.9753077681384E-6
0.02                     2791                     2.975333182777708E-6
0.02                     2792                     2.9753585784988954E-6
0.02                     2793                     2.97538395530196E-6
0.02                     2794                     2.9754093131869018E-6
0.02                     2795                     2.975434652153724E-6
0.02                     2796                     2.975459972202424E-6
0.02                     2797                     2.9754852733330004E-6
0.02                     2798                     2.9755105555454574E-6
0.02                     2799                     2.975535818839791E-6
0.02                     2800                     2.9755610632160042E-6
0.02                     2801                     2.975586288674096E-6
0.02                     2802                     2.975611495214065E-6
0.02                     2803                     2.9756366828359116E-6
0.02                     2804                     2.975661851539638E-6
0.02                     2805                     2.9756870013252423E-6
0.02                     2806                     2.9757121321927255E-6
0.02                     2807                     2.975737244142086E-6
0.02                     2808                     2.975762337173324E-6
0.02                     2809                     2.9757874112864417E-6
0.02                     2810                     2.9758124664814383E-6
0.02                     2811                     2.975837502758313E-6
0.02                     2812                     2.9758625201170648E-6
0.02                     2813                     2.975887518557695E-6
0.02                     2814                     2.9759124980802043E-6
0.02                     2815                     2.9759374586845906E-6
0.02                     2816                     2.975962400370858E-6
0.02                     2817                     2.9759873231390013E-6
0.02                     2818                     2.9760122269890224E-6
0.02                     2819                     2.9760371119209235E-6
0.02                     2820                     2.976061977934703E-6
0.02                     2821                     2.97608682503036E-6
0.02                     2822                     2.9761116532078945E-6
0.02                     2823                     2.976136462467309E-6
0.02                     2824                     2.9761612528086014E-6
0.02                     2825                     2.9761860242317716E-6
0.02                     2826                     2.9762107767368192E-6
0.02                     2827                     2.9762355103237464E-6
0.02                     2828                     2.976260224992551E-6
0.02                     2829                     2.9762849207432355E-6
0.02                     2830                     2.9763095975757975E-6
0.02                     2831                     2.9763342554902373E-6
0.02                     2832                     2.9763588944865554E-6
0.02                     2833                     2.976383514564752E-6
0.02                     2834                     2.976408115724828E-6
0.02                     2835                     2.976432697966781E-6
0.02                     2836                     2.9764572612906124E-6
0.02                     2837                     2.976481805696322E-6
0.02                     2838                     2.9765063311839116E-6
0.02                     2839                     2.976530837753377E-6
0.02                     2840                     2.976555325404723E-6
0.02                     2841                     2.9765797941379463E-6
0.02                     2842                     2.9766042439530483E-6
0.02                     2843                     2.9766286748500273E-6
0.02                     2844                     2.9766530868288854E-6
0.02                     2845                     2.976677479889622E-6
0.02                     2846                     2.976701854032237E-6
0.02                     2847                     2.9767262092567292E-6
0.02                     2848                     2.9767505455631004E-6
0.02                     2849                     2.9767748629513507E-6
0.02                     2850                     2.9767991614214788E-6
0.02                     2851                     2.9768234409734843E-6
0.02                     2852                     2.97684770160737E-6
0.02                     2853                     2.9768719433231327E-6
0.02                     2854                     2.976896166120773E-6
0.02                     2855                     2.976920370000292E-6
0.02                     2856                     2.9769445549616897E-6
0.02                     2857                     2.976968721004966E-6
0.02                     2858                     2.9769928681301204E-6
0.02                     2859                     2.9770169963371537E-6
0.02                     2860                     2.977041105626064E-6
0.02                     2861                     2.9770651959968543E-6
0.02                     2862                     2.977089267449521E-6
0.02                     2863                     2.977113319984068E-6
0.02                     2864                     2.9771373536004897E-6
0.02                     2865                     2.9771613682987935E-6
0.02                     2866                     2.9771853640789743E-6
0.02                     2867                     2.9772093409410346E-6
0.02                     2868                     2.977233298884972E-6
0.02                     2869                     2.9772572379107866E-6
0.02                     2870                     2.97728115801848E-6
0.02                     2871                     2.9773050592080543E-6
0.02                     2872                     2.977328941479505E-6
0.02                     2873                     2.9773528048328333E-6
0.02                     2874                     2.9773766492680406E-6
0.02                     2875                     2.9774004747851253E-6
0.02                     2876                     2.9774242813840896E-6
0.02                     2877                     2.9774480690649313E-6
0.02                     2878                     2.9774718378276512E-6
0.02                     2879                     2.9774955876722507E-6
0.02                     2880                     2.9775193185987285E-6
0.02                     2881                     2.9775430306070824E-6
0.02                     2882                     2.977566723697317E-6
0.02                     2883                     2.9775903978694305E-6
0.02                     2884                     2.977614053123419E-6
0.02                     2885                     2.9776376894592887E-6
0.02                     2886                     2.9776613068770343E-6
0.02                     2887                     2.9776849053766604E-6
0.02                     2888                     2.977708484958164E-6
0.02                     2889                     2.9777320456215456E-6
0.02                     2890                     2.977755587366806E-6
0.02                     2891                     2.9777791101939438E-6
0.02                     2892                     2.9778026141029607E-6
0.02                     2893                     2.977826099093856E-6
0.02                     2894                     2.9778495651666285E-6
0.02                     2895                     2.977873012321281E-6
0.02                     2896                     2.977896453655035E-6
0.02                     2897                     2.9779209780324125E-6
0.02                     2898                     2.9779454921917536E-6
0.02                     2899                     2.9779699961330614E-6
0.02                     2900                     2.9779944898563337E-6
0.02                     2901                     2.9780189733615706E-6
0.02                     2902                     2.9780434466487743E-6
0.02                     2903                     2.9780679097179416E-6
0.02                     2904                     2.9780923625690752E-6
0.02                     2905                     2.978116805202174E-6
0.02                     2906                     2.978141237617237E-6
0.02                     2907                     2.978165659814266E-6
0.02                     2908                     2.9781900717932614E-6
0.02                     2909                     2.9782144735542196E-6
0.02                     2910                     2.9782388650971445E-6
0.02                     2911                     2.9782632464220352E-6
0.02                     2912                     2.9782876175288897E-6
0.02                     2913                     2.978311978417711E-6
0.02                     2914                     2.9783363290884958E-6
