% Model:              NP_reactive_flow_Different_injection_TCE_in_Low_Permeable2.mph
% Version:            COMSOL 5.2.0.166
% Date:               Jun 15 2020, 01:34
% Table:              np_outflow_concentraion0 - np_outflow_concentraion (np_outflow_concentraion)
% lowPM_per              t (s)                    np_outflow_concentraion (mol/(m*s))
1.0E-12                  1779                     1.5197070970922407E-5
1.0E-12                  1780                     1.5197179040070217E-5
1.0E-12                  1781                     1.5197286198750617E-5
1.0E-12                  1782                     1.5197392446963615E-5
1.0E-12                  1783                     1.5197497784709203E-5
1.0E-12                  1784                     1.5197602211987382E-5
1.0E-12                  1785                     1.5197705728798156E-5
1.0E-12                  1786                     1.5197808335141522E-5
1.0E-12                  1787                     1.5197910031017482E-5
1.0E-12                  1788                     1.5198010816426035E-5
1.0E-12                  1789                     1.5198110691367177E-5
1.0E-12                  1790                     1.5198209655840914E-5
1.0E-12                  1791                     1.5198307709847244E-5
1.0E-12                  1792                     1.5198404853386166E-5
1.0E-12                  1793                     1.5198501086457684E-5
1.0E-12                  1794                     1.519859640906179E-5
1.0E-12                  1795                     1.5198690821198491E-5
1.0E-12                  1796                     1.5198784322867784E-5
1.0E-12                  1797                     1.5198876914069671E-5
1.0E-12                  1798                     1.519896859480415E-5
1.0E-12                  1799                     1.5199059365071225E-5
1.0E-12                  1800                     1.5199149224870892E-5
1.0E-12                  1801                     1.5199238174203145E-5
1.0E-12                  1802                     1.5199326213068E-5
1.0E-12                  1803                     1.519941334146544E-5
1.0E-12                  1804                     1.5199499559395476E-5
1.0E-12                  1805                     1.5199584866858106E-5
1.0E-12                  1806                     1.519966926385333E-5
1.0E-12                  1807                     1.5199752750381143E-5
1.0E-12                  1808                     1.519983532644155E-5
1.0E-12                  1809                     1.5199916992034553E-5
1.0E-12                  1810                     1.5199997747160141E-5
1.0E-12                  1811                     1.5200077591818331E-5
1.0E-12                  1812                     1.5200156526009104E-5
1.0E-12                  1813                     1.5200234549732477E-5
1.0E-12                  1814                     1.520031166298844E-5
1.0E-12                  1815                     1.5200387865776996E-5
1.0E-12                  1816                     1.5200463158098147E-5
1.0E-12                  1817                     1.520053753995189E-5
1.0E-12                  1818                     1.5200611011338222E-5
1.0E-12                  1819                     1.5200683572257153E-5
1.0E-12                  1820                     1.5200755222708674E-5
1.0E-12                  1821                     1.5200825962692791E-5
1.0E-12                  1822                     1.5200895792209494E-5
1.0E-12                  1823                     1.5200964711258793E-5
1.0E-12                  1824                     1.5201032719840689E-5
1.0E-12                  1825                     1.5201099817955168E-5
1.0E-12                  1826                     1.5201166005602249E-5
1.0E-12                  1827                     1.5201231282781923E-5
1.0E-12                  1828                     1.5201295649494184E-5
1.0E-12                  1829                     1.5201359105739039E-5
1.0E-12                  1830                     1.5201421651516485E-5
1.0E-12                  1831                     1.520148328682653E-5
1.0E-12                  1832                     1.5201544011669163E-5
1.0E-12                  1833                     1.5201603826044386E-5
1.0E-12                  1834                     1.5201662729952211E-5
1.0E-12                  1835                     1.520172072339262E-5
1.0E-12                  1836                     1.5201777806365628E-5
1.0E-12                  1837                     1.5201833978871224E-5
1.0E-12                  1838                     1.5201889240909415E-5
1.0E-12                  1839                     1.5201943592480197E-5
1.0E-12                  1840                     1.5201997033583577E-5
1.0E-12                  1841                     1.5202049564219543E-5
1.0E-12                  1842                     1.520210118438811E-5
1.0E-12                  1843                     1.5202151894089262E-5
1.0E-12                  1844                     1.520220169332301E-5
1.0E-12                  1845                     1.520225058208935E-5
1.0E-12                  1846                     1.5202298560388283E-5
1.0E-12                  1847                     1.520234562821981E-5
1.0E-12                  1848                     1.5202391785583928E-5
1.0E-12                  1849                     1.520243703248064E-5
1.0E-12                  1850                     1.520248136890994E-5
1.0E-12                  1851                     1.520252479487184E-5
1.0E-12                  1852                     1.5202567310366332E-5
1.0E-12                  1853                     1.5202608915393415E-5
1.0E-12                  1854                     1.5202649609953087E-5
1.0E-12                  1855                     1.5202689394045357E-5
1.0E-12                  1856                     1.520272826767022E-5
1.0E-12                  1857                     1.520276623082767E-5
1.0E-12                  1858                     1.5202803283517724E-5
1.0E-12                  1859                     1.5202839425740362E-5
1.0E-12                  1860                     1.520287465749559E-5
1.0E-12                  1861                     1.5202908978783418E-5
1.0E-12                  1862                     1.5202942389603835E-5
1.0E-12                  1863                     1.5202974889956844E-5
1.0E-12                  1864                     1.520300647984245E-5
1.0E-12                  1865                     1.5203037159260649E-5
1.0E-12                  1866                     1.5203066928211433E-5
1.0E-12                  1867                     1.5203095786694816E-5
1.0E-12                  1868                     1.5203123734710791E-5
1.0E-12                  1869                     1.5203150772259357E-5
1.0E-12                  1870                     1.5203176899340518E-5
1.0E-12                  1871                     1.5203202115954273E-5
1.0E-12                  1872                     1.5203226422100616E-5
1.0E-12                  1873                     1.5203249817779556E-5
1.0E-12                  1874                     1.5203272302991082E-5
1.0E-12                  1875                     1.5203293877735208E-5
1.0E-12                  1876                     1.5203314542011923E-5
1.0E-12                  1877                     1.5203334295821233E-5
1.0E-12                  1878                     1.5203353139163138E-5
1.0E-12                  1879                     1.5203371072037633E-5
1.0E-12                  1880                     1.5203388094444722E-5
1.0E-12                  1881                     1.5203404206384399E-5
1.0E-12                  1882                     1.5203419407856675E-5
1.0E-12                  1883                     1.520343369886154E-5
1.0E-12                  1884                     1.5203447079399E-5
1.0E-12                  1885                     1.5203459549469052E-5
1.0E-12                  1886                     1.5203487634413133E-5
1.0E-12                  1887                     1.5203592744113826E-5
1.0E-12                  1888                     1.5203698621352788E-5
1.0E-12                  1889                     1.5203805266130017E-5
1.0E-12                  1890                     1.5203912678445518E-5
1.0E-12                  1891                     1.5204020858299294E-5
1.0E-12                  1892                     1.5204129805691327E-5
1.0E-12                  1893                     1.5204239520621634E-5
1.0E-12                  1894                     1.5204350003090215E-5
1.0E-12                  1895                     1.5204461253097058E-5
1.0E-12                  1896                     1.5204573270642175E-5
1.0E-12                  1897                     1.5204686055725564E-5
1.0E-12                  1898                     1.5204799608347219E-5
1.0E-12                  1899                     1.5204913928507142E-5
1.0E-12                  1900                     1.5205029016205336E-5
1.0E-12                  1901                     1.5205144871441799E-5
1.0E-12                  1902                     1.5205261494216531E-5
1.0E-12                  1903                     1.5205378884529539E-5
1.0E-12                  1904                     1.5205497042380806E-5
1.0E-12                  1905                     1.5205615967770348E-5
1.0E-12                  1906                     1.520573566069816E-5
1.0E-12                  1907                     1.5205856121164239E-5
1.0E-12                  1908                     1.5205977349168585E-5
1.0E-12                  1909                     1.5206099344711207E-5
1.0E-12                  1910                     1.5206222107792094E-5
1.0E-12                  1911                     1.5206345638411255E-5
1.0E-12                  1912                     1.5206469936568676E-5
1.0E-12                  1913                     1.520659500226437E-5
1.0E-12                  1914                     1.5206720835498342E-5
1.0E-12                  1915                     1.5206847436270572E-5
1.0E-12                  1916                     1.5206974804581076E-5
1.0E-12                  1917                     1.5207102940429852E-5
1.0E-12                  1918                     1.5207231843816897E-5
1.0E-12                  1919                     1.5207361514742206E-5
1.0E-12                  1920                     1.5207491953205788E-5
1.0E-12                  1921                     1.5207623159207645E-5
1.0E-12                  1922                     1.5207755132747765E-5
1.0E-12                  1923                     1.5207887873826153E-5
1.0E-12                  1924                     1.5208021382442816E-5
1.0E-12                  1925                     1.520815565859774E-5
1.0E-12                  1926                     1.520829070229094E-5
1.0E-12                  1927                     1.5208426513522407E-5
1.0E-12                  1928                     1.5208563092292147E-5
1.0E-12                  1929                     1.520870043860015E-5
1.0E-12                  1930                     1.5208838552446428E-5
1.0E-12                  1931                     1.520897743383097E-5
1.0E-12                  1932                     1.5209117082753787E-5
1.0E-12                  1933                     1.5209257499214869E-5
1.0E-12                  1934                     1.5209398683214224E-5
1.0E-12                  1935                     1.5209540634751846E-5
1.0E-12                  1936                     1.5209683353827737E-5
1.0E-12                  1937                     1.52098268404419E-5
1.0E-12                  1938                     1.5209971094594333E-5
1.0E-12                  1939                     1.5210116116285029E-5
1.0E-12                  1940                     1.5210261905513998E-5
1.0E-12                  1941                     1.5210408462281237E-5
1.0E-12                  1942                     1.5210555786586748E-5
1.0E-12                  1943                     1.5210703878430525E-5
1.0E-12                  1944                     1.5210852737812571E-5
1.0E-12                  1945                     1.5211002364732891E-5
1.0E-12                  1946                     1.5211152759191471E-5
1.0E-12                  1947                     1.5211303921188328E-5
1.0E-12                  1948                     1.5211455850723455E-5
1.0E-12                  1949                     1.5211608547796848E-5
1.0E-12                  1950                     1.5211762012408514E-5
1.0E-12                  1951                     1.5211916244558442E-5
1.0E-12                  1952                     1.521207124424665E-5
1.0E-12                  1953                     1.521222701147312E-5
1.0E-12                  1954                     1.5212383546237862E-5
1.0E-12                  1955                     1.5212540848540876E-5
1.0E-12                  1956                     1.5212698918382151E-5
1.0E-12                  1957                     1.5212857755761704E-5
1.0E-12                  1958                     1.5213017360679517E-5
1.0E-12                  1959                     1.5213177733135609E-5
1.0E-12                  1960                     1.5213338873129966E-5
1.0E-12                  1961                     1.5213500780662594E-5
1.0E-12                  1962                     1.5213663455733492E-5
1.0E-12                  1963                     1.5213826898342657E-5
1.0E-12                  1964                     1.521399110849009E-5
1.0E-12                  1965                     1.52141560861758E-5
1.0E-12                  1966                     1.5214321831399767E-5
1.0E-12                  1967                     1.5214488344162016E-5
1.0E-12                  1968                     1.5214655624462525E-5
1.0E-12                  1969                     1.5214823672301304E-5
1.0E-12                  1970                     1.5214992487678358E-5
1.0E-12                  1971                     1.5215162070593678E-5
1.0E-12                  1972                     1.5215332421047272E-5
1.0E-12                  1973                     1.5215503539039128E-5
1.0E-12                  1974                     1.5215675424569257E-5
1.0E-12                  1975                     1.5215848077637658E-5
1.0E-12                  1976                     1.5216021498244323E-5
1.0E-12                  1977                     1.521619568638926E-5
1.0E-12                  1978                     1.5216370642072465E-5
1.0E-12                  1979                     1.5216546365293946E-5
1.0E-12                  1980                     1.5216722856053689E-5
1.0E-12                  1981                     1.5216900114351706E-5
1.0E-12                  1982                     1.5217078140187987E-5
1.0E-12                  1983                     1.521725693356254E-5
1.0E-12                  1984                     1.5217436494475364E-5
1.0E-12                  1985                     1.5217616822926458E-5
1.0E-12                  1986                     1.5217797918915823E-5
1.0E-12                  1987                     1.5217979782443454E-5
1.0E-12                  1988                     1.521816241350935E-5
1.0E-12                  1989                     1.5218345812113522E-5
1.0E-12                  1990                     1.5218529978255962E-5
1.0E-12                  1991                     1.5218714911936668E-5
1.0E-12                  1992                     1.5218900613155647E-5
1.0E-12                  1993                     1.5219087081912893E-5
1.0E-12                  1994                     1.5219274318208414E-5
1.0E-12                  1995                     1.5219462322042196E-5
1.0E-12                  1996                     1.5219651093414248E-5
1.0E-12                  1997                     1.5219840632324577E-5
1.0E-12                  1998                     1.5220008469070863E-5
1.0E-12                  1999                     1.5220175319544928E-5
1.0E-12                  2000                     1.5220342513031953E-5
