% Model:              NP_reactive_flow_Different_injection_TCE_in_Low_Permeable2.mph
% Version:            COMSOL 5.2.0.166
% Date:               Jun 15 2020, 01:33
% Table:              np_outflow_concentraion0 - np_outflow_concentraion (np_outflow_concentraion)
% lowPM_per              t (s)                    np_outflow_concentraion (mol/(m*s))
1.0E-14                  1206                     1.550616248888001E-5
1.0E-14                  1207                     1.550624479205955E-5
1.0E-14                  1208                     1.5506326978301464E-5
1.0E-14                  1209                     1.5506409047605748E-5
1.0E-14                  1210                     1.550649099997241E-5
1.0E-14                  1211                     1.5506572835401438E-5
1.0E-14                  1212                     1.550665455389284E-5
1.0E-14                  1213                     1.5506736155446613E-5
1.0E-14                  1214                     1.5506817640062756E-5
1.0E-14                  1215                     1.550689900774127E-5
1.0E-14                  1216                     1.5506980258482164E-5
1.0E-14                  1217                     1.550706139228542E-5
1.0E-14                  1218                     1.5507142409151046E-5
1.0E-14                  1219                     1.5507223309079052E-5
1.0E-14                  1220                     1.5507304092069426E-5
1.0E-14                  1221                     1.5507384758122172E-5
1.0E-14                  1222                     1.5507465307237293E-5
1.0E-14                  1223                     1.5507545739414785E-5
1.0E-14                  1224                     1.550762605465465E-5
1.0E-14                  1225                     1.5507706252956886E-5
1.0E-14                  1226                     1.5507786334321488E-5
1.0E-14                  1227                     1.550786629874847E-5
1.0E-14                  1228                     1.5507946146237823E-5
1.0E-14                  1229                     1.5508025876789543E-5
1.0E-14                  1230                     1.5508105490403645E-5
1.0E-14                  1231                     1.5508184987080105E-5
1.0E-14                  1232                     1.5508264366818948E-5
1.0E-14                  1233                     1.5508343629620152E-5
1.0E-14                  1234                     1.5508422775483734E-5
1.0E-14                  1235                     1.5508501804409685E-5
1.0E-14                  1236                     1.550858071639801E-5
1.0E-14                  1237                     1.550865951144871E-5
1.0E-14                  1238                     1.5508738189561786E-5
1.0E-14                  1239                     1.5508816750737227E-5
1.0E-14                  1240                     1.550889519497504E-5
1.0E-14                  1241                     1.5508973522275226E-5
1.0E-14                  1242                     1.5509051732637786E-5
1.0E-14                  1243                     1.550912982606271E-5
1.0E-14                  1244                     1.5509207802550016E-5
1.0E-14                  1245                     1.5509285662099685E-5
1.0E-14                  1246                     1.550936340471173E-5
1.0E-14                  1247                     1.5509441030386145E-5
1.0E-14                  1248                     1.550951853912294E-5
1.0E-14                  1249                     1.5509595930922095E-5
1.0E-14                  1250                     1.5509673205783623E-5
1.0E-14                  1251                     1.5509750363707526E-5
1.0E-14                  1252                     1.5509827404693805E-5
1.0E-14                  1253                     1.5509904328742455E-5
1.0E-14                  1254                     1.5509981135853473E-5
1.0E-14                  1255                     1.5510057826026864E-5
1.0E-14                  1256                     1.5510134399262636E-5
1.0E-14                  1257                     1.5510210855560767E-5
1.0E-14                  1258                     1.551028719492128E-5
1.0E-14                  1259                     1.5510363417344157E-5
1.0E-14                  1260                     1.5510439522829413E-5
1.0E-14                  1261                     1.551051551137704E-5
1.0E-14                  1262                     1.5510591382987027E-5
1.0E-14                  1263                     1.5510667137659395E-5
1.0E-14                  1264                     1.551074277539413E-5
1.0E-14                  1265                     1.5510818296191243E-5
1.0E-14                  1266                     1.551089370005072E-5
1.0E-14                  1267                     1.551096898697258E-5
1.0E-14                  1268                     1.551104415695681E-5
1.0E-14                  1269                     1.5511119210003408E-5
1.0E-14                  1270                     1.551119414611238E-5
1.0E-14                  1271                     1.5511268965283715E-5
1.0E-14                  1272                     1.5511343667517436E-5
1.0E-14                  1273                     1.5511418252813522E-5
1.0E-14                  1274                     1.5511492721171976E-5
1.0E-14                  1275                     1.5511567072592803E-5
1.0E-14                  1276                     1.551164130707601E-5
1.0E-14                  1277                     1.5511715424621588E-5
1.0E-14                  1278                     1.5511789425229533E-5
1.0E-14                  1279                     1.5511863308899846E-5
1.0E-14                  1280                     1.551193707563254E-5
1.0E-14                  1281                     1.55120107254276E-5
1.0E-14                  1282                     1.551208425828503E-5
1.0E-14                  1283                     1.551215767420484E-5
1.0E-14                  1284                     1.5512230973187015E-5
1.0E-14                  1285                     1.5512304155231566E-5
1.0E-14                  1286                     1.5512377220338485E-5
1.0E-14                  1287                     1.5512450168507777E-5
1.0E-14                  1288                     1.5512522999739443E-5
1.0E-14                  1289                     1.5512595714033478E-5
1.0E-14                  1290                     1.5512668311389888E-5
1.0E-14                  1291                     1.5512740791808663E-5
1.0E-14                  1292                     1.5512813155289824E-5
1.0E-14                  1293                     1.551288540183335E-5
1.0E-14                  1294                     1.551295715774626E-5
1.0E-14                  1295                     1.5513027918499197E-5
1.0E-14                  1296                     1.551309854692493E-5
1.0E-14                  1297                     1.5513169043023447E-5
1.0E-14                  1298                     1.5513239406794782E-5
1.0E-14                  1299                     1.551330963823891E-5
1.0E-14                  1300                     1.551337973735584E-5
1.0E-14                  1301                     1.5513449704145557E-5
1.0E-14                  1302                     1.5513519538608083E-5
1.0E-14                  1303                     1.551358924074341E-5
1.0E-14                  1304                     1.5513658810551535E-5
1.0E-14                  1305                     1.5513728248032457E-5
1.0E-14                  1306                     1.5513797553186178E-5
1.0E-14                  1307                     1.5513866726012703E-5
1.0E-14                  1308                     1.5513935766512027E-5
1.0E-14                  1309                     1.5514004674684143E-5
1.0E-14                  1310                     1.5514073450529066E-5
1.0E-14                  1311                     1.5514142094046786E-5
1.0E-14                  1312                     1.5514210605237298E-5
1.0E-14                  1313                     1.5514278984100613E-5
1.0E-14                  1314                     1.551434723063673E-5
1.0E-14                  1315                     1.5514415344845645E-5
1.0E-14                  1316                     1.551448332672736E-5
1.0E-14                  1317                     1.5514551176281873E-5
1.0E-14                  1318                     1.5514618893509186E-5
1.0E-14                  1319                     1.5514686478409295E-5
1.0E-14                  1320                     1.5514753930982207E-5
1.0E-14                  1321                     1.551482125122792E-5
1.0E-14                  1322                     1.5514888439146427E-5
1.0E-14                  1323                     1.5514955494737738E-5
1.0E-14                  1324                     1.5515022418001842E-5
1.0E-14                  1325                     1.551508920893875E-5
1.0E-14                  1326                     1.5515155867548458E-5
1.0E-14                  1327                     1.5515222393830964E-5
1.0E-14                  1328                     1.5515288787786266E-5
1.0E-14                  1329                     1.5515355049414375E-5
1.0E-14                  1330                     1.5515421178715276E-5
1.0E-14                  1331                     1.551548717568897E-5
1.0E-14                  1332                     1.5515553040335478E-5
1.0E-14                  1333                     1.551561877265478E-5
1.0E-14                  1334                     1.5515684372646874E-5
1.0E-14                  1335                     1.5515749840311773E-5
1.0E-14                  1336                     1.5515815175649472E-5
1.0E-14                  1337                     1.5515880378659974E-5
1.0E-14                  1338                     1.5515945449343272E-5
1.0E-14                  1339                     1.5516010387699366E-5
1.0E-14                  1340                     1.551607519372826E-5
1.0E-14                  1341                     1.5516139867429957E-5
1.0E-14                  1342                     1.551620440880445E-5
1.0E-14                  1343                     1.5516268817851746E-5
1.0E-14                  1344                     1.5516333094571838E-5
1.0E-14                  1345                     1.5516397238964726E-5
1.0E-14                  1346                     1.551646125103041E-5
1.0E-14                  1347                     1.5516525130768905E-5
1.0E-14                  1348                     1.551658887818019E-5
1.0E-14                  1349                     1.551665249326428E-5
1.0E-14                  1350                     1.5516715976021165E-5
1.0E-14                  1351                     1.5516779326450854E-5
1.0E-14                  1352                     1.5516842544553337E-5
1.0E-14                  1353                     1.5516905630328625E-5
1.0E-14                  1354                     1.551696858377671E-5
1.0E-14                  1355                     1.5517031404897594E-5
1.0E-14                  1356                     1.5517094093691274E-5
1.0E-14                  1357                     1.5517156650157758E-5
1.0E-14                  1358                     1.5517219074297034E-5
1.0E-14                  1359                     1.551728136610912E-5
1.0E-14                  1360                     1.5517343525594002E-5
1.0E-14                  1361                     1.551740555275168E-5
1.0E-14                  1362                     1.5517467447582155E-5
1.0E-14                  1363                     1.551752921008543E-5
1.0E-14                  1364                     1.5517590840261503E-5
1.0E-14                  1365                     1.551765233811038E-5
1.0E-14                  1366                     1.5517713703632063E-5
1.0E-14                  1367                     1.5517774936826532E-5
1.0E-14                  1368                     1.55178360376938E-5
1.0E-14                  1369                     1.5517897006233876E-5
1.0E-14                  1370                     1.5517957842446747E-5
1.0E-14                  1371                     1.5518018546332414E-5
1.0E-14                  1372                     1.551807911789089E-5
1.0E-14                  1373                     1.551813955712215E-5
1.0E-14                  1374                     1.551819986402622E-5
1.0E-14                  1375                     1.5518260038603094E-5
1.0E-14                  1376                     1.5518320080852756E-5
1.0E-14                  1377                     1.5518379990775224E-5
1.0E-14                  1378                     1.5518439768370492E-5
1.0E-14                  1379                     1.5518499413638553E-5
1.0E-14                  1380                     1.5518558926579417E-5
1.0E-14                  1381                     1.551861830719308E-5
1.0E-14                  1382                     1.5518677555479543E-5
1.0E-14                  1383                     1.5518736671438805E-5
1.0E-14                  1384                     1.5518795655070867E-5
1.0E-14                  1385                     1.551885450637572E-5
1.0E-14                  1386                     1.5518913225353384E-5
1.0E-14                  1387                     1.551897181200384E-5
1.0E-14                  1388                     1.5519030266327098E-5
1.0E-14                  1389                     1.5519088588323155E-5
1.0E-14                  1390                     1.5519146777992008E-5
1.0E-14                  1391                     1.5519204835333657E-5
1.0E-14                  1392                     1.5519262760348116E-5
1.0E-14                  1393                     1.551932055303537E-5
1.0E-14                  1394                     1.551937821339542E-5
1.0E-14                  1395                     1.5519435741428273E-5
1.0E-14                  1396                     1.5519493137133926E-5
1.0E-14                  1397                     1.5519550400512376E-5
1.0E-14                  1398                     1.5519607531563626E-5
1.0E-14                  1399                     1.551966453028767E-5
1.0E-14                  1400                     1.5519721396684517E-5
1.0E-14                  1401                     1.5519778130754172E-5
1.0E-14                  1402                     1.551983473249661E-5
1.0E-14                  1403                     1.5519891201911857E-5
1.0E-14                  1404                     1.55199475389999E-5
1.0E-14                  1405                     1.5520003743760744E-5
1.0E-14                  1406                     1.552005981619439E-5
1.0E-14                  1407                     1.552011575630083E-5
1.0E-14                  1408                     1.552017156408007E-5
1.0E-14                  1409                     1.552022723953211E-5
1.0E-14                  1410                     1.5520282782656948E-5
1.0E-14                  1411                     1.552033819345459E-5
1.0E-14                  1412                     1.5520393471925025E-5
1.0E-14                  1413                     1.5520448618068265E-5
1.0E-14                  1414                     1.55205036318843E-5
1.0E-14                  1415                     1.5520558513373134E-5
1.0E-14                  1416                     1.552061326253477E-5
1.0E-14                  1417                     1.5520667879369204E-5
1.0E-14                  1418                     1.552072236387644E-5
1.0E-14                  1419                     1.5520776716056476E-5
1.0E-14                  1420                     1.5520830935909303E-5
1.0E-14                  1421                     1.5520885023434936E-5
1.0E-14                  1422                     1.5520938978633363E-5
1.0E-14                  1423                     1.552099280150459E-5
1.0E-14                  1424                     1.552104649204862E-5
1.0E-14                  1425                     1.5521100050265455E-5
1.0E-14                  1426                     1.5521153476155073E-5
1.0E-14                  1427                     1.5521206769717507E-5
1.0E-14                  1428                     1.5521259930952727E-5
1.0E-14                  1429                     1.5521312959860754E-5
1.0E-14                  1430                     1.5521365856441577E-5
1.0E-14                  1431                     1.5521418620695196E-5
1.0E-14                  1432                     1.5521471252621614E-5
1.0E-14                  1433                     1.5521523752220846E-5
1.0E-14                  1434                     1.5521576119492867E-5
1.0E-14                  1435                     1.552162835443768E-5
1.0E-14                  1436                     1.5521680457055305E-5
1.0E-14                  1437                     1.5521732427345715E-5
1.0E-14                  1438                     1.5521784265308938E-5
1.0E-14                  1439                     1.5521835970944957E-5
1.0E-14                  1440                     1.5521887544253772E-5
1.0E-14                  1441                     1.552193898523538E-5
1.0E-14                  1442                     1.5521990293889795E-5
1.0E-14                  1443                     1.5522041470217012E-5
1.0E-14                  1444                     1.5522092514217026E-5
1.0E-14                  1445                     1.552214342588984E-5
1.0E-14                  1446                     1.552219420523545E-5
1.0E-14                  1447                     1.5522244852253857E-5
1.0E-14                  1448                     1.5522295366945066E-5
1.0E-14                  1449                     1.5522345749309078E-5
1.0E-14                  1450                     1.5522395999345885E-5
1.0E-14                  1451                     1.5522446117055496E-5
1.0E-14                  1452                     1.55224961024379E-5
1.0E-14                  1453                     1.55225459554931E-5
1.0E-14                  1454                     1.552259567622111E-5
1.0E-14                  1455                     1.5522645350164094E-5
1.0E-14                  1456                     1.552269522431189E-5
1.0E-14                  1457                     1.5522744971277783E-5
1.0E-14                  1458                     1.5522794591061786E-5
1.0E-14                  1459                     1.552284408366389E-5
1.0E-14                  1460                     1.5522893449084103E-5
1.0E-14                  1461                     1.552294268732241E-5
1.0E-14                  1462                     1.552299179837883E-5
1.0E-14                  1463                     1.5523040782253358E-5
1.0E-14                  1464                     1.5523089638945985E-5
1.0E-14                  1465                     1.5523138368456714E-5
1.0E-14                  1466                     1.5523186970785554E-5
1.0E-14                  1467                     1.5523235445932496E-5
1.0E-14                  1468                     1.5523283793897545E-5
1.0E-14                  1469                     1.5523332014680696E-5
1.0E-14                  1470                     1.552338010828195E-5
1.0E-14                  1471                     1.552342807470131E-5
1.0E-14                  1472                     1.5523475913938775E-5
1.0E-14                  1473                     1.5523523625994347E-5
1.0E-14                  1474                     1.5523571210868024E-5
1.0E-14                  1475                     1.5523618668559803E-5
1.0E-14                  1476                     1.5523665999069686E-5
1.0E-14                  1477                     1.5523713202397676E-5
1.0E-14                  1478                     1.5523760278543775E-5
1.0E-14                  1479                     1.5523807227507965E-5
1.0E-14                  1480                     1.5523854049290267E-5
1.0E-14                  1481                     1.552390074389068E-5
1.0E-14                  1482                     1.552394731130919E-5
1.0E-14                  1483                     1.55239937515458E-5
1.0E-14                  1484                     1.5524040064600528E-5
1.0E-14                  1485                     1.5524086250473353E-5
1.0E-14                  1486                     1.5524132309164285E-5
1.0E-14                  1487                     1.552417824067332E-5
1.0E-14                  1488                     1.5524224045000457E-5
1.0E-14                  1489                     1.5524269722145703E-5
1.0E-14                  1490                     1.5524315272109054E-5
1.0E-14                  1491                     1.5524360694890506E-5
1.0E-14                  1492                     1.552440599049006E-5
1.0E-14                  1493                     1.5524451158907727E-5
1.0E-14                  1494                     1.5524496200143497E-5
1.0E-14                  1495                     1.5524541114197374E-5
1.0E-14                  1496                     1.552458590106935E-5
1.0E-14                  1497                     1.5524630560759436E-5
1.0E-14                  1498                     1.5524675093267613E-5
1.0E-14                  1499                     1.5524719498593906E-5
1.0E-14                  1500                     1.5524763776738306E-5
1.0E-14                  1501                     1.5524807927700808E-5
1.0E-14                  1502                     1.552485195148141E-5
1.0E-14                  1503                     1.5524895848080125E-5
1.0E-14                  1504                     1.5524939617496933E-5
1.0E-14                  1505                     1.5524983259731853E-5
1.0E-14                  1506                     1.5525026774784878E-5
1.0E-14                  1507                     1.5525070162656007E-5
1.0E-14                  1508                     1.552511342334524E-5
1.0E-14                  1509                     1.5525156556852583E-5
1.0E-14                  1510                     1.552519956317802E-5
1.0E-14                  1511                     1.5525242442321567E-5
1.0E-14                  1512                     1.5525285194283223E-5
1.0E-14                  1513                     1.5525327819062973E-5
1.0E-14                  1514                     1.552537031666084E-5
1.0E-14                  1515                     1.552541268707681E-5
1.0E-14                  1516                     1.5525454930310875E-5
1.0E-14                  1517                     1.5525497046363054E-5
1.0E-14                  1518                     1.5525539035233334E-5
1.0E-14                  1519                     1.5525580896921715E-5
1.0E-14                  1520                     1.552562263142821E-5
1.0E-14                  1521                     1.5525664238752802E-5
1.0E-14                  1522                     1.55257057188955E-5
1.0E-14                  1523                     1.5525747071856307E-5
1.0E-14                  1524                     1.5525788297635208E-5
1.0E-14                  1525                     1.552582939623222E-5
1.0E-14                  1526                     1.552587036764734E-5
1.0E-14                  1527                     1.5525911211880562E-5
1.0E-14                  1528                     1.552595192893189E-5
1.0E-14                  1529                     1.552599251880132E-5
1.0E-14                  1530                     1.5526032981488858E-5
1.0E-14                  1531                     1.5526073316994494E-5
1.0E-14                  1532                     1.5526113525318242E-5
1.0E-14                  1533                     1.552615360646009E-5
1.0E-14                  1534                     1.552619356042005E-5
1.0E-14                  1535                     1.5526233387198107E-5
1.0E-14                  1536                     1.552627308679427E-5
1.0E-14                  1537                     1.552631265920854E-5
1.0E-14                  1538                     1.552635210444091E-5
1.0E-14                  1539                     1.552639142249139E-5
1.0E-14                  1540                     1.5526430613359976E-5
1.0E-14                  1541                     1.5526469677046662E-5
1.0E-14                  1542                     1.5526508613551456E-5
1.0E-14                  1543                     1.5526547422874344E-5
1.0E-14                  1544                     1.5526586105015348E-5
1.0E-14                  1545                     1.552662465997446E-5
1.0E-14                  1546                     1.5526663087751665E-5
1.0E-14                  1547                     1.5526701388346986E-5
1.0E-14                  1548                     1.5526739561760404E-5
1.0E-14                  1549                     1.552677760799193E-5
1.0E-14                  1550                     1.5526815527041555E-5
1.0E-14                  1551                     1.552685331890929E-5
1.0E-14                  1552                     1.5526890983595134E-5
1.0E-14                  1553                     1.5526928521099072E-5
1.0E-14                  1554                     1.5526965931421122E-5
1.0E-14                  1555                     1.5527003214561273E-5
1.0E-14                  1556                     1.5527040370519528E-5
1.0E-14                  1557                     1.5527077399295895E-5
1.0E-14                  1558                     1.552711430089036E-5
1.0E-14                  1559                     1.5527151075302935E-5
1.0E-14                  1560                     1.552718772253361E-5
1.0E-14                  1561                     1.552722424258239E-5
1.0E-14                  1562                     1.5527260635449274E-5
1.0E-14                  1563                     1.552729690113426E-5
1.0E-14                  1564                     1.552733303963735E-5
1.0E-14                  1565                     1.5527369050958554E-5
1.0E-14                  1566                     1.552740493509786E-5
1.0E-14                  1567                     1.5527440692055275E-5
1.0E-14                  1568                     1.5527476321830786E-5
1.0E-14                  1569                     1.5527511824424398E-5
1.0E-14                  1570                     1.5527547199836125E-5
1.0E-14                  1571                     1.5527582448065953E-5
1.0E-14                  1572                     1.552761756911389E-5
1.0E-14                  1573                     1.5527652562979922E-5
1.0E-14                  1574                     1.5527687429664064E-5
1.0E-14                  1575                     1.5527722169166307E-5
1.0E-14                  1576                     1.5527756781486655E-5
1.0E-14                  1577                     1.552779126662511E-5
1.0E-14                  1578                     1.5527825624581677E-5
1.0E-14                  1579                     1.5527859855356342E-5
1.0E-14                  1580                     1.5527893958949105E-5
1.0E-14                  1581                     1.552792793535998E-5
1.0E-14                  1582                     1.5527961784588954E-5
1.0E-14                  1583                     1.5527995506636044E-5
1.0E-14                  1584                     1.5528029101501226E-5
1.0E-14                  1585                     1.552806256918452E-5
1.0E-14                  1586                     1.5528095909685925E-5
1.0E-14                  1587                     1.5528129123005424E-5
1.0E-14                  1588                     1.552816220914303E-5
1.0E-14                  1589                     1.5528195168098734E-5
1.0E-14                  1590                     1.552822799987255E-5
1.0E-14                  1591                     1.5528260704464477E-5
1.0E-14                  1592                     1.5528293281874502E-5
1.0E-14                  1593                     1.552832573210263E-5
1.0E-14                  1594                     1.5528358055148865E-5
1.0E-14                  1595                     1.5528390251013204E-5
1.0E-14                  1596                     1.5528422319695644E-5
1.0E-14                  1597                     1.552845426119619E-5
1.0E-14                  1598                     1.5528486075514848E-5
1.0E-14                  1599                     1.552851776265161E-5
1.0E-14                  1600                     1.552854932260647E-5
1.0E-14                  1601                     1.5528580755379436E-5
1.0E-14                  1602                     1.552861206097051E-5
1.0E-14                  1603                     1.5528643239379686E-5
1.0E-14                  1604                     1.5528674290606963E-5
1.0E-14                  1605                     1.5528705214652348E-5
1.0E-14                  1606                     1.552873601151584E-5
1.0E-14                  1607                     1.552876668119743E-5
1.0E-14                  1608                     1.5528797223697144E-5
1.0E-14                  1609                     1.552882763901494E-5
1.0E-14                  1610                     1.552885792715085E-5
1.0E-14                  1611                     1.5528888088104867E-5
1.0E-14                  1612                     1.5528918121876988E-5
1.0E-14                  1613                     1.5528948028467206E-5
1.0E-14                  1614                     1.5528977807875536E-5
1.0E-14                  1615                     1.5529007460101964E-5
1.0E-14                  1616                     1.5529038634544047E-5
1.0E-14                  1617                     1.552908294362881E-5
1.0E-14                  1618                     1.5529127309260725E-5
1.0E-14                  1619                     1.552917173143981E-5
1.0E-14                  1620                     1.5529216210166053E-5
1.0E-14                  1621                     1.552926074543946E-5
1.0E-14                  1622                     1.552930533726002E-5
1.0E-14                  1623                     1.552934998562775E-5
1.0E-14                  1624                     1.5529394690542635E-5
1.0E-14                  1625                     1.552943945200468E-5
1.0E-14                  1626                     1.552948427001388E-5
1.0E-14                  1627                     1.552952914457026E-5
1.0E-14                  1628                     1.5529574075673785E-5
1.0E-14                  1629                     1.5529619063324474E-5
1.0E-14                  1630                     1.5529664107522325E-5
1.0E-14                  1631                     1.552970920826734E-5
1.0E-14                  1632                     1.5529754365559517E-5
1.0E-14                  1633                     1.5529799579398843E-5
1.0E-14                  1634                     1.5529844849785342E-5
1.0E-14                  1635                     1.5529890176718996E-5
1.0E-14                  1636                     1.5529935560199816E-5
1.0E-14                  1637                     1.552998100022779E-5
1.0E-14                  1638                     1.5530026496802933E-5
1.0E-14                  1639                     1.5530072049925232E-5
1.0E-14                  1640                     1.553011765959469E-5
1.0E-14                  1641                     1.5530163325811306E-5
1.0E-14                  1642                     1.5530209048575094E-5
1.0E-14                  1643                     1.553025482788604E-5
1.0E-14                  1644                     1.5530300663744144E-5
1.0E-14                  1645                     1.55303465561494E-5
1.0E-14                  1646                     1.5530392505101828E-5
1.0E-14                  1647                     1.553043851060142E-5
1.0E-14                  1648                     1.553048457264818E-5
1.0E-14                  1649                     1.5530530691242076E-5
1.0E-14                  1650                     1.553057686638315E-5
1.0E-14                  1651                     1.553062309807137E-5
1.0E-14                  1652                     1.553066938630677E-5
1.0E-14                  1653                     1.5530715731089324E-5
1.0E-14                  1654                     1.5530762132419036E-5
1.0E-14                  1655                     1.5530808590295908E-5
1.0E-14                  1656                     1.5530855104719938E-5
1.0E-14                  1657                     1.5530901675691135E-5
1.0E-14                  1658                     1.5530948303209493E-5
1.0E-14                  1659                     1.5530994987275014E-5
1.0E-14                  1660                     1.553104172788769E-5
1.0E-14                  1661                     1.553108852504753E-5
1.0E-14                  1662                     1.5531135378754526E-5
1.0E-14                  1663                     1.5531182289008697E-5
1.0E-14                  1664                     1.5531229255810015E-5
1.0E-14                  1665                     1.5531276279158494E-5
1.0E-14                  1666                     1.553132335905414E-5
1.0E-14                  1667                     1.553137049549694E-5
1.0E-14                  1668                     1.5531417688486904E-5
1.0E-14                  1669                     1.5531464938024035E-5
1.0E-14                  1670                     1.5531512244108324E-5
1.0E-14                  1671                     1.5531559606739776E-5
1.0E-14                  1672                     1.553160702591838E-5
1.0E-14                  1673                     1.553165450164415E-5
1.0E-14                  1674                     1.5531702033917088E-5
1.0E-14                  1675                     1.5531749622737172E-5
1.0E-14                  1676                     1.5531797268104428E-5
1.0E-14                  1677                     1.553184497001884E-5
1.0E-14                  1678                     1.5531892728480414E-5
1.0E-14                  1679                     1.5531940543489155E-5
1.0E-14                  1680                     1.5531988415045053E-5
1.0E-14                  1681                     1.553203634314811E-5
1.0E-14                  1682                     1.553208432779832E-5
1.0E-14                  1683                     1.5532132368995705E-5
1.0E-14                  1684                     1.5532180466740245E-5
1.0E-14                  1685                     1.5532228621031943E-5
1.0E-14                  1686                     1.5532276831870805E-5
1.0E-14                  1687                     1.553232509925683E-5
1.0E-14                  1688                     1.553237342319001E-5
1.0E-14                  1689                     1.5532421803670364E-5
1.0E-14                  1690                     1.553247024069787E-5
1.0E-14                  1691                     1.5532518734272523E-5
1.0E-14                  1692                     1.553256728439435E-5
1.0E-14                  1693                     1.553261589106335E-5
1.0E-14                  1694                     1.5532664554279495E-5
1.0E-14                  1695                     1.5532713274042802E-5
1.0E-14                  1696                     1.5532762050353274E-5
1.0E-14                  1697                     1.5532810883210902E-5
1.0E-14                  1698                     1.5532859772615698E-5
1.0E-14                  1699                     1.5532908718567655E-5
1.0E-14                  1700                     1.5532957721066765E-5
1.0E-14                  1701                     1.553300678011304E-5
1.0E-14                  1702                     1.553305589570648E-5
1.0E-14                  1703                     1.5533105067847074E-5
1.0E-14                  1704                     1.5533154296534837E-5
1.0E-14                  1705                     1.5533203581769747E-5
1.0E-14                  1706                     1.553325292355183E-5
1.0E-14                  1707                     1.553330232188108E-5
1.0E-14                  1708                     1.5533351776757475E-5
1.0E-14                  1709                     1.5533401288181038E-5
1.0E-14                  1710                     1.5533450856151765E-5
1.0E-14                  1711                     1.5533500480669645E-5
1.0E-14                  1712                     1.553355016173469E-5
1.0E-14                  1713                     1.55335998993469E-5
1.0E-14                  1714                     1.5533649693506264E-5
1.0E-14                  1715                     1.553369954421279E-5
1.0E-14                  1716                     1.553374945146648E-5
1.0E-14                  1717                     1.553379941526733E-5
1.0E-14                  1718                     1.553384943561534E-5
1.0E-14                  1719                     1.5533899512510513E-5
1.0E-14                  1720                     1.5533949645952846E-5
1.0E-14                  1721                     1.5533999835942333E-5
1.0E-14                  1722                     1.553405008247899E-5
1.0E-14                  1723                     1.5534100385562805E-5
1.0E-14                  1724                     1.5534150745193784E-5
1.0E-14                  1725                     1.553420116137192E-5
1.0E-14                  1726                     1.553425163409722E-5
1.0E-14                  1727                     1.5534302163369677E-5
1.0E-14                  1728                     1.55343527491893E-5
1.0E-14                  1729                     1.5534403391556077E-5
1.0E-14                  1730                     1.5534454090470023E-5
1.0E-14                  1731                     1.553450484593112E-5
1.0E-14                  1732                     1.553455565793938E-5
1.0E-14                  1733                     1.5534606526494807E-5
1.0E-14                  1734                     1.5534657451597396E-5
1.0E-14                  1735                     1.5534708433247138E-5
1.0E-14                  1736                     1.5534759471444048E-5
1.0E-14                  1737                     1.5534810566188114E-5
1.0E-14                  1738                     1.5534861717479342E-5
1.0E-14                  1739                     1.553491292531773E-5
1.0E-14                  1740                     1.5534964189703285E-5
1.0E-14                  1741                     1.553501551063599E-5
1.0E-14                  1742                     1.553506688811586E-5
1.0E-14                  1743                     1.55351183221429E-5
1.0E-14                  1744                     1.5535169812717097E-5
1.0E-14                  1745                     1.5535221359838448E-5
1.0E-14                  1746                     1.5535272963506967E-5
1.0E-14                  1747                     1.5535324623722637E-5
1.0E-14                  1748                     1.5535376340485477E-5
1.0E-14                  1749                     1.553542811379547E-5
1.0E-14                  1750                     1.5535479943652637E-5
1.0E-14                  1751                     1.5535531830056952E-5
1.0E-14                  1752                     1.5535583773008435E-5
1.0E-14                  1753                     1.553563577250708E-5
1.0E-14                  1754                     1.5535687828552883E-5
1.0E-14                  1755                     1.553573994114584E-5
1.0E-14                  1756                     1.553579211028597E-5
1.0E-14                  1757                     1.5535844335973255E-5
1.0E-14                  1758                     1.5535896618207705E-5
1.0E-14                  1759                     1.5535948956989306E-5
1.0E-14                  1760                     1.5536001352318077E-5
1.0E-14                  1761                     1.5536053804194005E-5
1.0E-14                  1762                     1.553610631261709E-5
1.0E-14                  1763                     1.5536158877587347E-5
1.0E-14                  1764                     1.5536211499104764E-5
1.0E-14                  1765                     1.553626417716933E-5
1.0E-14                  1766                     1.5536316911781067E-5
1.0E-14                  1767                     1.5536369702939962E-5
1.0E-14                  1768                     1.553642255064602E-5
1.0E-14                  1769                     1.5536475454899235E-5
1.0E-14                  1770                     1.5536528415699606E-5
1.0E-14                  1771                     1.5536581433047147E-5
1.0E-14                  1772                     1.553663450694185E-5
1.0E-14                  1773                     1.5536687637383708E-5
1.0E-14                  1774                     1.5536740824372728E-5
1.0E-14                  1775                     1.5536794067908912E-5
1.0E-14                  1776                     1.5536847367992246E-5
1.0E-14                  1777                     1.5536900576448445E-5
1.0E-14                  1778                     1.553694501479343E-5
1.0E-14                  1779                     1.553698939897265E-5
1.0E-14                  1780                     1.5537033728986096E-5
1.0E-14                  1781                     1.5537078004833767E-5
1.0E-14                  1782                     1.5537122226515673E-5
1.0E-14                  1783                     1.55371663940318E-5
1.0E-14                  1784                     1.5537210507382163E-5
1.0E-14                  1785                     1.5537254566566754E-5
1.0E-14                  1786                     1.553729857158556E-5
1.0E-14                  1787                     1.553734252243861E-5
1.0E-14                  1788                     1.5537386419125878E-5
1.0E-14                  1789                     1.553743026164738E-5
1.0E-14                  1790                     1.5537474050003117E-5
