% Model:              NP_reactive_flow_Different_injection_TCE_in_Low_Permeable2.mph
% Version:            COMSOL 5.2.0.166
% Date:               Jun 15 2020, 01:34
% Table:              np_outflow_concentraion0 - np_outflow_concentraion (np_outflow_concentraion)
% lowPM_per              t (s)                    np_outflow_concentraion (mol/(m*s))
1.0E-11                  1788                     1.5657881789380787E-5
1.0E-11                  1789                     1.5657885955367523E-5
1.0E-11                  1790                     1.5657890214959724E-5
1.0E-11                  1791                     1.5657894489793744E-5
1.0E-11                  1792                     1.5657898779869586E-5
1.0E-11                  1793                     1.5657903085187262E-5
1.0E-11                  1794                     1.5657907405746763E-5
1.0E-11                  1795                     1.5657911741548087E-5
1.0E-11                  1796                     1.5657916092591237E-5
1.0E-11                  1797                     1.5657920458876216E-5
1.0E-11                  1798                     1.565792484040302E-5
1.0E-11                  1799                     1.565792923717165E-5
1.0E-11                  1800                     1.5657933649182105E-5
1.0E-11                  1801                     1.565793807643439E-5
1.0E-11                  1802                     1.56579425189285E-5
1.0E-11                  1803                     1.5657946976664435E-5
1.0E-11                  1804                     1.56579514496422E-5
1.0E-11                  1805                     1.565795593786179E-5
1.0E-11                  1806                     1.5657960441323206E-5
1.0E-11                  1807                     1.5657964960026454E-5
1.0E-11                  1808                     1.565796949397151E-5
1.0E-11                  1809                     1.5657974043158403E-5
1.0E-11                  1810                     1.565797839249462E-5
1.0E-11                  1811                     1.5657982449808592E-5
1.0E-11                  1812                     1.5657986477335266E-5
1.0E-11                  1813                     1.5657990475074635E-5
1.0E-11                  1814                     1.5657994443026714E-5
1.0E-11                  1815                     1.5657998381191483E-5
1.0E-11                  1816                     1.5658002289568954E-5
1.0E-11                  1817                     1.5658006168159128E-5
1.0E-11                  1818                     1.5658010016961996E-5
1.0E-11                  1819                     1.565801383597756E-5
1.0E-11                  1820                     1.565801762520583E-5
1.0E-11                  1821                     1.5658021384646795E-5
1.0E-11                  1822                     1.5658025114300462E-5
1.0E-11                  1823                     1.5658028814166827E-5
1.0E-11                  1824                     1.5658032484245892E-5
1.0E-11                  1825                     1.565803612453766E-5
1.0E-11                  1826                     1.5658039735042125E-5
1.0E-11                  1827                     1.5658043315759286E-5
1.0E-11                  1828                     1.5658046866689147E-5
1.0E-11                  1829                     1.565805038783171E-5
1.0E-11                  1830                     1.565805387918697E-5
1.0E-11                  1831                     1.5658057399832962E-5
1.0E-11                  1832                     1.5658061366614584E-5
1.0E-11                  1833                     1.565806535104821E-5
1.0E-11                  1834                     1.5658069353133847E-5
1.0E-11                  1835                     1.5658073372871484E-5
1.0E-11                  1836                     1.5658077410261125E-5
1.0E-11                  1837                     1.5658081465302774E-5
1.0E-11                  1838                     1.5658085537996423E-5
1.0E-11                  1839                     1.5658089628342076E-5
1.0E-11                  1840                     1.5658093736339737E-5
1.0E-11                  1841                     1.565809786198941E-5
1.0E-11                  1842                     1.5658102005291077E-5
1.0E-11                  1843                     1.5658106166244756E-5
1.0E-11                  1844                     1.5658110344850436E-5
1.0E-11                  1845                     1.5658114541108116E-5
1.0E-11                  1846                     1.5658118755017808E-5
1.0E-11                  1847                     1.5658122986579503E-5
1.0E-11                  1848                     1.5658127235793206E-5
1.0E-11                  1849                     1.565813150265891E-5
1.0E-11                  1850                     1.5658135787176613E-5
1.0E-11                  1851                     1.565814008934633E-5
1.0E-11                  1852                     1.5658144409168046E-5
1.0E-11                  1853                     1.5658148560184714E-5
1.0E-11                  1854                     1.5658152661227336E-5
1.0E-11                  1855                     1.5658156758668263E-5
1.0E-11                  1856                     1.5658160852507466E-5
1.0E-11                  1857                     1.565816494274496E-5
1.0E-11                  1858                     1.5658169029380748E-5
1.0E-11                  1859                     1.565817311241482E-5
1.0E-11                  1860                     1.565817719184718E-5
1.0E-11                  1861                     1.5658181267677837E-5
1.0E-11                  1862                     1.565818533990678E-5
1.0E-11                  1863                     1.5658189408534018E-5
1.0E-11                  1864                     1.5658193473559546E-5
1.0E-11                  1865                     1.5658197534983354E-5
1.0E-11                  1866                     1.5658201592805462E-5
1.0E-11                  1867                     1.5658205647025848E-5
1.0E-11                  1868                     1.565820969764453E-5
1.0E-11                  1869                     1.5658213744661495E-5
1.0E-11                  1870                     1.565821778807676E-5
1.0E-11                  1871                     1.565822182789031E-5
1.0E-11                  1872                     1.565822586410215E-5
1.0E-11                  1873                     1.565822989671228E-5
1.0E-11                  1874                     1.565823392460748E-5
1.0E-11                  1875                     1.5658237947488615E-5
1.0E-11                  1876                     1.5658241966550927E-5
1.0E-11                  1877                     1.5658245981794397E-5
1.0E-11                  1878                     1.565824999321903E-5
1.0E-11                  1879                     1.5658254000824837E-5
1.0E-11                  1880                     1.5658258004611807E-5
1.0E-11                  1881                     1.5658262004579936E-5
1.0E-11                  1882                     1.565826600072924E-5
1.0E-11                  1883                     1.56582699930597E-5
1.0E-11                  1884                     1.565827398157134E-5
1.0E-11                  1885                     1.5658277966264133E-5
1.0E-11                  1886                     1.56582819471381E-5
1.0E-11                  1887                     1.5658285924193225E-5
1.0E-11                  1888                     1.565828989742952E-5
1.0E-11                  1889                     1.5658293866846982E-5
1.0E-11                  1890                     1.5658297832445607E-5
1.0E-11                  1891                     1.56583017942254E-5
1.0E-11                  1892                     1.5658305752186354E-5
1.0E-11                  1893                     1.5658309706328483E-5
1.0E-11                  1894                     1.5658313656651777E-5
1.0E-11                  1895                     1.565831759635646E-5
1.0E-11                  1896                     1.5658321490541787E-5
1.0E-11                  1897                     1.5658325376619672E-5
1.0E-11                  1898                     1.5658329254590113E-5
1.0E-11                  1899                     1.5658333124453117E-5
1.0E-11                  1900                     1.565833698620869E-5
1.0E-11                  1901                     1.5658340839856818E-5
1.0E-11                  1902                     1.5658344685397505E-5
1.0E-11                  1903                     1.5658348522830748E-5
1.0E-11                  1904                     1.5658352352156565E-5
1.0E-11                  1905                     1.5658356173374937E-5
1.0E-11                  1906                     1.5658359986485867E-5
1.0E-11                  1907                     1.5658363791489366E-5
1.0E-11                  1908                     1.565836758838542E-5
1.0E-11                  1909                     1.5658371377174023E-5
1.0E-11                  1910                     1.5658375157855202E-5
1.0E-11                  1911                     1.5658378930428937E-5
1.0E-11                  1912                     1.565838269489524E-5
1.0E-11                  1913                     1.5658386451254096E-5
1.0E-11                  1914                     1.5658390199505517E-5
1.0E-11                  1915                     1.5658393939649495E-5
1.0E-11                  1916                     1.5658397671686032E-5
1.0E-11                  1917                     1.5658401357536366E-5
1.0E-11                  1918                     1.5658405023390912E-5
1.0E-11                  1919                     1.5658408676969325E-5
1.0E-11                  1920                     1.5658412318271615E-5
1.0E-11                  1921                     1.565841594729777E-5
1.0E-11                  1922                     1.5658419564047792E-5
1.0E-11                  1923                     1.5658423168521683E-5
1.0E-11                  1924                     1.5658426760719436E-5
1.0E-11                  1925                     1.5658430340641067E-5
1.0E-11                  1926                     1.5658433908286558E-5
1.0E-11                  1927                     1.565843746365593E-5
1.0E-11                  1928                     1.565844100674916E-5
1.0E-11                  1929                     1.5658444537566268E-5
1.0E-11                  1930                     1.5658448056107236E-5
1.0E-11                  1931                     1.5658451562372077E-5
1.0E-11                  1932                     1.565845505636079E-5
1.0E-11                  1933                     1.565845853807337E-5
1.0E-11                  1934                     1.5658462007509813E-5
1.0E-11                  1935                     1.5658465464670132E-5
1.0E-11                  1936                     1.5658468909554324E-5
1.0E-11                  1937                     1.5658472342162374E-5
1.0E-11                  1938                     1.5658475816630967E-5
1.0E-11                  1939                     1.5658479339941175E-5
1.0E-11                  1940                     1.5658482860856935E-5
1.0E-11                  1941                     1.565848637937822E-5
1.0E-11                  1942                     1.565848989550505E-5
1.0E-11                  1943                     1.565849340923742E-5
1.0E-11                  1944                     1.565849692057533E-5
1.0E-11                  1945                     1.5658500429518782E-5
1.0E-11                  1946                     1.5658503936067776E-5
1.0E-11                  1947                     1.56585074402223E-5
1.0E-11                  1948                     1.5658510941982376E-5
1.0E-11                  1949                     1.5658514441347975E-5
1.0E-11                  1950                     1.565851793831913E-5
1.0E-11                  1951                     1.565852143289582E-5
1.0E-11                  1952                     1.5658524925078046E-5
1.0E-11                  1953                     1.565852841486581E-5
1.0E-11                  1954                     1.5658531902259117E-5
1.0E-11                  1955                     1.565853538725797E-5
1.0E-11                  1956                     1.5658538869862352E-5
1.0E-11                  1957                     1.5658542350072274E-5
1.0E-11                  1958                     1.5658545827887742E-5
1.0E-11                  1959                     1.5658549292359154E-5
1.0E-11                  1960                     1.565855270093733E-5
1.0E-11                  1961                     1.5658556101438073E-5
1.0E-11                  1962                     1.5658559493861395E-5
1.0E-11                  1963                     1.5658562878207292E-5
1.0E-11                  1964                     1.5658566254475772E-5
1.0E-11                  1965                     1.565856962266682E-5
1.0E-11                  1966                     1.565857298278045E-5
1.0E-11                  1967                     1.565857633481665E-5
1.0E-11                  1968                     1.5658579678775428E-5
1.0E-11                  1969                     1.5658583014656783E-5
1.0E-11                  1970                     1.5658586342460714E-5
1.0E-11                  1971                     1.5658589662187223E-5
1.0E-11                  1972                     1.565859297383631E-5
1.0E-11                  1973                     1.5658596277407968E-5
1.0E-11                  1974                     1.5658599572902206E-5
1.0E-11                  1975                     1.565860286031902E-5
1.0E-11                  1976                     1.5658606139658405E-5
1.0E-11                  1977                     1.5658609410920366E-5
1.0E-11                  1978                     1.5658612674104905E-5
1.0E-11                  1979                     1.565861592921203E-5
1.0E-11                  1980                     1.565861917624172E-5
1.0E-11                  1981                     1.565862259259044E-5
1.0E-11                  1982                     1.5658626047948188E-5
1.0E-11                  1983                     1.5658629513907712E-5
1.0E-11                  1984                     1.5658632990469012E-5
1.0E-11                  1985                     1.5658636477632085E-5
1.0E-11                  1986                     1.565863997539693E-5
1.0E-11                  1987                     1.5658643483763553E-5
1.0E-11                  1988                     1.5658647002731957E-5
1.0E-11                  1989                     1.5658650532302128E-5
1.0E-11                  1990                     1.5658654072474078E-5
1.0E-11                  1991                     1.56586576232478E-5
1.0E-11                  1992                     1.5658661184623312E-5
1.0E-11                  1993                     1.565866475660058E-5
1.0E-11                  1994                     1.565866833917963E-5
1.0E-11                  1995                     1.565867193236045E-5
1.0E-11                  1996                     1.5658675536143054E-5
1.0E-11                  1997                     1.5658679150527437E-5
1.0E-11                  1998                     1.5658682775513585E-5
1.0E-11                  1999                     1.565868641110151E-5
1.0E-11                  2000                     1.5658690057291217E-5
