% Model:              NP_reactive_flow_Different_injection_TCE_in_Low_Permeable2.mph
% Version:            COMSOL 5.2.0.166
% Date:               Jun 15 2020, 01:34
% Table:              np_outflow_concentraion0 - np_outflow_concentraion (np_outflow_concentraion)
% lowPM_per              t (s)                    np_outflow_concentraion (mol/(m*s))
1.0E-10                  0                        5.875835785977477E-36
1.0E-10                  1                        5.0788124583749824E-33
1.0E-10                  2                        -3.45171840083053E-31
1.0E-10                  3                        -2.53463049150339E-30
1.0E-10                  4                        4.527659672825964E-29
1.0E-10                  5                        -1.6313834615363715E-28
1.0E-10                  6                        3.2890263096152943E-28
1.0E-10                  7                        -1.01204484118813E-27
1.0E-10                  8                        1.8213985425086405E-27
1.0E-10                  9                        -1.4523848298853952E-27
1.0E-10                  10                       -8.666887317235726E-29
1.0E-10                  11                       7.146647968491943E-27
1.0E-10                  12                       -3.3427191979626115E-26
1.0E-10                  13                       -7.23145315856173E-27
1.0E-10                  14                       2.543405874221321E-25
1.0E-10                  15                       1.0634564417247666E-25
1.0E-10                  16                       -1.1413151735464055E-24
1.0E-10                  17                       -1.0138968298086575E-24
1.0E-10                  18                       2.5601788555770328E-25
1.0E-10                  19                       1.8392904215600915E-24
1.0E-10                  20                       1.110430088834556E-24
1.0E-10                  21                       -6.232205379494115E-26
1.0E-10                  22                       -4.858152740222333E-25
1.0E-10                  23                       1.2320492884905821E-24
1.0E-10                  24                       -3.335721155756893E-25
1.0E-10                  25                       -6.817375734012394E-24
1.0E-10                  26                       -1.3345017310714377E-23
1.0E-10                  27                       2.043598643852642E-24
1.0E-10                  28                       4.1401747345284065E-23
1.0E-10                  29                       8.871055510536265E-23
1.0E-10                  30                       4.8277334873783396E-23
1.0E-10                  31                       -9.205839340755966E-23
1.0E-10                  32                       -3.353411652639526E-22
1.0E-10                  33                       -3.39580770357974E-22
1.0E-10                  34                       -3.0013313378860676E-24
1.0E-10                  35                       8.703497938214515E-22
1.0E-10                  36                       1.4637499162626474E-21
1.0E-10                  37                       1.1450676422249271E-21
1.0E-10                  38                       -9.821261581441874E-22
1.0E-10                  39                       -4.330176279105476E-21
1.0E-10                  40                       -6.347635067555788E-21
1.0E-10                  41                       -4.36155373640556E-21
1.0E-10                  42                       5.30987705723826E-21
1.0E-10                  43                       1.762145025845168E-20
1.0E-10                  44                       2.6997416309589125E-20
1.0E-10                  45                       1.6789261637341794E-20
1.0E-10                  46                       5.521188052481198E-22
1.0E-10                  47                       -1.9065040610763973E-20
1.0E-10                  48                       -4.3462122823289085E-20
1.0E-10                  49                       -4.029546296897715E-20
1.0E-10                  50                       -1.8076097706070017E-20
1.0E-10                  51                       1.4600754817633572E-20
1.0E-10                  52                       3.7560314033197395E-20
1.0E-10                  53                       6.11968538501459E-20
1.0E-10                  54                       6.03146243568676E-20
1.0E-10                  55                       2.1934576526263333E-20
1.0E-10                  56                       -4.206141959435564E-20
1.0E-10                  57                       -5.359849816546058E-20
1.0E-10                  58                       -4.333592773680254E-20
1.0E-10                  59                       -4.747274650317256E-21
1.0E-10                  60                       8.318774411811913E-20
1.0E-10                  61                       2.0865070436220633E-19
1.0E-10                  62                       2.255053385317925E-19
1.0E-10                  63                       1.095710432821376E-19
1.0E-10                  64                       -9.242583281382607E-20
1.0E-10                  65                       -3.35289299297373E-19
1.0E-10                  66                       -6.400417297222541E-19
1.0E-10                  67                       -7.306050923890339E-19
1.0E-10                  68                       -2.227163706678307E-19
1.0E-10                  69                       6.396968089030329E-19
1.0E-10                  70                       2.0297155197270934E-18
1.0E-10                  71                       3.9308561758023045E-18
1.0E-10                  72                       6.207013339611684E-18
1.0E-10                  73                       8.179598349204123E-18
1.0E-10                  74                       1.0184366272781866E-17
1.0E-10                  75                       1.3037469926695098E-17
1.0E-10                  76                       1.736830678818695E-17
1.0E-10                  77                       2.2692963092310595E-17
1.0E-10                  78                       3.282199426798743E-17
1.0E-10                  79                       4.66222995299231E-17
1.0E-10                  80                       6.249768550522401E-17
1.0E-10                  81                       7.61423576056526E-17
1.0E-10                  82                       8.98539219697148E-17
1.0E-10                  83                       9.744328379474617E-17
1.0E-10                  84                       9.674922865477491E-17
1.0E-10                  85                       9.049748598035212E-17
1.0E-10                  86                       1.3972803672666022E-16
1.0E-10                  87                       2.1691657914767046E-16
1.0E-10                  88                       3.5186113673952187E-16
1.0E-10                  89                       6.009388459307502E-16
1.0E-10                  90                       1.0933201166274342E-15
1.0E-10                  91                       1.8826290244717675E-15
1.0E-10                  92                       3.0728104191193258E-15
1.0E-10                  93                       4.715109807414954E-15
1.0E-10                  94                       6.69806059477256E-15
1.0E-10                  95                       8.567230969999162E-15
1.0E-10                  96                       9.305601043398965E-15
1.0E-10                  97                       6.882145917124295E-15
1.0E-10                  98                       -1.9051586368165804E-15
1.0E-10                  99                       -1.9348856174989832E-14
1.0E-10                  100                      -4.688803548135848E-14
1.0E-10                  101                      -8.511380914908083E-14
1.0E-10                  102                      -1.322931218103352E-13
1.0E-10                  103                      -1.782539915927959E-13
1.0E-10                  104                      -2.0669498036584775E-13
1.0E-10                  105                      -1.9097867234255203E-13
1.0E-10                  106                      -9.4944045531517E-14
1.0E-10                  107                      9.12749466681728E-14
1.0E-10                  108                      4.0808090261855613E-13
1.0E-10                  109                      8.988049717580359E-13
1.0E-10                  110                      1.6062339814718304E-12
1.0E-10                  111                      2.573048487526654E-12
1.0E-10                  112                      3.773097172497551E-12
1.0E-10                  113                      4.978729620267852E-12
1.0E-10                  114                      5.867342971232783E-12
1.0E-10                  115                      6.1104209136755285E-12
1.0E-10                  116                      5.199085044515919E-12
1.0E-10                  117                      2.5689715823711044E-12
1.0E-10                  118                      -2.0933131634532516E-12
1.0E-10                  119                      -9.591584833505141E-12
1.0E-10                  120                      -2.0791758374937885E-11
1.0E-10                  121                      -3.6631463862815603E-11
1.0E-10                  122                      -5.8067852682135203E-11
1.0E-10                  123                      -8.593043607902577E-11
1.0E-10                  124                      -1.2029126831738004E-10
1.0E-10                  125                      -1.5963071831413462E-10
1.0E-10                  126                      -1.9762565428031153E-10
1.0E-10                  127                      -2.2644575350208364E-10
1.0E-10                  128                      -2.371239504932441E-10
1.0E-10                  129                      -2.2197041144576282E-10
1.0E-10                  130                      -1.6776894242029233E-10
1.0E-10                  131                      -5.113473766767044E-11
1.0E-10                  132                      1.3525269485044146E-10
1.0E-10                  133                      4.19688017362587E-10
1.0E-10                  134                      8.325837554267516E-10
1.0E-10                  135                      1.4078558010543125E-9
1.0E-10                  136                      2.1925484603881955E-9
1.0E-10                  137                      3.245865012562981E-9
1.0E-10                  138                      4.621600174382971E-9
1.0E-10                  139                      6.388319613721412E-9
1.0E-10                  140                      8.63228972923692E-9
1.0E-10                  141                      1.1465510758086745E-8
1.0E-10                  142                      1.497775080632223E-8
1.0E-10                  143                      1.9277165205659825E-8
1.0E-10                  144                      2.4497164475224507E-8
1.0E-10                  145                      3.0780170804018956E-8
1.0E-10                  146                      3.829195512229915E-8
1.0E-10                  147                      4.720991038500031E-8
1.0E-10                  148                      5.7723979445899284E-8
1.0E-10                  149                      7.0055400912203E-8
1.0E-10                  150                      8.443242488801523E-8
1.0E-10                  151                      1.0109606975984953E-7
1.0E-10                  152                      1.2031907118803043E-7
1.0E-10                  153                      1.424837090882487E-7
1.0E-10                  154                      1.6789345977630983E-7
1.0E-10                  155                      1.9677699650522254E-7
1.0E-10                  156                      2.2940093442542638E-7
1.0E-10                  157                      2.661720322307614E-7
1.0E-10                  158                      3.072701585038235E-7
1.0E-10                  159                      3.5342076919043485E-7
1.0E-10                  160                      4.0458296595916745E-7
1.0E-10                  161                      4.6168368446489225E-7
1.0E-10                  162                      5.245857225257238E-7
1.0E-10                  163                      5.941086815740526E-7
1.0E-10                  164                      6.703152469121773E-7
1.0E-10                  165                      7.539166628148144E-7
1.0E-10                  166                      8.450759160081068E-7
1.0E-10                  167                      9.441891274790536E-7
1.0E-10                  168                      1.0515509866302388E-6
1.0E-10                  169                      1.167285539697193E-6
1.0E-10                  170                      1.2920873818583827E-6
1.0E-10                  171                      1.4258468566849552E-6
1.0E-10                  172                      1.5686104432630283E-6
1.0E-10                  173                      1.7203978489557931E-6
1.0E-10                  174                      1.881417028927302E-6
1.0E-10                  175                      2.0513306179624155E-6
1.0E-10                  176                      2.2296587316641635E-6
1.0E-10                  177                      2.4160384432699295E-6
1.0E-10                  178                      2.610036788810102E-6
1.0E-10                  179                      2.8101469459629485E-6
1.0E-10                  180                      3.0160459640509286E-6
1.0E-10                  181                      3.225629323819931E-6
1.0E-10                  182                      3.439096969073747E-6
1.0E-10                  183                      3.6533543364293254E-6
1.0E-10                  184                      3.868733857139069E-6
1.0E-10                  185                      4.082679796161591E-6
1.0E-10                  186                      4.294934723138378E-6
1.0E-10                  187                      4.503576397092931E-6
1.0E-10                  188                      4.708764429170968E-6
1.0E-10                  189                      4.9100639659709745E-6
1.0E-10                  190                      5.106051347897389E-6
1.0E-10                  191                      5.296521031267839E-6
1.0E-10                  192                      5.48272168565454E-6
1.0E-10                  193                      5.6643876696813385E-6
1.0E-10                  194                      5.841124385150275E-6
1.0E-10                  195                      6.01316584295074E-6
1.0E-10                  196                      6.180886014557833E-6
1.0E-10                  197                      6.343779548832454E-6
1.0E-10                  198                      6.501313668090523E-6
1.0E-10                  199                      6.6545805399167E-6
1.0E-10                  200                      6.80407787358763E-6
1.0E-10                  201                      6.9489754498315704E-6
1.0E-10                  202                      7.089237660628176E-6
1.0E-10                  203                      7.2258895972061526E-6
1.0E-10                  204                      7.35870187338411E-6
1.0E-10                  205                      7.487901793792757E-6
1.0E-10                  206                      7.613542551789777E-6
1.0E-10                  207                      7.736005310817883E-6
1.0E-10                  208                      7.855155353164103E-6
1.0E-10                  209                      7.971003752486058E-6
1.0E-10                  210                      8.084092190001717E-6
1.0E-10                  211                      8.194687993813192E-6
1.0E-10                  212                      8.302450162066243E-6
1.0E-10                  213                      8.407381549957627E-6
1.0E-10                  214                      8.510094694721877E-6
1.0E-10                  215                      8.61043849206261E-6
1.0E-10                  216                      8.708572644207732E-6
1.0E-10                  217                      8.80479338565087E-6
1.0E-10                  218                      8.900006963234029E-6
1.0E-10                  219                      8.99355861886141E-6
1.0E-10                  220                      9.085096170836694E-6
1.0E-10                  221                      9.173968869900971E-6
1.0E-10                  222                      9.259846268855737E-6
1.0E-10                  223                      9.344838871815948E-6
1.0E-10                  224                      9.428842377827393E-6
1.0E-10                  225                      9.510777290084179E-6
1.0E-10                  226                      9.590844178185004E-6
1.0E-10                  227                      9.668650056895426E-6
1.0E-10                  228                      9.74452830063257E-6
1.0E-10                  229                      9.818937823776387E-6
1.0E-10                  230                      9.89263020163053E-6
1.0E-10                  231                      9.966550097067342E-6
1.0E-10                  232                      1.0039279119873429E-5
1.0E-10                  233                      1.0110495436095347E-5
1.0E-10                  234                      1.0180296725347561E-5
1.0E-10                  235                      1.0248740296612771E-5
1.0E-10                  236                      1.0316915673473066E-5
1.0E-10                  237                      1.0384427076631281E-5
1.0E-10                  238                      1.045095626228887E-5
1.0E-10                  239                      1.0516575046222866E-5
1.0E-10                  240                      1.0581203015619736E-5
1.0E-10                  241                      1.0644897756978761E-5
1.0E-10                  242                      1.0707681982294282E-5
1.0E-10                  243                      1.0768999007915998E-5
1.0E-10                  244                      1.0828707410587506E-5
1.0E-10                  245                      1.0887100034234769E-5
1.0E-10                  246                      1.0944243210143943E-5
1.0E-10                  247                      1.1001648846227364E-5
1.0E-10                  248                      1.1058531638494194E-5
1.0E-10                  249                      1.1113563825057415E-5
1.0E-10                  250                      1.1167291804673615E-5
1.0E-10                  251                      1.1219854071252613E-5
1.0E-10                  252                      1.1272145210879132E-5
1.0E-10                  253                      1.1324909273462048E-5
1.0E-10                  254                      1.1376512447454558E-5
1.0E-10                  255                      1.142671370880762E-5
1.0E-10                  256                      1.1475917855798213E-5
1.0E-10                  257                      1.1524189111106215E-5
1.0E-10                  258                      1.1572723490288718E-5
1.0E-10                  259                      1.1621064259913116E-5
1.0E-10                  260                      1.166893377621506E-5
1.0E-10                  261                      1.1715944273500922E-5
1.0E-10                  262                      1.1761294928665853E-5
1.0E-10                  263                      1.1806292019508699E-5
1.0E-10                  264                      1.1851595059647907E-5
1.0E-10                  265                      1.1896138780217062E-5
1.0E-10                  266                      1.1939831184826647E-5
1.0E-10                  267                      1.198236870377731E-5
1.0E-10                  268                      1.2023946375914365E-5
1.0E-10                  269                      1.2065557421601582E-5
1.0E-10                  270                      1.2106883534411571E-5
1.0E-10                  271                      1.2147924714344331E-5
1.0E-10                  272                      1.2188173863015342E-5
1.0E-10                  273                      1.2227784107434267E-5
1.0E-10                  274                      1.2267394351853198E-5
1.0E-10                  275                      1.2307004596272125E-5
1.0E-10                  276                      1.2344722651343384E-5
1.0E-10                  277                      1.2382010774837119E-5
1.0E-10                  278                      1.2419298898330864E-5
1.0E-10                  279                      1.2456122699483946E-5
1.0E-10                  280                      1.2490438647262719E-5
1.0E-10                  281                      1.25247545950415E-5
1.0E-10                  282                      1.2559070542820276E-5
1.0E-10                  283                      1.259338649059905E-5
1.0E-10                  284                      1.2627702438377826E-5
1.0E-10                  285                      1.2662018386156606E-5
1.0E-10                  286                      1.2696334333935379E-5
1.0E-10                  287                      1.2728209593393367E-5
1.0E-10                  288                      1.2759616362456138E-5
1.0E-10                  289                      1.2791023131518914E-5
1.0E-10                  290                      1.2822429900581691E-5
1.0E-10                  291                      1.285383666964446E-5
1.0E-10                  292                      1.2885243438707243E-5
1.0E-10                  293                      1.2916650207770014E-5
1.0E-10                  294                      1.2946399529239646E-5
1.0E-10                  295                      1.2974629282608901E-5
1.0E-10                  296                      1.3002859035978151E-5
1.0E-10                  297                      1.3031088789347413E-5
1.0E-10                  298                      1.3059318542716662E-5
1.0E-10                  299                      1.3087548296085923E-5
1.0E-10                  300                      1.3115778049455173E-5
1.0E-10                  301                      1.3143497454639531E-5
1.0E-10                  302                      1.3169230858239967E-5
1.0E-10                  303                      1.3194964261840401E-5
1.0E-10                  304                      1.3220697665440847E-5
1.0E-10                  305                      1.3246431069041287E-5
1.0E-10                  306                      1.3272164472641716E-5
1.0E-10                  307                      1.3297897876242155E-5
1.0E-10                  308                      1.3323631279842595E-5
1.0E-10                  309                      1.3347476488300293E-5
1.0E-10                  310                      1.3371081571125329E-5
1.0E-10                  311                      1.3394686653950353E-5
1.0E-10                  312                      1.3418291736775384E-5
1.0E-10                  313                      1.3441896819600416E-5
1.0E-10                  314                      1.3465501902425446E-5
1.0E-10                  315                      1.3489106985250477E-5
1.0E-10                  316                      1.3511695817604296E-5
1.0E-10                  317                      1.3533517736629919E-5
1.0E-10                  318                      1.3555339655655538E-5
1.0E-10                  319                      1.3577161574681154E-5
1.0E-10                  320                      1.3598983493706782E-5
1.0E-10                  321                      1.3620805412732403E-5
1.0E-10                  322                      1.3642627331758024E-5
1.0E-10                  323                      1.3664269593877702E-5
1.0E-10                  324                      1.3685262761435482E-5
1.0E-10                  325                      1.3706068058163665E-5
1.0E-10                  326                      1.3726685484062242E-5
1.0E-10                  327                      1.3747115039131196E-5
