% Model:              NP_reactive_flow_TCE_in_Low_Permeable.mph
% Version:            COMSOL 5.2.0.166
% Date:               Jun 7 2020, 21:56
% Table:              tce_outflow_concentration1 - tce_outflow_concentraion (tce_outflow_concentraion)
% lowPM_per              t (s)                    tce_outflow_concentraion (mol/(m*s))
1.0E-11                  1221                     3.1871307198168143E-13
1.0E-11                  1222                     3.1206079198508595E-13
1.0E-11                  1223                     3.0557360060827117E-13
1.0E-11                  1224                     2.992514978512379E-13
1.0E-11                  1225                     2.930944837139857E-13
1.0E-11                  1226                     2.8710255819651463E-13
1.0E-11                  1227                     2.8127572129882497E-13
1.0E-11                  1228                     2.7561397302091636E-13
1.0E-11                  1229                     2.701173133627891E-13
1.0E-11                  1230                     2.647857423244428E-13
1.0E-11                  1231                     2.5961925990587793E-13
1.0E-11                  1232                     2.546178661070941E-13
1.0E-11                  1233                     2.4978156092809154E-13
1.0E-11                  1234                     2.4501251349809854E-13
1.0E-11                  1235                     2.3984265563473967E-13
1.0E-11                  1236                     2.347792361021641E-13
1.0E-11                  1237                     2.2982225490037174E-13
1.0E-11                  1238                     2.249717120293625E-13
1.0E-11                  1239                     2.2022760748913652E-13
1.0E-11                  1240                     2.1558994127969377E-13
1.0E-11                  1241                     2.1105871340103425E-13
1.0E-11                  1242                     2.066339238531579E-13
1.0E-11                  1243                     2.0231557263606474E-13
1.0E-11                  1244                     1.9810365974975485E-13
1.0E-11                  1245                     1.9399818519422816E-13
1.0E-11                  1246                     1.8999914896948458E-13
1.0E-11                  1247                     1.861065510755243E-13
1.0E-11                  1248                     1.8232039151234735E-13
1.0E-11                  1249                     1.7864067027995343E-13
1.0E-11                  1250                     1.7506738737834277E-13
1.0E-11                  1251                     1.716005428075154E-13
1.0E-11                  1252                     1.6824013656747114E-13
1.0E-11                  1253                     1.6498616865821016E-13
1.0E-11                  1254                     1.6183863907973235E-13
1.0E-11                  1255                     1.5879754783203778E-13
1.0E-11                  1256                     1.5551337328582006E-13
1.0E-11                  1257                     1.522305854323792E-13
1.0E-11                  1258                     1.4901633557200838E-13
1.0E-11                  1259                     1.4587062370470725E-13
1.0E-11                  1260                     1.427934498304761E-13
1.0E-11                  1261                     1.3978481394931476E-13
1.0E-11                  1262                     1.368447160612234E-13
1.0E-11                  1263                     1.3397315616620183E-13
1.0E-11                  1264                     1.3117013426425015E-13
1.0E-11                  1265                     1.2843565035536825E-13
1.0E-11                  1266                     1.257697044395564E-13
1.0E-11                  1267                     1.231722965168143E-13
1.0E-11                  1268                     1.206434265871421E-13
1.0E-11                  1269                     1.1818309465053978E-13
1.0E-11                  1270                     1.1579130070700736E-13
1.0E-11                  1271                     1.1346804475654485E-13
1.0E-11                  1272                     1.1121332679915218E-13
1.0E-11                  1273                     1.0902714683482933E-13
1.0E-11                  1274                     1.069095048635764E-13
1.0E-11                  1275                     1.0486040088539335E-13
1.0E-11                  1276                     1.0287983490028018E-13
1.0E-11                  1277                     1.0083180814241017E-13
1.0E-11                  1278                     9.870303037583768E-14
1.0E-11                  1279                     9.661834662026881E-14
1.0E-11                  1280                     9.457775687570367E-14
1.0E-11                  1281                     9.258126114214216E-14
1.0E-11                  1282                     9.062885941958435E-14
1.0E-11                  1283                     8.872055170803021E-14
1.0E-11                  1284                     8.685633800747976E-14
1.0E-11                  1285                     8.503621831793302E-14
1.0E-11                  1286                     8.326019263938995E-14
1.0E-11                  1287                     8.152826097185054E-14
1.0E-11                  1288                     7.984042331531482E-14
1.0E-11                  1289                     7.819667966978278E-14
1.0E-11                  1290                     7.659703003525441E-14
1.0E-11                  1291                     7.504147441172969E-14
1.0E-11                  1292                     7.353001279920868E-14
1.0E-11                  1293                     7.206264519769137E-14
1.0E-11                  1294                     7.06393716071777E-14
1.0E-11                  1295                     6.926019202766774E-14
1.0E-11                  1296                     6.792510645916144E-14
1.0E-11                  1297                     6.663411490165881E-14
1.0E-11                  1298                     6.535564856515887E-14
1.0E-11                  1299                     6.397456425442427E-14
1.0E-11                  1300                     6.262186398517493E-14
1.0E-11                  1301                     6.129754775741081E-14
1.0E-11                  1302                     6.000161557113189E-14
1.0E-11                  1303                     5.873406742633818E-14
1.0E-11                  1304                     5.749490332302969E-14
1.0E-11                  1305                     5.6284123261206415E-14
1.0E-11                  1306                     5.510172724086834E-14
1.0E-11                  1307                     5.394771526201544E-14
1.0E-11                  1308                     5.2822087324647803E-14
1.0E-11                  1309                     5.172484342876538E-14
1.0E-11                  1310                     5.065598357436813E-14
1.0E-11                  1311                     4.961550776145613E-14
1.0E-11                  1312                     4.86034159900293E-14
1.0E-11                  1313                     4.761970826008772E-14
1.0E-11                  1314                     4.666438457163134E-14
1.0E-11                  1315                     4.573744492466015E-14
1.0E-11                  1316                     4.483888931917419E-14
1.0E-11                  1317                     4.3968717755173425E-14
1.0E-11                  1318                     4.312693023265788E-14
1.0E-11                  1319                     4.2313526751627555E-14
1.0E-11                  1320                     4.143172180458629E-14
1.0E-11                  1321                     4.0553657218864365E-14
1.0E-11                  1322                     3.969387897477259E-14
1.0E-11                  1323                     3.885238707231095E-14
1.0E-11                  1324                     3.802918151147941E-14
1.0E-11                  1325                     3.722426229227803E-14
1.0E-11                  1326                     3.643762941470679E-14
1.0E-11                  1327                     3.566928287876567E-14
1.0E-11                  1328                     3.4919222684454684E-14
1.0E-11                  1329                     3.418744883177386E-14
1.0E-11                  1330                     3.347396132072315E-14
1.0E-11                  1331                     3.277876015130257E-14
1.0E-11                  1332                     3.210184532351212E-14
1.0E-11                  1333                     3.1443216837351823E-14
1.0E-11                  1334                     3.080287469282165E-14
1.0E-11                  1335                     3.018081888992161E-14
1.0E-11                  1336                     2.9577049428651724E-14
1.0E-11                  1337                     2.899156630901195E-14
1.0E-11                  1338                     2.8424369531002315E-14
1.0E-11                  1339                     2.7875459094622815E-14
1.0E-11                  1340                     2.734483499987346E-14
1.0E-11                  1341                     2.6794134721621604E-14
1.0E-11                  1342                     2.6224201152618633E-14
1.0E-11                  1343                     2.5666069713763244E-14
1.0E-11                  1344                     2.5119740405055435E-14
1.0E-11                  1345                     2.458521322649521E-14
1.0E-11                  1346                     2.4062488178082583E-14
1.0E-11                  1347                     2.355156525981752E-14
1.0E-11                  1348                     2.305244447170004E-14
1.0E-11                  1349                     2.256512581373015E-14
1.0E-11                  1350                     2.208960928590783E-14
1.0E-11                  1351                     2.1625894888233104E-14
1.0E-11                  1352                     2.1173982620705947E-14
1.0E-11                  1353                     2.073387248332638E-14
1.0E-11                  1354                     2.0305564476094395E-14
1.0E-11                  1355                     1.9889058599009992E-14
1.0E-11                  1356                     1.948435485207317E-14
1.0E-11                  1357                     1.9091453235283935E-14
1.0E-11                  1358                     1.871035374864228E-14
1.0E-11                  1359                     1.8341056392148202E-14
1.0E-11                  1360                     1.7983561165801705E-14
1.0E-11                  1361                     1.7637868069602797E-14
1.0E-11                  1362                     1.729417192669384E-14
1.0E-11                  1363                     1.6924640410857663E-14
1.0E-11                  1364                     1.6562741990925773E-14
1.0E-11                  1365                     1.6208476666898173E-14
1.0E-11                  1366                     1.5861844438774878E-14
1.0E-11                  1367                     1.5522845306555875E-14
1.0E-11                  1368                     1.5191479270241174E-14
1.0E-11                  1369                     1.486774632983076E-14
1.0E-11                  1370                     1.455164648532464E-14
1.0E-11                  1371                     1.424317973672282E-14
1.0E-11                  1372                     1.3942346084025293E-14
1.0E-11                  1373                     1.3649145527232054E-14
1.0E-11                  1374                     1.3363578066343125E-14
1.0E-11                  1375                     1.3085643701358484E-14
1.0E-11                  1376                     1.2815342432278139E-14
1.0E-11                  1377                     1.2552674259102078E-14
1.0E-11                  1378                     1.229763918183033E-14
1.0E-11                  1379                     1.2050237200462865E-14
1.0E-11                  1380                     1.1810468314999698E-14
1.0E-11                  1381                     1.1578332525440832E-14
1.0E-11                  1382                     1.1353829831786254E-14
1.0E-11                  1383                     1.1136960234035977E-14
1.0E-11                  1384                     1.0900910643512535E-14
1.0E-11                  1385                     1.066681207063433E-14
1.0E-11                  1386                     1.0437651453819771E-14
1.0E-11                  1387                     1.0213428793068856E-14
1.0E-11                  1388                     9.994144088381589E-15
1.0E-11                  1389                     9.779797339757972E-15
1.0E-11                  1390                     9.570388547197998E-15
1.0E-11                  1391                     9.365917710701675E-15
1.0E-11                  1392                     9.166384830268996E-15
1.0E-11                  1393                     8.97178990589997E-15
1.0E-11                  1394                     8.782132937594581E-15
1.0E-11                  1395                     8.597413925352844E-15
1.0E-11                  1396                     8.417632869174754E-15
1.0E-11                  1397                     8.242789769060311E-15
1.0E-11                  1398                     8.072884625009512E-15
1.0E-11                  1399                     7.907917437022365E-15
1.0E-11                  1400                     7.747888205098858E-15
1.0E-11                  1401                     7.592796929239005E-15
1.0E-11                  1402                     7.442643609442796E-15
1.0E-11                  1403                     7.297428245710233E-15
1.0E-11                  1404                     7.157150838041318E-15
1.0E-11                  1405                     7.0108170638551825E-15
1.0E-11                  1406                     6.8598396760838396E-15
1.0E-11                  1407                     6.7120467352832315E-15
1.0E-11                  1408                     6.567438241453368E-15
1.0E-11                  1409                     6.42601419459424E-15
1.0E-11                  1410                     6.287774594705848E-15
1.0E-11                  1411                     6.152719441788199E-15
1.0E-11                  1412                     6.0208487358412865E-15
1.0E-11                  1413                     5.8921624768651135E-15
1.0E-11                  1414                     5.76666066485968E-15
1.0E-11                  1415                     5.644343299824986E-15
1.0E-11                  1416                     5.52521038176103E-15
1.0E-11                  1417                     5.409261910667813E-15
1.0E-11                  1418                     5.296497886545334E-15
1.0E-11                  1419                     5.186918309393593E-15
1.0E-11                  1420                     5.080523179212595E-15
1.0E-11                  1421                     4.9773124960023306E-15
1.0E-11                  1422                     4.877286259762809E-15
1.0E-11                  1423                     4.780444470494027E-15
1.0E-11                  1424                     4.6867871281959795E-15
1.0E-11                  1425                     4.59631423286867E-15
1.0E-11                  1426                     4.505949199525909E-15
1.0E-11                  1427                     4.408819774295893E-15
1.0E-11                  1428                     4.313733346108063E-15
1.0E-11                  1429                     4.220689914962414E-15
1.0E-11                  1430                     4.129689480858953E-15
1.0E-11                  1431                     4.0407320437976735E-15
1.0E-11                  1432                     3.953817603778576E-15
1.0E-11                  1433                     3.868946160801662E-15
1.0E-11                  1434                     3.786117714866934E-15
1.0E-11                  1435                     3.70533226597439E-15
1.0E-11                  1436                     3.6265898141240264E-15
1.0E-11                  1437                     3.5498903593158495E-15
1.0E-11                  1438                     3.4752339015498545E-15
1.0E-11                  1439                     3.402620440826044E-15
1.0E-11                  1440                     3.3320499771444176E-15
1.0E-11                  1441                     3.2635225105049745E-15
1.0E-11                  1442                     3.1970380409077134E-15
1.0E-11                  1443                     3.1325965683526374E-15
1.0E-11                  1444                     3.070198092839745E-15
1.0E-11                  1445                     3.0098426143690362E-15
1.0E-11                  1446                     2.95153013294051E-15
1.0E-11                  1447                     2.8952606485541686E-15
1.0E-11                  1448                     2.8334252736940357E-15
1.0E-11                  1449                     2.7723233514628355E-15
1.0E-11                  1450                     2.712526662773622E-15
1.0E-11                  1451                     2.654035207626394E-15
1.0E-11                  1452                     2.596848986021153E-15
1.0E-11                  1453                     2.540967997957897E-15
1.0E-11                  1454                     2.486392243436627E-15
1.0E-11                  1455                     2.433121722457344E-15
1.0E-11                  1456                     2.3811564350200462E-15
1.0E-11                  1457                     2.3304963811247356E-15
1.0E-11                  1458                     2.2811415607714105E-15
1.0E-11                  1459                     2.2330919739600697E-15
1.0E-11                  1460                     2.186347620690717E-15
1.0E-11                  1461                     2.140908500963351E-15
1.0E-11                  1462                     2.09677461477797E-15
1.0E-11                  1463                     2.053945962134574E-15
1.0E-11                  1464                     2.0124225430331662E-15
1.0E-11                  1465                     1.9722043574737427E-15
1.0E-11                  1466                     1.933291405456307E-15
1.0E-11                  1467                     1.8956836869808575E-15
1.0E-11                  1468                     1.8593812020473923E-15
1.0E-11                  1469                     1.821252359098359E-15
1.0E-11                  1470                     1.7819983761181796E-15
1.0E-11                  1471                     1.7435768973086476E-15
1.0E-11                  1472                     1.7059879226697646E-15
1.0E-11                  1473                     1.6692314522015292E-15
1.0E-11                  1474                     1.633307485903942E-15
1.0E-11                  1475                     1.598216023777003E-15
1.0E-11                  1476                     1.563957065820713E-15
1.0E-11                  1477                     1.5305306120350702E-15
1.0E-11                  1478                     1.497936662420076E-15
1.0E-11                  1479                     1.46617521697573E-15
1.0E-11                  1480                     1.4352462757020315E-15
1.0E-11                  1481                     1.405149838598982E-15
1.0E-11                  1482                     1.3758859056665809E-15
1.0E-11                  1483                     1.3474544769048273E-15
1.0E-11                  1484                     1.3198555523137215E-15
1.0E-11                  1485                     1.2930891318932646E-15
1.0E-11                  1486                     1.267155215643456E-15
1.0E-11                  1487                     1.2420538035642949E-15
1.0E-11                  1488                     1.2177848956557824E-15
1.0E-11                  1489                     1.194348491917918E-15
1.0E-11                  1490                     1.1708280665848855E-15
1.0E-11                  1491                     1.1456065057394921E-15
1.0E-11                  1492                     1.1209159354074455E-15
1.0E-11                  1493                     1.096756355588747E-15
1.0E-11                  1494                     1.073127766283396E-15
1.0E-11                  1495                     1.0500301674913927E-15
1.0E-11                  1496                     1.0274635592127364E-15
1.0E-11                  1497                     1.005427941447428E-15
1.0E-11                  1498                     9.83923314195467E-16
1.0E-11                  1499                     9.629496774568535E-16
1.0E-11                  1500                     9.425070312315875E-16
1.0E-11                  1501                     9.225953755196699E-16
1.0E-11                  1502                     9.032147103210984E-16
1.0E-11                  1503                     8.843650356358748E-16
1.0E-11                  1504                     8.660463514639987E-16
1.0E-11                  1505                     8.482586578054707E-16
1.0E-11                  1506                     8.310019546602897E-16
1.0E-11                  1507                     8.142762420284562E-16
1.0E-11                  1508                     7.980815199099707E-16
1.0E-11                  1509                     7.824177883048322E-16
1.0E-11                  1510                     7.672850472130413E-16
1.0E-11                  1511                     7.52683296634598E-16
1.0E-11                  1512                     7.365600917372516E-16
1.0E-11                  1513                     7.20690973580877E-16
1.0E-11                  1514                     7.051606552961816E-16
1.0E-11                  1515                     6.899691368831665E-16
1.0E-11                  1516                     6.751164183418305E-16
1.0E-11                  1517                     6.606024996721743E-16
1.0E-11                  1518                     6.464273808741971E-16
1.0E-11                  1519                     6.325910619479001E-16
1.0E-11                  1520                     6.190935428932827E-16
1.0E-11                  1521                     6.059348237103444E-16
1.0E-11                  1522                     5.931149043990863E-16
1.0E-11                  1523                     5.806337849595076E-16
1.0E-11                  1524                     5.684914653916082E-16
1.0E-11                  1525                     5.566879456953887E-16
1.0E-11                  1526                     5.452232258708486E-16
1.0E-11                  1527                     5.340973059179882E-16
1.0E-11                  1528                     5.233101858368073E-16
1.0E-11                  1529                     5.128618656273059E-16
1.0E-11                  1530                     5.0275234528948425E-16
1.0E-11                  1531                     4.929816248233425E-16
1.0E-11                  1532                     4.835497042288797E-16
1.0E-11                  1533                     4.736009818892813E-16
1.0E-11                  1534                     4.634005924666452E-16
1.0E-11                  1535                     4.534164252609554E-16
1.0E-11                  1536                     4.436484802722116E-16
1.0E-11                  1537                     4.34096757500414E-16
1.0E-11                  1538                     4.247612569455623E-16
1.0E-11                  1539                     4.156419786076567E-16
1.0E-11                  1540                     4.0673892248669727E-16
1.0E-11                  1541                     3.980520885826837E-16
1.0E-11                  1542                     3.8958147689561633E-16
1.0E-11                  1543                     3.813270874254951E-16
1.0E-11                  1544                     3.7328892017231995E-16
1.0E-11                  1545                     3.654669751360909E-16
1.0E-11                  1546                     3.5786125231680784E-16
1.0E-11                  1547                     3.504717517144709E-16
1.0E-11                  1548                     3.4329847332908E-16
1.0E-11                  1549                     3.363414171606353E-16
1.0E-11                  1550                     3.2960058320913657E-16
1.0E-11                  1551                     3.2307597147458397E-16
1.0E-11                  1552                     3.167675819569775E-16
1.0E-11                  1553                     3.1067541465631686E-16
1.0E-11                  1554                     3.045347337769392E-16
1.0E-11                  1555                     2.979776627158604E-16
1.0E-11                  1556                     2.915586090696629E-16
1.0E-11                  1557                     2.8527757283834694E-16
1.0E-11                  1558                     2.791345540219123E-16
1.0E-11                  1559                     2.7312955262035926E-16
1.0E-11                  1560                     2.672625686336874E-16
1.0E-11                  1561                     2.6153360206189715E-16
1.0E-11                  1562                     2.5594265290498836E-16
1.0E-11                  1563                     2.504897211629609E-16
1.0E-11                  1564                     2.451748068358148E-16
1.0E-11                  1565                     2.3999790992355024E-16
1.0E-11                  1566                     2.34959030426167E-16
1.0E-11                  1567                     2.3005816834366526E-16
1.0E-11                  1568                     2.2529532367604497E-16
1.0E-11                  1569                     2.2067049642330597E-16
1.0E-11                  1570                     2.1618368658544855E-16
1.0E-11                  1571                     2.1183489416247246E-16
1.0E-11                  1572                     2.0762411915437777E-16
1.0E-11                  1573                     2.0355136156116456E-16
1.0E-11                  1574                     1.996166213828327E-16
1.0E-11                  1575                     1.9581989861938235E-16
1.0E-11                  1576                     1.9160996203724655E-16
1.0E-11                  1577                     1.874828726640114E-16
1.0E-11                  1578                     1.8344389732203808E-16
1.0E-11                  1579                     1.7949303601132674E-16
1.0E-11                  1580                     1.7563028873187716E-16
1.0E-11                  1581                     1.7185565548368954E-16
1.0E-11                  1582                     1.6816913626676377E-16
1.0E-11                  1583                     1.6457073108109982E-16
1.0E-11                  1584                     1.6106043992669778E-16
1.0E-11                  1585                     1.5763826280355762E-16
1.0E-11                  1586                     1.5430419971167927E-16
1.0E-11                  1587                     1.5105825065106288E-16
1.0E-11                  1588                     1.4790041562170842E-16
1.0E-11                  1589                     1.4483069462361573E-16
1.0E-11                  1590                     1.4184908765678492E-16
1.0E-11                  1591                     1.3895559472121599E-16
1.0E-11                  1592                     1.3615021581690892E-16
1.0E-11                  1593                     1.3343295094386368E-16
1.0E-11                  1594                     1.308038001020804E-16
1.0E-11                  1595                     1.282627632915589E-16
1.0E-11                  1596                     1.2580984051229946E-16
1.0E-11                  1597                     1.232113435306013E-16
1.0E-11                  1598                     1.2055788003102767E-16
1.0E-11                  1599                     1.1796067842912116E-16
1.0E-11                  1600                     1.1541973872488176E-16
1.0E-11                  1601                     1.129350609183093E-16
1.0E-11                  1602                     1.1050664500940407E-16
1.0E-11                  1603                     1.0813449099816592E-16
1.0E-11                  1604                     1.0581859888459476E-16
1.0E-11                  1605                     1.0355896866869081E-16
1.0E-11                  1606                     1.0135560035045392E-16
1.0E-11                  1607                     9.920849392988408E-17
1.0E-11                  1608                     9.711764940698135E-17
1.0E-11                  1609                     9.508306678174576E-17
1.0E-11                  1610                     9.310474605417722E-17
1.0E-11                  1611                     9.118268722427572E-17
1.0E-11                  1612                     8.931689029204139E-17
1.0E-11                  1613                     8.750735525747412E-17
1.0E-11                  1614                     8.575408212057391E-17
1.0E-11                  1615                     8.405707088134083E-17
1.0E-11                  1616                     8.241632153977489E-17
1.0E-11                  1617                     8.083183409587594E-17
1.0E-11                  1618                     7.922772408842077E-17
1.0E-11                  1619                     7.752177936820103E-17
1.0E-11                  1620                     7.585176072084034E-17
1.0E-11                  1621                     7.421766814633871E-17
1.0E-11                  1622                     7.261950164469619E-17
1.0E-11                  1623                     7.105726121591271E-17
1.0E-11                  1624                     6.953094685998832E-17
1.0E-11                  1625                     6.804055857692303E-17
1.0E-11                  1626                     6.658609636671678E-17
1.0E-11                  1627                     6.51675602293696E-17
1.0E-11                  1628                     6.37849501648815E-17
1.0E-11                  1629                     6.243826617325246E-17
1.0E-11                  1630                     6.112750825448253E-17
1.0E-11                  1631                     5.985267640857165E-17
1.0E-11                  1632                     5.861377063551986E-17
1.0E-11                  1633                     5.741079093532709E-17
1.0E-11                  1634                     5.624373730799343E-17
1.0E-11                  1635                     5.511260975351885E-17
1.0E-11                  1636                     5.401740827190336E-17
1.0E-11                  1637                     5.29581328631469E-17
1.0E-11                  1638                     5.1934783527249527E-17
1.0E-11                  1639                     5.09443647045093E-17
1.0E-11                  1640                     4.9847653004664966E-17
1.0E-11                  1641                     4.877388212059415E-17
1.0E-11                  1642                     4.772305205229689E-17
1.0E-11                  1643                     4.669516279977316E-17
1.0E-11                  1644                     4.569021436302296E-17
1.0E-11                  1645                     4.470820674204631E-17
1.0E-11                  1646                     4.374913993684318E-17
1.0E-11                  1647                     4.2813013947413593E-17
1.0E-11                  1648                     4.189982877375753E-17
1.0E-11                  1649                     4.1009584415874995E-17
1.0E-11                  1650                     4.014228087376602E-17
1.0E-11                  1651                     3.929791814743057E-17
1.0E-11                  1652                     3.847649623686864E-17
1.0E-11                  1653                     3.767801514208028E-17
1.0E-11                  1654                     3.690247486306541E-17
1.0E-11                  1655                     3.6149875399824095E-17
1.0E-11                  1656                     3.5420216752356296E-17
1.0E-11                  1657                     3.471349892066206E-17
1.0E-11                  1658                     3.402972190474135E-17
1.0E-11                  1659                     3.3368885704594165E-17
1.0E-11                  1660                     3.273099032022053E-17
1.0E-11                  1661                     3.2052235296198574E-17
1.0E-11                  1662                     3.136187693290789E-17
1.0E-11                  1663                     3.068616740129082E-17
1.0E-11                  1664                     3.002510670134737E-17
1.0E-11                  1665                     2.937869483307753E-17
1.0E-11                  1666                     2.8746931796481306E-17
1.0E-11                  1667                     2.81298175915587E-17
1.0E-11                  1668                     2.7527352218309714E-17
1.0E-11                  1669                     2.693953567673435E-17
1.0E-11                  1670                     2.6366367966832586E-17
1.0E-11                  1671                     2.5807849088604442E-17
1.0E-11                  1672                     2.5263979042049907E-17
1.0E-11                  1673                     2.4734757827168998E-17
1.0E-11                  1674                     2.422018544396171E-17
1.0E-11                  1675                     2.3720261892428017E-17
1.0E-11                  1676                     2.3234987172567953E-17
1.0E-11                  1677                     2.2764361284381507E-17
1.0E-11                  1678                     2.2308384227868672E-17
1.0E-11                  1679                     2.1867056003029457E-17
1.0E-11                  1680                     2.1440376609863856E-17
1.0E-11                  1681                     2.1028346048371857E-17
1.0E-11                  1682                     2.0609366238423017E-17
1.0E-11                  1683                     2.016554303313806E-17
1.0E-11                  1684                     1.9731073667968995E-17
1.0E-11                  1685                     1.9305958142915817E-17
1.0E-11                  1686                     1.8890196457978514E-17
1.0E-11                  1687                     1.8483788613157102E-17
1.0E-11                  1688                     1.8086734608451575E-17
1.0E-11                  1689                     1.769903444386193E-17
1.0E-11                  1690                     1.732068811938817E-17
1.0E-11                  1691                     1.695169563503029E-17
1.0E-11                  1692                     1.6592056990788305E-17
1.0E-11                  1693                     1.62417721866622E-17
1.0E-11                  1694                     1.590084122265198E-17
1.0E-11                  1695                     1.5569264098757634E-17
1.0E-11                  1696                     1.5247040814979188E-17
1.0E-11                  1697                     1.493417137131662E-17
1.0E-11                  1698                     1.4630655767769925E-17
1.0E-11                  1699                     1.433649400433914E-17
1.0E-11                  1700                     1.4051686081024216E-17
1.0E-11                  1701                     1.3776231997825194E-17
1.0E-11                  1702                     1.3510131754742045E-17
1.0E-11                  1703                     1.3251465147195748E-17
1.0E-11                  1704                     1.2966154366261E-17
1.0E-11                  1705                     1.2686816262444219E-17
1.0E-11                  1706                     1.2413450835745412E-17
1.0E-11                  1707                     1.2146058086164575E-17
1.0E-11                  1708                     1.1884638013701698E-17
1.0E-11                  1709                     1.16291906183568E-17
1.0E-11                  1710                     1.1379715900129864E-17
1.0E-11                  1711                     1.1136213859020894E-17
1.0E-11                  1712                     1.0898684495029903E-17
1.0E-11                  1713                     1.066712780815687E-17
1.0E-11                  1714                     1.0441543798401811E-17
1.0E-11                  1715                     1.0221932465764718E-17
1.0E-11                  1716                     1.0008293810245594E-17
1.0E-11                  1717                     9.800627831844442E-18
1.0E-11                  1718                     9.598934530561257E-18
1.0E-11                  1719                     9.403213906396038E-18
1.0E-11                  1720                     9.213465959348792E-18
1.0E-11                  1721                     9.029690689419505E-18
1.0E-11                  1722                     8.851888096608197E-18
1.0E-11                  1723                     8.68005818091485E-18
1.0E-11                  1724                     8.51420094233948E-18
1.0E-11                  1725                     8.336930113094951E-18
1.0E-11                  1726                     8.157343598623235E-18
1.0E-11                  1727                     7.981570727479982E-18
1.0E-11                  1728                     7.809611499665189E-18
1.0E-11                  1729                     7.641465915178859E-18
1.0E-11                  1730                     7.47713397402099E-18
1.0E-11                  1731                     7.31661567619158E-18
1.0E-11                  1732                     7.159911021690626E-18
1.0E-11                  1733                     7.007020010518147E-18
1.0E-11                  1734                     6.85794264267412E-18
1.0E-11                  1735                     6.712678918158559E-18
1.0E-11                  1736                     6.5712288369714575E-18
1.0E-11                  1737                     6.433592399112817E-18
1.0E-11                  1738                     6.2997696045826394E-18
1.0E-11                  1739                     6.169760453380923E-18
1.0E-11                  1740                     6.043564945507668E-18
1.0E-11                  1741                     5.921183080962876E-18
1.0E-11                  1742                     5.802614859746542E-18
1.0E-11                  1743                     5.687860281858672E-18
1.0E-11                  1744                     5.576919347299263E-18
1.0E-11                  1745                     5.469792056068316E-18
1.0E-11                  1746                     5.360374772675659E-18
1.0E-11                  1747                     5.2449256735986E-18
1.0E-11                  1748                     5.131911599250162E-18
1.0E-11                  1749                     5.02133254963034E-18
1.0E-11                  1750                     4.913188524739135E-18
1.0E-11                  1751                     4.807479524576543E-18
1.0E-11                  1752                     4.704205549142569E-18
1.0E-11                  1753                     4.603366598437212E-18
1.0E-11                  1754                     4.50496267246047E-18
1.0E-11                  1755                     4.4089937712123455E-18
1.0E-11                  1756                     4.315459894692832E-18
1.0E-11                  1757                     4.224361042901941E-18
1.0E-11                  1758                     4.135697215839662E-18
1.0E-11                  1759                     4.049468413506003E-18
1.0E-11                  1760                     3.9656746359009575E-18
1.0E-11                  1761                     3.884315883024529E-18
1.0E-11                  1762                     3.8053921548767155E-18
1.0E-11                  1763                     3.728903451457518E-18
1.0E-11                  1764                     3.654849772766939E-18
1.0E-11                  1765                     3.583231118804975E-18
1.0E-11                  1766                     3.514047489571627E-18
1.0E-11                  1767                     3.4465012392930878E-18
1.0E-11                  1768                     3.37228798955851E-18
1.0E-11                  1769                     3.299629486280512E-18
1.0E-11                  1770                     3.2285257294590947E-18
1.0E-11                  1771                     3.158976719094255E-18
1.0E-11                  1772                     3.090982455185994E-18
1.0E-11                  1773                     3.024542937734313E-18
1.0E-11                  1774                     2.95965816673921E-18
1.0E-11                  1775                     2.896328142200689E-18
1.0E-11                  1776                     2.834552864118744E-18
1.0E-11                  1777                     2.7743323324933808E-18
1.0E-11                  1778                     2.7156665473245953E-18
1.0E-11                  1779                     2.6585555086123913E-18
1.0E-11                  1780                     2.6029992163567636E-18
1.0E-11                  1781                     2.5489976705577163E-18
1.0E-11                  1782                     2.4965508712152485E-18
1.0E-11                  1783                     2.4456588183293587E-18
1.0E-11                  1784                     2.3963215119000504E-18
1.0E-11                  1785                     2.348538951927319E-18
1.0E-11                  1786                     2.302311138411167E-18
1.0E-11                  1787                     2.2576380713515966E-18
1.0E-11                  1788                     2.2145197507486036E-18
1.0E-11                  1789                     2.1682278713061713E-18
1.0E-11                  1790                     2.1215173903257663E-18
1.0E-11                  1791                     2.0757995894364754E-18
1.0E-11                  1792                     2.0310744686382986E-18
1.0E-11                  1793                     1.9873420279312348E-18
1.0E-11                  1794                     1.9446022673152855E-18
1.0E-11                  1795                     1.9028551867904477E-18
1.0E-11                  1796                     1.862100786356724E-18
1.0E-11                  1797                     1.8223390660141144E-18
1.0E-11                  1798                     1.783570025762617E-18
1.0E-11                  1799                     1.7457936656022354E-18
1.0E-11                  1800                     1.709009985532965E-18
1.0E-11                  1801                     1.673218985554809E-18
1.0E-11                  1802                     1.6384206656677663E-18
1.0E-11                  1803                     1.6046150258718375E-18
1.0E-11                  1804                     1.5718020661670219E-18
1.0E-11                  1805                     1.5399817865533202E-18
1.0E-11                  1806                     1.5091541870307311E-18
1.0E-11                  1807                     1.4793192675992564E-18
1.0E-11                  1808                     1.4504770282588942E-18
1.0E-11                  1809                     1.422627469009646E-18
1.0E-11                  1810                     1.3940563185824914E-18
1.0E-11                  1811                     1.3640289765535294E-18
