% Model:              NP_reactive_flow_TCE_in_Low_Permeable.mph
% Version:            COMSOL 5.2.0.166
% Date:               Jun 7 2020, 21:51
% Table:              tce_retention_mass_0 - tce_outflow_mass_Inte (tce_outflow_Inte)
% lowPM_per              t (s)                    tce_retention_mass (mol/m)
1.0E-10                  1806                     1.1003778993563694E-13
1.0E-10                  1807                     1.0884673317507608E-13
1.0E-10                  1808                     1.0767228859065365E-13
1.0E-10                  1809                     1.065144561823701E-13
1.0E-10                  1810                     1.0537323595022513E-13
1.0E-10                  1811                     1.0424862789421898E-13
1.0E-10                  1812                     1.0314063201435138E-13
1.0E-10                  1813                     1.0204924831062263E-13
1.0E-10                  1814                     1.0097447678303235E-13
1.0E-10                  1815                     9.99163174315809E-14
1.0E-10                  1816                     9.883867636839371E-14
1.0E-10                  1817                     9.774230856492072E-14
1.0E-10                  1818                     9.665799313632243E-14
1.0E-10                  1819                     9.558573008259888E-14
1.0E-10                  1820                     9.452551940375029E-14
1.0E-10                  1821                     9.347736109977639E-14
1.0E-10                  1822                     9.244125517067739E-14
1.0E-10                  1823                     9.141720161645302E-14
1.0E-10                  1824                     9.040520043710347E-14
1.0E-10                  1825                     8.940525163262872E-14
1.0E-10                  1826                     8.841735520302876E-14
1.0E-10                  1827                     8.744151114830352E-14
1.0E-10                  1828                     8.647771946845322E-14
1.0E-10                  1829                     8.55259801634775E-14
1.0E-10                  1830                     8.458629323337683E-14
1.0E-10                  1831                     8.365865867815081E-14
1.0E-10                  1832                     8.274307649779948E-14
1.0E-10                  1833                     8.183954669232305E-14
1.0E-10                  1834                     8.094806926172137E-14
1.0E-10                  1835                     8.006864420599464E-14
1.0E-10                  1836                     7.92012715251425E-14
1.0E-10                  1837                     7.834595121916522E-14
1.0E-10                  1838                     7.750268328806265E-14
1.0E-10                  1839                     7.667146773183492E-14
1.0E-10                  1840                     7.585230455048197E-14
1.0E-10                  1841                     7.504519374400383E-14
1.0E-10                  1842                     7.425013531240051E-14
1.0E-10                  1843                     7.346712925567187E-14
1.0E-10                  1844                     7.269617557381815E-14
1.0E-10                  1845                     7.192446641338706E-14
1.0E-10                  1846                     7.112668216399566E-14
1.0E-10                  1847                     7.033764209766057E-14
1.0E-10                  1848                     6.955734621438192E-14
1.0E-10                  1849                     6.878579451415985E-14
1.0E-10                  1850                     6.802298699699417E-14
1.0E-10                  1851                     6.7268923662885E-14
1.0E-10                  1852                     6.65236045118322E-14
1.0E-10                  1853                     6.578702954383589E-14
1.0E-10                  1854                     6.505919875889613E-14
1.0E-10                  1855                     6.43401121570127E-14
1.0E-10                  1856                     6.362976973818577E-14
1.0E-10                  1857                     6.29281715024152E-14
1.0E-10                  1858                     6.22353174497012E-14
1.0E-10                  1859                     6.155120758004363E-14
1.0E-10                  1860                     6.087584189344254E-14
1.0E-10                  1861                     6.020922038989786E-14
1.0E-10                  1862                     5.95513430694097E-14
1.0E-10                  1863                     5.890220993197785E-14
1.0E-10                  1864                     5.826182097760261E-14
1.0E-10                  1865                     5.763017620628382E-14
1.0E-10                  1866                     5.700727561802136E-14
1.0E-10                  1867                     5.639311921281544E-14
1.0E-10                  1868                     5.578770699066591E-14
1.0E-10                  1869                     5.519103895157295E-14
1.0E-10                  1870                     5.4603115095536404E-14
1.0E-10                  1871                     5.402393542255627E-14
1.0E-10                  1872                     5.3453499932632544E-14
1.0E-10                  1873                     5.2891808625765395E-14
1.0E-10                  1874                     5.233886150195466E-14
1.0E-10                  1875                     5.1758590402202184E-14
1.0E-10                  1876                     5.118442291875873E-14
1.0E-10                  1877                     5.0616599475722326E-14
1.0E-10                  1878                     5.005512007309266E-14
1.0E-10                  1879                     4.949998471087009E-14
1.0E-10                  1880                     4.895119338905437E-14
1.0E-10                  1881                     4.840874610764564E-14
1.0E-10                  1882                     4.787264286664384E-14
1.0E-10                  1883                     4.734288366604894E-14
1.0E-10                  1884                     4.681946850586103E-14
1.0E-10                  1885                     4.630239738608014E-14
1.0E-10                  1886                     4.579167030670606E-14
1.0E-10                  1887                     4.528728726773904E-14
1.0E-10                  1888                     4.478924826917888E-14
1.0E-10                  1889                     4.429755331102575E-14
1.0E-10                  1890                     4.38122023932795E-14
1.0E-10                  1891                     4.333319551594017E-14
1.0E-10                  1892                     4.2860532679007795E-14
1.0E-10                  1893                     4.239421388248239E-14
1.0E-10                  1894                     4.193423912636392E-14
1.0E-10                  1895                     4.1480608410652463E-14
1.0E-10                  1896                     4.103332173534784E-14
1.0E-10                  1897                     4.059237910045023E-14
1.0E-10                  1898                     4.01577805059595E-14
1.0E-10                  1899                     3.972952595187579E-14
1.0E-10                  1900                     3.9307615438198966E-14
1.0E-10                  1901                     3.8892048964929096E-14
1.0E-10                  1902                     3.8482826532066195E-14
1.0E-10                  1903                     3.8079948139610246E-14
1.0E-10                  1904                     3.7664504356733394E-14
1.0E-10                  1905                     3.724669875689253E-14
1.0E-10                  1906                     3.6833495856107544E-14
1.0E-10                  1907                     3.6424895654378454E-14
1.0E-10                  1908                     3.602089815170534E-14
1.0E-10                  1909                     3.562150334808801E-14
1.0E-10                  1910                     3.52267112435267E-14
1.0E-10                  1911                     3.4836521838021216E-14
1.0E-10                  1912                     3.445093513157168E-14
1.0E-10                  1913                     3.406995112417802E-14
1.0E-10                  1914                     3.3693569815840283E-14
1.0E-10                  1915                     3.332179120655839E-14
1.0E-10                  1916                     3.2954615296332516E-14
1.0E-10                  1917                     3.2592042085162414E-14
1.0E-10                  1918                     3.2234071573048275E-14
1.0E-10                  1919                     3.1880703759990046E-14
1.0E-10                  1920                     3.1531938645987717E-14
1.0E-10                  1921                     3.1187776231041286E-14
1.0E-10                  1922                     3.084821651515079E-14
1.0E-10                  1923                     3.051325949831613E-14
1.0E-10                  1924                     3.01829051805374E-14
1.0E-10                  1925                     2.985715356181457E-14
1.0E-10                  1926                     2.953600464214773E-14
1.0E-10                  1927                     2.9219458421536664E-14
1.0E-10                  1928                     2.890751489998155E-14
1.0E-10                  1929                     2.8600174077482334E-14
1.0E-10                  1930                     2.8297435954039037E-14
1.0E-10                  1931                     2.799930052965159E-14
1.0E-10                  1932                     2.7705767804320097E-14
1.0E-10                  1933                     2.7408293457404778E-14
1.0E-10                  1934                     2.710427071111842E-14
1.0E-10                  1935                     2.6803587293390262E-14
1.0E-10                  1936                     2.6506243204220327E-14
1.0E-10                  1937                     2.621223844360869E-14
1.0E-10                  1938                     2.592157301155528E-14
1.0E-10                  1939                     2.5634246908060135E-14
1.0E-10                  1940                     2.5350260133123226E-14
1.0E-10                  1941                     2.5069612686744576E-14
1.0E-10                  1942                     2.4792304568924152E-14
1.0E-10                  1943                     2.4518335779662023E-14
1.0E-10                  1944                     2.4247706318958082E-14
1.0E-10                  1945                     2.398041618681246E-14
1.0E-10                  1946                     2.371646538322505E-14
1.0E-10                  1947                     2.3455853908195858E-14
1.0E-10                  1948                     2.3198581761724988E-14
1.0E-10                  1949                     2.294464894381231E-14
1.0E-10                  1950                     2.2694055454457925E-14
1.0E-10                  1951                     2.2446801293661736E-14
1.0E-10                  1952                     2.220288646142383E-14
1.0E-10                  1953                     2.196231095774415E-14
1.0E-10                  1954                     2.1725074782622747E-14
1.0E-10                  1955                     2.1491177936059575E-14
1.0E-10                  1956                     2.1260620418054686E-14
1.0E-10                  1957                     2.1033402228608015E-14
1.0E-10                  1958                     2.0809523367719587E-14
1.0E-10                  1959                     2.058898383538944E-14
1.0E-10                  1960                     2.0371783631617532E-14
1.0E-10                  1961                     2.0157922756403837E-14
1.0E-10                  1962                     1.9944890198450398E-14
1.0E-10                  1963                     1.9723665256058816E-14
1.0E-10                  1964                     1.9504863047366078E-14
1.0E-10                  1965                     1.9288483572372233E-14
1.0E-10                  1966                     1.9074526831077286E-14
1.0E-10                  1967                     1.8862992823481204E-14
1.0E-10                  1968                     1.8653881549584016E-14
1.0E-10                  1969                     1.8447193009385716E-14
1.0E-10                  1970                     1.824292720288628E-14
1.0E-10                  1971                     1.8041084130085743E-14
1.0E-10                  1972                     1.7841663790984102E-14
1.0E-10                  1973                     1.764466618558132E-14
1.0E-10                  1974                     1.745009131387742E-14
1.0E-10                  1975                     1.7257939175872442E-14
1.0E-10                  1976                     1.7068209771566323E-14
1.0E-10                  1977                     1.6880903100959083E-14
1.0E-10                  1978                     1.6696019164050736E-14
1.0E-10                  1979                     1.651355796084128E-14
1.0E-10                  1980                     1.633351949133071E-14
1.0E-10                  1981                     1.6155903755519E-14
1.0E-10                  1982                     1.5980710753406174E-14
1.0E-10                  1983                     1.5807940484992252E-14
1.0E-10                  1984                     1.563759295027721E-14
1.0E-10                  1985                     1.5469668149261043E-14
1.0E-10                  1986                     1.5304166081943753E-14
1.0E-10                  1987                     1.5141086748325372E-14
1.0E-10                  1988                     1.498043014840586E-14
1.0E-10                  1989                     1.482219628218524E-14
1.0E-10                  1990                     1.4666385149663492E-14
1.0E-10                  1991                     1.4512996750840643E-14
1.0E-10                  1992                     1.43528275960005E-14
1.0E-10                  1993                     1.419361036647883E-14
1.0E-10                  1994                     1.4036150867031392E-14
1.0E-10                  1995                     1.3880449097658209E-14
1.0E-10                  1996                     1.372650505835924E-14
1.0E-10                  1997                     1.357431874913455E-14
1.0E-10                  1998                     1.3423890169984107E-14
1.0E-10                  1999                     1.3275219320907883E-14
1.0E-10                  2000                     1.3128306201905906E-14
