% Model:              NP_reactive_flow_Different_injection_TCE_in_Low_Permeable2.mph
% Version:            COMSOL 5.2.0.166
% Date:               Jun 15 2020, 01:32
% Table:              tce_retention_mass_0.02 - tce_outflow_mass_Inte (tce_outflow_Inte)
% lowPM_per              t (s)                    tce_retention_mass (mol/m)
1.0E-12                  0                        2.3439428970580456E-4
1.0E-12                  1                        2.3439428739162506E-4
1.0E-12                  2                        2.3439435029204875E-4
1.0E-12                  3                        2.3439407661446783E-4
1.0E-12                  4                        2.3438855780744163E-4
1.0E-12                  5                        2.343697108590332E-4
1.0E-12                  6                        2.3433138048465103E-4
1.0E-12                  7                        2.3427153955808068E-4
1.0E-12                  8                        2.3419069763695692E-4
1.0E-12                  9                        2.3409072935699223E-4
1.0E-12                  10                       2.3397398353680135E-4
1.0E-12                  11                       2.3384208733380317E-4
1.0E-12                  12                       2.3369666356568177E-4
1.0E-12                  13                       2.3353912571550387E-4
1.0E-12                  14                       2.3337063985897721E-4
1.0E-12                  15                       2.3319214441460537E-4
1.0E-12                  16                       2.3300439240881568E-4
1.0E-12                  17                       2.3280800765601039E-4
1.0E-12                  18                       2.3260345538711144E-4
1.0E-12                  19                       2.3239111709714137E-4
1.0E-12                  20                       2.321713080048389E-4
1.0E-12                  21                       2.319442947213011E-4
1.0E-12                  22                       2.31710311612812E-4
1.0E-12                  23                       2.314695696887924E-4
1.0E-12                  24                       2.3122226032128455E-4
1.0E-12                  25                       2.3096863605820273E-4
1.0E-12                  26                       2.307087424721682E-4
1.0E-12                  27                       2.3044276961804952E-4
1.0E-12                  28                       2.301708189279583E-4
1.0E-12                  29                       2.2989302973761857E-4
1.0E-12                  30                       2.296096186460081E-4
1.0E-12                  31                       2.2932059010151613E-4
1.0E-12                  32                       2.2902608965601946E-4
1.0E-12                  33                       2.2872617549382765E-4
1.0E-12                  34                       2.2842087521441625E-4
1.0E-12                  35                       2.28110239141421E-4
1.0E-12                  36                       2.2779426259641192E-4
1.0E-12                  37                       2.2747295666554007E-4
1.0E-12                  38                       2.2714632042006427E-4
1.0E-12                  39                       2.2681435601322046E-4
1.0E-12                  40                       2.2647706971145326E-4
1.0E-12                  41                       2.2613448968800766E-4
1.0E-12                  42                       2.2578663419283227E-4
1.0E-12                  43                       2.254335775564936E-4
1.0E-12                  44                       2.2507538232887373E-4
1.0E-12                  45                       2.2471211820784972E-4
1.0E-12                  46                       2.2434399419794164E-4
1.0E-12                  47                       2.2397106189766462E-4
1.0E-12                  48                       2.235935373890456E-4
1.0E-12                  49                       2.2321165930779362E-4
1.0E-12                  50                       2.228255402853919E-4
1.0E-12                  51                       2.2243554182402084E-4
1.0E-12                  52                       2.220418223722169E-4
1.0E-12                  53                       2.2164459712888966E-4
1.0E-12                  54                       2.2124428804273354E-4
1.0E-12                  55                       2.2084094359168486E-4
1.0E-12                  56                       2.2043489514705905E-4
1.0E-12                  57                       2.2002639181652802E-4
1.0E-12                  58                       2.1961552254189673E-4
1.0E-12                  59                       2.1920253715705228E-4
1.0E-12                  60                       2.187876390483332E-4
1.0E-12                  61                       2.1837096610969416E-4
1.0E-12                  62                       2.179526358872174E-4
1.0E-12                  63                       2.1753274156211235E-4
1.0E-12                  64                       2.1711135468473915E-4
1.0E-12                  65                       2.1668851489865131E-4
1.0E-12                  66                       2.1626425335474192E-4
1.0E-12                  67                       2.1583860423751188E-4
1.0E-12                  68                       2.1541105148189483E-4
1.0E-12                  69                       2.1498265312403292E-4
1.0E-12                  70                       2.1455313187847342E-4
1.0E-12                  71                       2.1412232120804613E-4
1.0E-12                  72                       2.1369036461139435E-4
1.0E-12                  73                       2.1325710405578353E-4
1.0E-12                  74                       2.1282257414979736E-4
1.0E-12                  75                       2.1238680016331287E-4
1.0E-12                  76                       2.1194975874402568E-4
1.0E-12                  77                       2.1151151020328237E-4
1.0E-12                  78                       2.1107212724229225E-4
1.0E-12                  79                       2.1063163941411088E-4
1.0E-12                  80                       2.1019006192834133E-4
1.0E-12                  81                       2.0974741072769403E-4
1.0E-12                  82                       2.093037019549665E-4
1.0E-12                  83                       2.088589452880373E-4
1.0E-12                  84                       2.0841314426847944E-4
1.0E-12                  85                       2.0796630234248925E-4
1.0E-12                  86                       2.075184279678126E-4
1.0E-12                  87                       2.0706953669010072E-4
1.0E-12                  88                       2.0661964124425204E-4
1.0E-12                  89                       2.0616877485524467E-4
1.0E-12                  90                       2.0571699726739187E-4
1.0E-12                  91                       2.0526437257231683E-4
1.0E-12                  92                       2.0481096213806582E-4
1.0E-12                  93                       2.0435682554331854E-4
1.0E-12                  94                       2.0390202373586305E-4
1.0E-12                  95                       2.0344662041945903E-4
1.0E-12                  96                       2.029906835328509E-4
1.0E-12                  97                       2.025342806622134E-4
1.0E-12                  98                       2.0207748217047585E-4
1.0E-12                  99                       2.0162036596998165E-4
1.0E-12                  100                      2.0116301809080386E-4
1.0E-12                  101                      2.0070553251643337E-4
1.0E-12                  102                      2.0024800967483557E-4
1.0E-12                  103                      1.997906144740536E-4
1.0E-12                  104                      1.993333928837204E-4
1.0E-12                  105                      1.9887649173079252E-4
1.0E-12                  106                      1.9841998704261602E-4
1.0E-12                  107                      1.9796399607283012E-4
1.0E-12                  108                      1.9750871394454608E-4
1.0E-12                  109                      1.970541630313946E-4
1.0E-12                  110                      1.9660049785369827E-4
1.0E-12                  111                      1.9614783659917484E-4
1.0E-12                  112                      1.9569622883964797E-4
1.0E-12                  113                      1.952458132071826E-4
1.0E-12                  114                      1.9479670978073108E-4
1.0E-12                  115                      1.9434900922415358E-4
1.0E-12                  116                      1.9390266886318476E-4
1.0E-12                  117                      1.9345782417162953E-4
1.0E-12                  118                      1.9301457066269785E-4
1.0E-12                  119                      1.9257281810565607E-4
1.0E-12                  120                      1.9213268282185106E-4
1.0E-12                  121                      1.9169437973560078E-4
1.0E-12                  122                      1.9125776092924053E-4
1.0E-12                  123                      1.9082287711509263E-4
1.0E-12                  124                      1.9038997414578857E-4
1.0E-12                  125                      1.899589078258916E-4
1.0E-12                  126                      1.8952968427529557E-4
1.0E-12                  127                      1.8910251677419006E-4
1.0E-12                  128                      1.8867729245004814E-4
1.0E-12                  129                      1.8825401130286932E-4
1.0E-12                  130                      1.8783278063439114E-4
1.0E-12                  131                      1.8741356566030464E-4
1.0E-12                  132                      1.869963547189186E-4
1.0E-12                  133                      1.8658118374528833E-4
1.0E-12                  134                      1.8616805368165917E-4
1.0E-12                  135                      1.8575695372334374E-4
1.0E-12                  136                      1.8534788777737441E-4
1.0E-12                  137                      1.8494085810940406E-4
1.0E-12                  138                      1.845358623785992E-4
1.0E-12                  139                      1.8413288290535933E-4
1.0E-12                  140                      1.837318915523269E-4
1.0E-12                  141                      1.8333290841207158E-4
1.0E-12                  142                      1.829359334845941E-4
1.0E-12                  143                      1.82540966769894E-4
1.0E-12                  144                      1.821480082679711E-4
1.0E-12                  145                      1.8175705118778348E-4
1.0E-12                  146                      1.8136798322330793E-4
1.0E-12                  147                      1.809808896769585E-4
1.0E-12                  148                      1.805957705487346E-4
1.0E-12                  149                      1.802126258386371E-4
1.0E-12                  150                      1.798314555466652E-4
1.0E-12                  151                      1.7945225967281925E-4
1.0E-12                  152                      1.7907487744228724E-4
1.0E-12                  153                      1.7869935914272233E-4
1.0E-12                  154                      1.7832575362140867E-4
1.0E-12                  155                      1.7795406087834698E-4
1.0E-12                  156                      1.775842809135362E-4
1.0E-12                  157                      1.772164137269771E-4
1.0E-12                  158                      1.7685034223252692E-4
1.0E-12                  159                      1.7648595863836415E-4
1.0E-12                  160                      1.7612340393410945E-4
1.0E-12                  161                      1.7576267811976318E-4
1.0E-12                  162                      1.754037811953252E-4
1.0E-12                  163                      1.7504671316079533E-4
1.0E-12                  164                      1.7469144559613414E-4
1.0E-12                  165                      1.7433766556669008E-4
1.0E-12                  166                      1.739856158753521E-4
1.0E-12                  167                      1.7363529652212036E-4
1.0E-12                  168                      1.73286707506995E-4
1.0E-12                  169                      1.7293984882997597E-4
1.0E-12                  170                      1.7259472049106292E-4
1.0E-12                  171                      1.7225104513963E-4
1.0E-12                  172                      1.7190892498687962E-4
1.0E-12                  173                      1.715684329781078E-4
1.0E-12                  174                      1.7122956911331405E-4
1.0E-12                  175                      1.70892333392499E-4
1.0E-12                  176                      1.7055672581566268E-4
1.0E-12                  177                      1.7022259806755326E-4
1.0E-12                  178                      1.6988983904772794E-4
1.0E-12                  179                      1.6955860880807404E-4
1.0E-12                  180                      1.6922890734859177E-4
1.0E-12                  181                      1.689007346692805E-4
1.0E-12                  182                      1.6857409077014062E-4
1.0E-12                  183                      1.6824891476606912E-4
1.0E-12                  184                      1.679247173510187E-4
1.0E-12                  185                      1.6760188701640723E-4
1.0E-12                  186                      1.6728042376223408E-4
1.0E-12                  187                      1.6696032758849993E-4
1.0E-12                  188                      1.666415984952048E-4
1.0E-12                  189                      1.6632423648234825E-4
1.0E-12                  190                      1.6600824154993062E-4
1.0E-12                  191                      1.6569361369795133E-4
1.0E-12                  192                      1.6538035292641153E-4
1.0E-12                  193                      1.6506845923530998E-4
1.0E-12                  194                      1.6475793262464767E-4
1.0E-12                  195                      1.6444877309442385E-4
1.0E-12                  196                      1.6414064071128956E-4
1.0E-12                  197                      1.6383340810313958E-4
1.0E-12                  198                      1.6352743188222379E-4
1.0E-12                  199                      1.6322271204854277E-4
1.0E-12                  200                      1.6291924860209602E-4
1.0E-12                  201                      1.6261704154288387E-4
1.0E-12                  202                      1.623160908709063E-4
1.0E-12                  203                      1.6201639658616323E-4
1.0E-12                  204                      1.617179586886545E-4
1.0E-12                  205                      1.614207771783803E-4
1.0E-12                  206                      1.6112485205534055E-4
1.0E-12                  207                      1.6083018331953543E-4
1.0E-12                  208                      1.6053677097096466E-4
1.0E-12                  209                      1.6024380758334575E-4
1.0E-12                  210                      1.5995178973139633E-4
1.0E-12                  211                      1.596608819700684E-4
1.0E-12                  212                      1.593710842993614E-4
1.0E-12                  213                      1.590823967192755E-4
1.0E-12                  214                      1.5879481922981089E-4
1.0E-12                  215                      1.5850835183096743E-4
1.0E-12                  216                      1.58222994522745E-4
1.0E-12                  217                      1.579387473051436E-4
1.0E-12                  218                      1.5765561017816362E-4
1.0E-12                  219                      1.5737358314180455E-4
1.0E-12                  220                      1.5709266619606666E-4
1.0E-12                  221                      1.5681271798074418E-4
1.0E-12                  222                      1.5653311853194287E-4
1.0E-12                  223                      1.5625450013107814E-4
1.0E-12                  224                      1.5597686277815044E-4
1.0E-12                  225                      1.5570020647315922E-4
1.0E-12                  226                      1.5542453121610478E-4
1.0E-12                  227                      1.5514983700698717E-4
1.0E-12                  228                      1.548761238458063E-4
1.0E-12                  229                      1.5460339173256214E-4
1.0E-12                  230                      1.5433164066725472E-4
1.0E-12                  231                      1.5406087064988397E-4
1.0E-12                  232                      1.537910816804499E-4
1.0E-12                  233                      1.5352227375895286E-4
1.0E-12                  234                      1.5325388345994493E-4
1.0E-12                  235                      1.529858340658716E-4
1.0E-12                  236                      1.5271860189243467E-4
1.0E-12                  237                      1.52452186939634E-4
1.0E-12                  238                      1.5218658920747E-4
1.0E-12                  239                      1.5192180869594228E-4
1.0E-12                  240                      1.51657845405051E-4
1.0E-12                  241                      1.513946993347962E-4
1.0E-12                  242                      1.5113237048517767E-4
1.0E-12                  243                      1.5087085885619563E-4
1.0E-12                  244                      1.506101644478499E-4
1.0E-12                  245                      1.5035028726014085E-4
1.0E-12                  246                      1.5009122729306803E-4
1.0E-12                  247                      1.4983298454663164E-4
1.0E-12                  248                      1.495755590208316E-4
1.0E-12                  249                      1.4931895071566804E-4
1.0E-12                  250                      1.4906315963114067E-4
1.0E-12                  251                      1.4880818576725014E-4
1.0E-12                  252                      1.4855402912399566E-4
1.0E-12                  253                      1.4830068970137804E-4
1.0E-12                  254                      1.4804816749939631E-4
1.0E-12                  255                      1.477964625180511E-4
1.0E-12                  256                      1.4754557475734262E-4
1.0E-12                  257                      1.4729550421727032E-4
1.0E-12                  258                      1.4704625089783434E-4
1.0E-12                  259                      1.467975664243718E-4
1.0E-12                  260                      1.4654879013291936E-4
1.0E-12                  261                      1.463007445172355E-4
1.0E-12                  262                      1.460534295773201E-4
1.0E-12                  263                      1.4580684531317366E-4
1.0E-12                  264                      1.4556099172479526E-4
1.0E-12                  265                      1.4531586881218563E-4
1.0E-12                  266                      1.450714765753445E-4
1.0E-12                  267                      1.4482781501427201E-4
1.0E-12                  268                      1.4458488412896815E-4
1.0E-12                  269                      1.443426839194325E-4
1.0E-12                  270                      1.4410121438566563E-4
1.0E-12                  271                      1.4386047552766704E-4
1.0E-12                  272                      1.436204673454374E-4
1.0E-12                  273                      1.4338118983897593E-4
1.0E-12                  274                      1.43142643008283E-4
1.0E-12                  275                      1.4290482685335888E-4
1.0E-12                  276                      1.4266774137420313E-4
1.0E-12                  277                      1.4243138657081599E-4
1.0E-12                  278                      1.4219576244319708E-4
1.0E-12                  279                      1.419608689913472E-4
1.0E-12                  280                      1.4172670621526563E-4
1.0E-12                  281                      1.4149327411495268E-4
1.0E-12                  282                      1.4126057269040816E-4
1.0E-12                  283                      1.410286019416323E-4
1.0E-12                  284                      1.4079736186862473E-4
1.0E-12                  285                      1.4056558518383785E-4
1.0E-12                  286                      1.4033433977221854E-4
1.0E-12                  287                      1.4010372084008877E-4
1.0E-12                  288                      1.3987372838744882E-4
1.0E-12                  289                      1.3964436241429795E-4
1.0E-12                  290                      1.394156229206368E-4
1.0E-12                  291                      1.3918750990646523E-4
1.0E-12                  292                      1.3896002337178336E-4
1.0E-12                  293                      1.3873316331659087E-4
1.0E-12                  294                      1.3850692974088795E-4
1.0E-12                  295                      1.3828132264467457E-4
1.0E-12                  296                      1.3805634202795092E-4
1.0E-12                  297                      1.3783198789071662E-4
1.0E-12                  298                      1.37608260232972E-4
1.0E-12                  299                      1.373851590547169E-4
1.0E-12                  300                      1.3716268435595127E-4
1.0E-12                  301                      1.3694083613667541E-4
1.0E-12                  302                      1.3671961439688885E-4
1.0E-12                  303                      1.3649901913659202E-4
1.0E-12                  304                      1.3627905035578462E-4
1.0E-12                  305                      1.360597080544669E-4
1.0E-12                  306                      1.3584099223263864E-4
1.0E-12                  307                      1.356229028902999E-4
1.0E-12                  308                      1.3540544002745076E-4
1.0E-12                  309                      1.351886036440912E-4
1.0E-12                  310                      1.349717121215692E-4
1.0E-12                  311                      1.3475497912653265E-4
1.0E-12                  312                      1.345387891811056E-4
1.0E-12                  313                      1.3432314228528815E-4
1.0E-12                  314                      1.3410803843908018E-4
1.0E-12                  315                      1.3389347764248145E-4
1.0E-12                  316                      1.336794598954923E-4
1.0E-12                  317                      1.3346598519811264E-4
1.0E-12                  318                      1.3325305355034253E-4
1.0E-12                  319                      1.3304066495218185E-4
1.0E-12                  320                      1.3282881940363065E-4
1.0E-12                  321                      1.326175169046888E-4
1.0E-12                  322                      1.3240675745535653E-4
1.0E-12                  323                      1.3219654105563373E-4
1.0E-12                  324                      1.3198686770552042E-4
1.0E-12                  325                      1.3177773740501657E-4
1.0E-12                  326                      1.3156915015412215E-4
1.0E-12                  327                      1.3136110595283738E-4
1.0E-12                  328                      1.311536048011619E-4
1.0E-12                  329                      1.3094664669909594E-4
1.0E-12                  330                      1.307402316466395E-4
1.0E-12                  331                      1.305343596437924E-4
1.0E-12                  332                      1.3032903069055488E-4
1.0E-12                  333                      1.3012424478692694E-4
1.0E-12                  334                      1.2992000193290826E-4
1.0E-12                  335                      1.2971601768292217E-4
1.0E-12                  336                      1.2951196197753755E-4
1.0E-12                  337                      1.293083826416739E-4
1.0E-12                  338                      1.2910527967533085E-4
1.0E-12                  339                      1.2890265307850872E-4
1.0E-12                  340                      1.2870050285120735E-4
1.0E-12                  341                      1.2849882899342667E-4
1.0E-12                  342                      1.2829763150516672E-4
1.0E-12                  343                      1.280969103864276E-4
1.0E-12                  344                      1.2789666563720915E-4
1.0E-12                  345                      1.276968972575114E-4
1.0E-12                  346                      1.2749760524733458E-4
1.0E-12                  347                      1.272987896066784E-4
1.0E-12                  348                      1.2710045033554294E-4
1.0E-12                  349                      1.2690258743392854E-4
1.0E-12                  350                      1.2670520090183462E-4
1.0E-12                  351                      1.2650829073926158E-4
1.0E-12                  352                      1.2631185694620924E-4
1.0E-12                  353                      1.261158995226777E-4
1.0E-12                  354                      1.259204184686669E-4
1.0E-12                  355                      1.25725413784177E-4
1.0E-12                  356                      1.2553088546920756E-4
1.0E-12                  357                      1.2533683352375922E-4
1.0E-12                  358                      1.251432579478313E-4
1.0E-12                  359                      1.249501587414245E-4
1.0E-12                  360                      1.247575114795761E-4
1.0E-12                  361                      1.2456464956627237E-4
1.0E-12                  362                      1.2437220975710522E-4
1.0E-12                  363                      1.241801920520749E-4
1.0E-12                  364                      1.2398859645118158E-4
1.0E-12                  365                      1.237974229544249E-4
1.0E-12                  366                      1.2360667156180498E-4
1.0E-12                  367                      1.2341634227332196E-4
1.0E-12                  368                      1.232264350889758E-4
1.0E-12                  369                      1.2303695000876638E-4
1.0E-12                  370                      1.2284788703269376E-4
1.0E-12                  371                      1.226592461607581E-4
1.0E-12                  372                      1.2247102739295897E-4
1.0E-12                  373                      1.2228323072929677E-4
1.0E-12                  374                      1.2209585616977162E-4
1.0E-12                  375                      1.2190890371438303E-4
1.0E-12                  376                      1.2172237336313134E-4
1.0E-12                  377                      1.2153626511601636E-4
1.0E-12                  378                      1.2135057897303832E-4
1.0E-12                  379                      1.211653149341971E-4
1.0E-12                  380                      1.209804729994927E-4
1.0E-12                  381                      1.2079605316892487E-4
1.0E-12                  382                      1.2061205544249412E-4
1.0E-12                  383                      1.2042847982020004E-4
1.0E-12                  384                      1.2024532630204292E-4
1.0E-12                  385                      1.2006259488802247E-4
1.0E-12                  386                      1.1987985639511676E-4
1.0E-12                  387                      1.1969734897912144E-4
1.0E-12                  388                      1.1951521900561743E-4
1.0E-12                  389                      1.1933346647460477E-4
1.0E-12                  390                      1.1915209138608347E-4
1.0E-12                  391                      1.1897109374005352E-4
1.0E-12                  392                      1.1879047353651521E-4
1.0E-12                  393                      1.186102307754681E-4
1.0E-12                  394                      1.184303654569125E-4
1.0E-12                  395                      1.1825087758084839E-4
1.0E-12                  396                      1.1807176714727543E-4
1.0E-12                  397                      1.1789303415619403E-4
1.0E-12                  398                      1.1771467860760402E-4
1.0E-12                  399                      1.1753670050150535E-4
1.0E-12                  400                      1.1735909983789804E-4
1.0E-12                  401                      1.1718187661678224E-4
1.0E-12                  402                      1.1700503083815783E-4
1.0E-12                  403                      1.1682856250202478E-4
1.0E-12                  404                      1.1665247160838313E-4
1.0E-12                  405                      1.1647675815723292E-4
1.0E-12                  406                      1.1630142214857388E-4
1.0E-12                  407                      1.1612646358240659E-4
1.0E-12                  408                      1.1595188245873048E-4
1.0E-12                  409                      1.1577767877754589E-4
1.0E-12                  410                      1.1560385253885265E-4
1.0E-12                  411                      1.1543006930074204E-4
1.0E-12                  412                      1.1525619685861292E-4
1.0E-12                  413                      1.1508264291001377E-4
1.0E-12                  414                      1.14909407454944E-4
1.0E-12                  415                      1.1473649049340415E-4
1.0E-12                  416                      1.145638920253941E-4
1.0E-12                  417                      1.1439161205091365E-4
1.0E-12                  418                      1.1421965056996305E-4
1.0E-12                  419                      1.1404800758254203E-4
1.0E-12                  420                      1.1387668308865069E-4
1.0E-12                  421                      1.1370567708828934E-4
1.0E-12                  422                      1.135349895814575E-4
1.0E-12                  423                      1.1336462056815544E-4
1.0E-12                  424                      1.1319457004838289E-4
1.0E-12                  425                      1.130248380221405E-4
1.0E-12                  426                      1.1285542448942753E-4
1.0E-12                  427                      1.1268632945024429E-4
1.0E-12                  428                      1.1251755290459085E-4
1.0E-12                  429                      1.1234909485246704E-4
1.0E-12                  430                      1.1218095529387303E-4
1.0E-12                  431                      1.1201313422880869E-4
1.0E-12                  432                      1.1184563165727412E-4
1.0E-12                  433                      1.1167844757926935E-4
1.0E-12                  434                      1.1151158199479423E-4
1.0E-12                  435                      1.1134503490384873E-4
1.0E-12                  436                      1.1117880630643325E-4
1.0E-12                  437                      1.1101289620254719E-4
1.0E-12                  438                      1.1084730459219084E-4
1.0E-12                  439                      1.106820314753643E-4
1.0E-12                  440                      1.105170768520676E-4
1.0E-12                  441                      1.1035244072230047E-4
1.0E-12                  442                      1.1018812308606316E-4
1.0E-12                  443                      1.1002412394335546E-4
1.0E-12                  444                      1.0986044329417752E-4
1.0E-12                  445                      1.0969708113852952E-4
1.0E-12                  446                      1.0953403747641101E-4
1.0E-12                  447                      1.0937131230782226E-4
1.0E-12                  448                      1.0920890563276328E-4
1.0E-12                  449                      1.0904681745123385E-4
1.0E-12                  450                      1.0888504776323432E-4
1.0E-12                  451                      1.0872359656876444E-4
1.0E-12                  452                      1.0856246386782444E-4
1.0E-12                  453                      1.0840164966041388E-4
1.0E-12                  454                      1.082411539465332E-4
1.0E-12                  455                      1.0808097672618243E-4
1.0E-12                  456                      1.0792111799936114E-4
1.0E-12                  457                      1.0776157776606963E-4
1.0E-12                  458                      1.0760235602630775E-4
1.0E-12                  459                      1.0744345278007578E-4
1.0E-12                  460                      1.072848680273734E-4
1.0E-12                  461                      1.071266017682008E-4
1.0E-12                  462                      1.0696803083830066E-4
1.0E-12                  463                      1.0680963868833265E-4
1.0E-12                  464                      1.0665153639911727E-4
1.0E-12                  465                      1.0649372397065442E-4
1.0E-12                  466                      1.0633620140294427E-4
1.0E-12                  467                      1.0617896869598673E-4
1.0E-12                  468                      1.0602202584978186E-4
1.0E-12                  469                      1.0586537286432958E-4
1.0E-12                  470                      1.0570900973962999E-4
1.0E-12                  471                      1.0555293647568284E-4
1.0E-12                  472                      1.0539715307248844E-4
1.0E-12                  473                      1.0524165953004668E-4
1.0E-12                  474                      1.0508645584835752E-4
1.0E-12                  475                      1.0493154202742098E-4
1.0E-12                  476                      1.0477691806723707E-4
1.0E-12                  477                      1.046225839678059E-4
1.0E-12                  478                      1.0446853972912714E-4
1.0E-12                  479                      1.0431478535120114E-4
1.0E-12                  480                      1.0416132083402773E-4
1.0E-12                  481                      1.0400814617760695E-4
1.0E-12                  482                      1.0385526138193883E-4
1.0E-12                  483                      1.0370266644702329E-4
1.0E-12                  484                      1.0355036137286046E-4
1.0E-12                  485                      1.033983461594501E-4
1.0E-12                  486                      1.0324662080679254E-4
1.0E-12                  487                      1.0309518531488738E-4
1.0E-12                  488                      1.0294403968373503E-4
1.0E-12                  489                      1.0279318391333518E-4
1.0E-12                  490                      1.0264261800368808E-4
1.0E-12                  491                      1.0249234195479343E-4
1.0E-12                  492                      1.023423557666516E-4
1.0E-12                  493                      1.0219265943926228E-4
1.0E-12                  494                      1.0204325297262562E-4
1.0E-12                  495                      1.0189413636674164E-4
1.0E-12                  496                      1.0174530962161027E-4
1.0E-12                  497                      1.015967727372315E-4
1.0E-12                  498                      1.014485257136054E-4
1.0E-12                  499                      1.0130056855073184E-4
1.0E-12                  500                      1.0115290124861087E-4
1.0E-12                  501                      1.0100552380724267E-4
1.0E-12                  502                      1.0085843622662698E-4
1.0E-12                  503                      1.0071163850676396E-4
1.0E-12                  504                      1.0056513064765336E-4
1.0E-12                  505                      1.0041858375260279E-4
1.0E-12                  506                      1.0027175592180522E-4
1.0E-12                  507                      1.0012517816276977E-4
1.0E-12                  508                      9.997885047549626E-5
1.0E-12                  509                      9.983277285998483E-5
1.0E-12                  510                      9.96869453162356E-5
1.0E-12                  511                      9.95413678442482E-5
1.0E-12                  512                      9.939604044402295E-5
1.0E-12                  513                      9.925096311555981E-5
1.0E-12                  514                      9.910613585885862E-5
1.0E-12                  515                      9.896155867391962E-5
1.0E-12                  516                      9.881723156074242E-5
1.0E-12                  517                      9.86731545193275E-5
1.0E-12                  518                      9.852932754967459E-5
1.0E-12                  519                      9.838575065178371E-5
1.0E-12                  520                      9.824242382565507E-5
1.0E-12                  521                      9.809934707128816E-5
1.0E-12                  522                      9.795652038868346E-5
1.0E-12                  523                      9.781394377784081E-5
1.0E-12                  524                      9.767161723876041E-5
1.0E-12                  525                      9.752954077144166E-5
1.0E-12                  526                      9.738771437588521E-5
1.0E-12                  527                      9.72461380520908E-5
1.0E-12                  528                      9.710481180005853E-5
1.0E-12                  529                      9.696373561978816E-5
1.0E-12                  530                      9.682290951127993E-5
1.0E-12                  531                      9.66823334745337E-5
1.0E-12                  532                      9.654200750954954E-5
1.0E-12                  533                      9.640193161632753E-5
1.0E-12                  534                      9.626210579486756E-5
1.0E-12                  535                      9.612253004516946E-5
1.0E-12                  536                      9.598320436723358E-5
1.0E-12                  537                      9.584412876105955E-5
1.0E-12                  538                      9.570530322664786E-5
1.0E-12                  539                      9.556672776399807E-5
1.0E-12                  540                      9.542840237311038E-5
1.0E-12                  541                      9.529032705398469E-5
1.0E-12                  542                      9.515250180662112E-5
1.0E-12                  543                      9.501492663101965E-5
1.0E-12                  544                      9.487760152718012E-5
1.0E-12                  545                      9.474052649510262E-5
1.0E-12                  546                      9.460370153478725E-5
1.0E-12                  547                      9.446712664623399E-5
1.0E-12                  548                      9.433080182944269E-5
1.0E-12                  549                      9.419413018283864E-5
1.0E-12                  550                      9.405761980299851E-5
1.0E-12                  551                      9.392132986514321E-5
1.0E-12                  552                      9.378526036927263E-5
1.0E-12                  553                      9.364941131538691E-5
1.0E-12                  554                      9.351378270348592E-5
1.0E-12                  555                      9.337837453356971E-5
1.0E-12                  556                      9.324318680563814E-5
1.0E-12                  557                      9.310821951969146E-5
1.0E-12                  558                      9.297347267572956E-5
1.0E-12                  559                      9.283894627375237E-5
1.0E-12                  560                      9.270464031375993E-5
1.0E-12                  561                      9.257055479575231E-5
1.0E-12                  562                      9.243668971972942E-5
1.0E-12                  563                      9.230304508569127E-5
1.0E-12                  564                      9.216962089363786E-5
1.0E-12                  565                      9.203641714356932E-5
1.0E-12                  566                      9.190343383548553E-5
1.0E-12                  567                      9.177067096938647E-5
1.0E-12                  568                      9.163812854527225E-5
1.0E-12                  569                      9.150580656314273E-5
1.0E-12                  570                      9.137370502299792E-5
1.0E-12                  571                      9.124182392483815E-5
1.0E-12                  572                      9.111016326866278E-5
1.0E-12                  573                      9.097872305447236E-5
1.0E-12                  574                      9.084750328226655E-5
1.0E-12                  575                      9.071650395204577E-5
1.0E-12                  576                      9.058572506380964E-5
1.0E-12                  577                      9.045516661755822E-5
1.0E-12                  578                      9.032482861329164E-5
1.0E-12                  579                      9.019471105100978E-5
1.0E-12                  580                      9.006481393071263E-5
1.0E-12                  581                      8.993513725240036E-5
1.0E-12                  582                      8.980568101607285E-5
1.0E-12                  583                      8.967644522173006E-5
1.0E-12                  584                      8.954742986937213E-5
1.0E-12                  585                      8.941863495899888E-5
1.0E-12                  586                      8.929006049061037E-5
1.0E-12                  587                      8.916170646420662E-5
1.0E-12                  588                      8.90335728797878E-5
1.0E-12                  589                      8.89056597373535E-5
1.0E-12                  590                      8.877796703690413E-5
1.0E-12                  591                      8.865049477843944E-5
1.0E-12                  592                      8.852301804343424E-5
1.0E-12                  593                      8.839545728022064E-5
1.0E-12                  594                      8.826809361049326E-5
1.0E-12                  595                      8.814092703425193E-5
1.0E-12                  596                      8.801395755149686E-5
1.0E-12                  597                      8.788718516222787E-5
1.0E-12                  598                      8.776060986644504E-5
1.0E-12                  599                      8.763423166414854E-5
1.0E-12                  600                      8.750805055533802E-5
1.0E-12                  601                      8.738206654001384E-5
1.0E-12                  602                      8.725627961817579E-5
1.0E-12                  603                      8.713068978982385E-5
1.0E-12                  604                      8.700529705495804E-5
1.0E-12                  605                      8.688010141357844E-5
1.0E-12                  606                      8.675510286568506E-5
1.0E-12                  607                      8.663030141127786E-5
1.0E-12                  608                      8.650569705035678E-5
1.0E-12                  609                      8.638128978292193E-5
1.0E-12                  610                      8.625707960897322E-5
