% Model:              NP_reactive_flow_TCE_in_Low_Permeable.mph
% Version:            COMSOL 5.2.0.166
% Date:               Jun 7 2020, 21:51
% Table:              tce_retention_mass_1 - tce_outflow_mass_Inte (tce_outflow_Inte)
% lowPM_per              t (s)                    tce_retention_mass (mol/m)
1.0E-11                  1784                     1.2766336194027994E-16
1.0E-11                  1785                     1.2511768974367979E-16
1.0E-11                  1786                     1.2265485347493374E-16
1.0E-11                  1787                     1.2027485313404172E-16
1.0E-11                  1788                     1.1797768872100378E-16
1.0E-11                  1789                     1.1551143014010871E-16
1.0E-11                  1790                     1.1302286500619674E-16
1.0E-11                  1791                     1.1058718819219415E-16
1.0E-11                  1792                     1.0820439969810097E-16
1.0E-11                  1793                     1.058744995239172E-16
1.0E-11                  1794                     1.0359748766964282E-16
1.0E-11                  1795                     1.013733641352779E-16
1.0E-11                  1796                     9.920212892082237E-17
1.0E-11                  1797                     9.708378202627621E-17
1.0E-11                  1798                     9.501832345163948E-17
1.0E-11                  1799                     9.300575319691212E-17
1.0E-11                  1800                     9.104607126209417E-17
1.0E-11                  1801                     8.913927764718568E-17
1.0E-11                  1802                     8.728537235218656E-17
1.0E-11                  1803                     8.548435537709684E-17
1.0E-11                  1804                     8.373622672191654E-17
1.0E-11                  1805                     8.204098638664563E-17
1.0E-11                  1806                     8.03986343712841E-17
1.0E-11                  1807                     7.880917067583197E-17
1.0E-11                  1808                     7.72725953002893E-17
1.0E-11                  1809                     7.578890824465606E-17
1.0E-11                  1810                     7.426677304799739E-17
1.0E-11                  1811                     7.266705016213751E-17
1.0E-11                  1812                     7.110109451599919E-17
1.0E-11                  1813                     6.956890610958237E-17
1.0E-11                  1814                     6.807048494288711E-17
1.0E-11                  1815                     6.660583101591346E-17
1.0E-11                  1816                     6.517494432866129E-17
1.0E-11                  1817                     6.377782488113071E-17
1.0E-11                  1818                     6.241447267332165E-17
1.0E-11                  1819                     6.108488770523415E-17
1.0E-11                  1820                     5.978906997686818E-17
1.0E-11                  1821                     5.852701948822378E-17
1.0E-11                  1822                     5.729873623930093E-17
1.0E-11                  1823                     5.61042202300996E-17
1.0E-11                  1824                     5.4943471460619837E-17
1.0E-11                  1825                     5.3816489930861594E-17
1.0E-11                  1826                     5.272327564082494E-17
1.0E-11                  1827                     5.16638285905098E-17
1.0E-11                  1828                     5.063814877991624E-17
1.0E-11                  1829                     4.964623620904421E-17
1.0E-11                  1830                     4.8688090877893726E-17
1.0E-11                  1831                     4.774850925462596E-17
1.0E-11                  1832                     4.672021770884149E-17
1.0E-11                  1833                     4.5713485057512424E-17
1.0E-11                  1834                     4.472831130063885E-17
1.0E-11                  1835                     4.376469643822069E-17
1.0E-11                  1836                     4.2822640470257986E-17
1.0E-11                  1837                     4.190214339675071E-17
1.0E-11                  1838                     4.1003205217698884E-17
1.0E-11                  1839                     4.0125825933102474E-17
1.0E-11                  1840                     3.9270005542961554E-17
1.0E-11                  1841                     3.843574404727603E-17
1.0E-11                  1842                     3.762304144604599E-17
1.0E-11                  1843                     3.683189773927135E-17
1.0E-11                  1844                     3.606231292695217E-17
1.0E-11                  1845                     3.531428700908843E-17
1.0E-11                  1846                     3.458781998568014E-17
1.0E-11                  1847                     3.3882911856727283E-17
1.0E-11                  1848                     3.319956262222987E-17
1.0E-11                  1849                     3.25377722821879E-17
1.0E-11                  1850                     3.189754083660137E-17
1.0E-11                  1851                     3.127886828547029E-17
1.0E-11                  1852                     3.068175462879464E-17
1.0E-11                  1853                     3.0037818202948383E-17
1.0E-11                  1854                     2.939063934753782E-17
1.0E-11                  1855                     2.875722475297511E-17
1.0E-11                  1856                     2.813757441926026E-17
1.0E-11                  1857                     2.753168834639325E-17
1.0E-11                  1858                     2.6939566534374093E-17
1.0E-11                  1859                     2.636120898320279E-17
1.0E-11                  1860                     2.579661569287933E-17
1.0E-11                  1861                     2.524578666340373E-17
1.0E-11                  1862                     2.4708721894775973E-17
1.0E-11                  1863                     2.4185421386996078E-17
1.0E-11                  1864                     2.367588514006402E-17
1.0E-11                  1865                     2.3180113153979828E-17
1.0E-11                  1866                     2.269810542874346E-17
1.0E-11                  1867                     2.222986196435497E-17
1.0E-11                  1868                     2.177538276081431E-17
1.0E-11                  1869                     2.133466781812151E-17
1.0E-11                  1870                     2.090771713627657E-17
1.0E-11                  1871                     2.049453071527947E-17
1.0E-11                  1872                     2.0095108555130228E-17
1.0E-11                  1873                     1.9709450655828827E-17
1.0E-11                  1874                     1.9312041576598296E-17
1.0E-11                  1875                     1.8896025138760027E-17
1.0E-11                  1876                     1.848879639851763E-17
1.0E-11                  1877                     1.809035535587111E-17
1.0E-11                  1878                     1.7700702010820474E-17
1.0E-11                  1879                     1.731983636336571E-17
1.0E-11                  1880                     1.694775841350683E-17
1.0E-11                  1881                     1.6584468161243832E-17
1.0E-11                  1882                     1.6229965606576694E-17
1.0E-11                  1883                     1.5884250749505437E-17
1.0E-11                  1884                     1.554732359003006E-17
1.0E-11                  1885                     1.521918412815056E-17
1.0E-11                  1886                     1.4899832363866935E-17
1.0E-11                  1887                     1.4589268297179184E-17
1.0E-11                  1888                     1.4287491928087315E-17
1.0E-11                  1889                     1.399450325659132E-17
1.0E-11                  1890                     1.3710302282691198E-17
1.0E-11                  1891                     1.343488900638695E-17
1.0E-11                  1892                     1.316826342767859E-17
1.0E-11                  1893                     1.29104255465661E-17
1.0E-11                  1894                     1.2661375363049487E-17
1.0E-11                  1895                     1.2416075126788715E-17
1.0E-11                  1896                     1.2148667874611313E-17
1.0E-11                  1897                     1.1886871017002755E-17
1.0E-11                  1898                     1.1630684553963047E-17
1.0E-11                  1899                     1.1380108485492188E-17
1.0E-11                  1900                     1.1135142811590179E-17
1.0E-11                  1901                     1.0895787532257012E-17
1.0E-11                  1902                     1.0662042647492694E-17
1.0E-11                  1903                     1.0433908157297229E-17
1.0E-11                  1904                     1.0211384061670606E-17
1.0E-11                  1905                     9.994470360612836E-18
1.0E-11                  1906                     9.783167054123914E-18
1.0E-11                  1907                     9.57747414220384E-18
1.0E-11                  1908                     9.377391624852616E-18
1.0E-11                  1909                     9.182919502070236E-18
1.0E-11                  1910                     8.994057773856705E-18
1.0E-11                  1911                     8.810806440212021E-18
1.0E-11                  1912                     8.63316550113619E-18
1.0E-11                  1913                     8.461134956629201E-18
1.0E-11                  1914                     8.294714806691068E-18
1.0E-11                  1915                     8.133905051321779E-18
1.0E-11                  1916                     7.978705690521336E-18
1.0E-11                  1917                     7.810587108346148E-18
1.0E-11                  1918                     7.642293897082425E-18
1.0E-11                  1919                     7.47758254137692E-18
1.0E-11                  1920                     7.31645304122963E-18
1.0E-11                  1921                     7.158905396640553E-18
1.0E-11                  1922                     7.004939607609695E-18
1.0E-11                  1923                     6.854555674137054E-18
1.0E-11                  1924                     6.707753596222627E-18
1.0E-11                  1925                     6.564533373866414E-18
1.0E-11                  1926                     6.424895007068423E-18
1.0E-11                  1927                     6.288838495828648E-18
1.0E-11                  1928                     6.156363840147084E-18
1.0E-11                  1929                     6.027471040023741E-18
1.0E-11                  1930                     5.90216009545861E-18
1.0E-11                  1931                     5.780431006451698E-18
1.0E-11                  1932                     5.6622837730030016E-18
1.0E-11                  1933                     5.547718395112522E-18
1.0E-11                  1934                     5.436734872780258E-18
1.0E-11                  1935                     5.329333206006209E-18
1.0E-11                  1936                     5.22551339479038E-18
1.0E-11                  1937                     5.125275439132764E-18
1.0E-11                  1938                     5.021524130682995E-18
1.0E-11                  1939                     4.913344521120528E-18
1.0E-11                  1940                     4.807451664991417E-18
1.0E-11                  1941                     4.70384556229566E-18
1.0E-11                  1942                     4.602526213033256E-18
1.0E-11                  1943                     4.503493617204208E-18
1.0E-11                  1944                     4.406747774808513E-18
1.0E-11                  1945                     4.3122886858461745E-18
1.0E-11                  1946                     4.220116350317187E-18
1.0E-11                  1947                     4.130230768221559E-18
1.0E-11                  1948                     4.042631939559282E-18
1.0E-11                  1949                     3.9573198643303595E-18
1.0E-11                  1950                     3.874294542534792E-18
1.0E-11                  1951                     3.793555974172578E-18
1.0E-11                  1952                     3.71510415924372E-18
1.0E-11                  1953                     3.6389390977482164E-18
1.0E-11                  1954                     3.565060789686066E-18
1.0E-11                  1955                     3.49346923505727E-18
1.0E-11                  1956                     3.4241644338618288E-18
1.0E-11                  1957                     3.3571463860997436E-18
1.0E-11                  1958                     3.2924150917710105E-18
1.0E-11                  1959                     3.2283774473359197E-18
1.0E-11                  1960                     3.1588427881042166E-18
1.0E-11                  1961                     3.090768043459292E-18
1.0E-11                  1962                     3.0241532134011463E-18
1.0E-11                  1963                     2.9589982979297776E-18
1.0E-11                  1964                     2.89530329704519E-18
1.0E-11                  1965                     2.833068210747379E-18
1.0E-11                  1966                     2.772293039036346E-18
1.0E-11                  1967                     2.7129777819120912E-18
1.0E-11                  1968                     2.655122439374617E-18
1.0E-11                  1969                     2.59872701142392E-18
1.0E-11                  1970                     2.54379149806E-18
1.0E-11                  1971                     2.4903158992828592E-18
1.0E-11                  1972                     2.438300215092497E-18
1.0E-11                  1973                     2.387744445488913E-18
1.0E-11                  1974                     2.3386485904721063E-18
1.0E-11                  1975                     2.2910126500420795E-18
1.0E-11                  1976                     2.2448366241988295E-18
1.0E-11                  1977                     2.200120512942361E-18
1.0E-11                  1978                     2.156864316272667E-18
1.0E-11                  1979                     2.1150680341897538E-18
1.0E-11                  1980                     2.074731666693618E-18
1.0E-11                  1981                     2.0308419464236464E-18
1.0E-11                  1982                     1.9870814660236027E-18
1.0E-11                  1983                     1.9442530214454344E-18
1.0E-11                  1984                     1.9023566126891436E-18
1.0E-11                  1985                     1.8613922397547294E-18
1.0E-11                  1986                     1.821359902642191E-18
1.0E-11                  1987                     1.78225960135153E-18
1.0E-11                  1988                     1.744091335882745E-18
1.0E-11                  1989                     1.7068551062358378E-18
1.0E-11                  1990                     1.6705509124108064E-18
1.0E-11                  1991                     1.6351787544076512E-18
1.0E-11                  1992                     1.6007386322263739E-18
1.0E-11                  1993                     1.5672305458669718E-18
1.0E-11                  1994                     1.5346544953294468E-18
1.0E-11                  1995                     1.5030104806137988E-18
1.0E-11                  1996                     1.4722985017200274E-18
1.0E-11                  1997                     1.442518558648133E-18
1.0E-11                  1998                     1.4136706513981142E-18
1.0E-11                  1999                     1.3857547799699726E-18
1.0E-11                  2000                     1.3587709443637078E-18
