% Model:              NP_reactive_flow_TCE_in_Low_Permeable.mph
% Version:            COMSOL 5.2.0.166
% Date:               Jun 7 2020, 21:51
% Table:              tce_retention_mass_7 - Global Evaluation 14 (TimeInt)
% lowPM_per              t (s)                    tce_retention_mass (mol/m)
1.0E-17                  1796                     2.331080289694716E-5
1.0E-17                  1797                     2.3283269181888646E-5
1.0E-17                  1798                     2.325576698115588E-5
1.0E-17                  1799                     2.3228296294748863E-5
1.0E-17                  1800                     2.3200857122667568E-5
1.0E-17                  1801                     2.3173449464912032E-5
1.0E-17                  1802                     2.3146073321482202E-5
1.0E-17                  1803                     2.3118728692378127E-5
1.0E-17                  1804                     2.309141557759982E-5
1.0E-17                  1805                     2.3064133977147178E-5
1.0E-17                  1806                     2.3036883891020327E-5
1.0E-17                  1807                     2.300966531921913E-5
1.0E-17                  1808                     2.2982478261743764E-5
1.0E-17                  1809                     2.2955322718594096E-5
1.0E-17                  1810                     2.2928198689770167E-5
1.0E-17                  1811                     2.290110617527198E-5
1.0E-17                  1812                     2.287404517509952E-5
1.0E-17                  1813                     2.2847015689252835E-5
1.0E-17                  1814                     2.2820017717731845E-5
1.0E-17                  1815                     2.2793051260536587E-5
1.0E-17                  1816                     2.2766116317667082E-5
1.0E-17                  1817                     2.273921288912331E-5
1.0E-17                  1818                     2.2712340974905248E-5
1.0E-17                  1819                     2.2685500575012936E-5
1.0E-17                  1820                     2.2658691689446393E-5
1.0E-17                  1821                     2.2631914318205563E-5
1.0E-17                  1822                     2.2605168461290434E-5
1.0E-17                  1823                     2.257845411870107E-5
1.0E-17                  1824                     2.2551771290437454E-5
1.0E-17                  1825                     2.252511997649956E-5
1.0E-17                  1826                     2.2498500176887447E-5
1.0E-17                  1827                     2.247191189160103E-5
1.0E-17                  1828                     2.244535512064033E-5
1.0E-17                  1829                     2.241882986400537E-5
1.0E-17                  1830                     2.2392336121696175E-5
1.0E-17                  1831                     2.236587389371272E-5
1.0E-17                  1832                     2.2339443180054948E-5
1.0E-17                  1833                     2.2313043980722992E-5
1.0E-17                  1834                     2.228667629571671E-5
1.0E-17                  1835                     2.2260340125036175E-5
1.0E-17                  1836                     2.2234035468681385E-5
1.0E-17                  1837                     2.2207762326652297E-5
1.0E-17                  1838                     2.2181520698948975E-5
1.0E-17                  1839                     2.2155310585571425E-5
1.0E-17                  1840                     2.2129131986519564E-5
1.0E-17                  1841                     2.2102984901793442E-5
1.0E-17                  1842                     2.2076869331393045E-5
1.0E-17                  1843                     2.2050785275318405E-5
1.0E-17                  1844                     2.2024732733569527E-5
1.0E-17                  1845                     2.1998711706146337E-5
1.0E-17                  1846                     2.1972722193048943E-5
1.0E-17                  1847                     2.1946764194277194E-5
1.0E-17                  1848                     2.192083770983125E-5
1.0E-17                  1849                     2.1894942739711035E-5
1.0E-17                  1850                     2.1869079283916512E-5
1.0E-17                  1851                     2.1843247342447767E-5
1.0E-17                  1852                     2.181744691530474E-5
1.0E-17                  1853                     2.179167800248745E-5
1.0E-17                  1854                     2.176594060399593E-5
1.0E-17                  1855                     2.174023471983011E-5
1.0E-17                  1856                     2.1714560349990013E-5
1.0E-17                  1857                     2.1688917494475678E-5
1.0E-17                  1858                     2.166330615328709E-5
1.0E-17                  1859                     2.1637726326424227E-5
1.0E-17                  1860                     2.161217801388705E-5
1.0E-17                  1861                     2.1586661215675708E-5
1.0E-17                  1862                     2.1561175931790047E-5
1.0E-17                  1863                     2.1535722162230114E-5
1.0E-17                  1864                     2.1510299906995935E-5
1.0E-17                  1865                     2.148490916608749E-5
1.0E-17                  1866                     2.1459549939504738E-5
1.0E-17                  1867                     2.1434222227247778E-5
1.0E-17                  1868                     2.1408926029316507E-5
1.0E-17                  1869                     2.138366134571102E-5
1.0E-17                  1870                     2.1358428176431266E-5
1.0E-17                  1871                     2.1333226521477188E-5
1.0E-17                  1872                     2.13080563808489E-5
1.0E-17                  1873                     2.1282917754546334E-5
1.0E-17                  1874                     2.1257810642569503E-5
1.0E-17                  1875                     2.1232735044918404E-5
1.0E-17                  1876                     2.120769096159306E-5
1.0E-17                  1877                     2.1182678392593445E-5
1.0E-17                  1878                     2.1157697337919546E-5
1.0E-17                  1879                     2.1132747797571404E-5
1.0E-17                  1880                     2.110782977154897E-5
1.0E-17                  1881                     2.1082943259852305E-5
1.0E-17                  1882                     2.1058088262481373E-5
1.0E-17                  1883                     2.1033264779436183E-5
1.0E-17                  1884                     2.100847281071669E-5
1.0E-17                  1885                     2.0983712356322946E-5
1.0E-17                  1886                     2.0958983416254973E-5
1.0E-17                  1887                     2.0934285990512684E-5
1.0E-17                  1888                     2.0909620079096176E-5
1.0E-17                  1889                     2.088498568200533E-5
1.0E-17                  1890                     2.08603827992403E-5
1.0E-17                  1891                     2.0835811430800996E-5
1.0E-17                  1892                     2.08112715766874E-5
1.0E-17                  1893                     2.078676323689958E-5
1.0E-17                  1894                     2.076228641143747E-5
1.0E-17                  1895                     2.0737841100301083E-5
1.0E-17                  1896                     2.0713427303490415E-5
1.0E-17                  1897                     2.0689045021005547E-5
1.0E-17                  1898                     2.066469425284635E-5
1.0E-17                  1899                     2.0640374999012957E-5
1.0E-17                  1900                     2.0616087259505235E-5
1.0E-17                  1901                     2.0591831034323272E-5
1.0E-17                  1902                     2.0567606323467062E-5
1.0E-17                  1903                     2.0543413126936564E-5
1.0E-17                  1904                     2.0519251444731845E-5
1.0E-17                  1905                     2.0495121276852787E-5
1.0E-17                  1906                     2.047102262329955E-5
1.0E-17                  1907                     2.0446955484071987E-5
1.0E-17                  1908                     2.0422919859170166E-5
1.0E-17                  1909                     2.03989157485941E-5
1.0E-17                  1910                     2.0374943152343756E-5
1.0E-17                  1911                     2.0351002070419183E-5
1.0E-17                  1912                     2.032709250282027E-5
1.0E-17                  1913                     2.0303214449547183E-5
1.0E-17                  1914                     2.027936791059978E-5
1.0E-17                  1915                     2.025555288597811E-5
1.0E-17                  1916                     2.02317693756822E-5
1.0E-17                  1917                     2.020801737971201E-5
1.0E-17                  1918                     2.0184296898067575E-5
1.0E-17                  1919                     2.0160607930748812E-5
1.0E-17                  1920                     2.0136950477755856E-5
1.0E-17                  1921                     2.0113324539088615E-5
1.0E-17                  1922                     2.0089730114747127E-5
1.0E-17                  1923                     2.0066167204731364E-5
1.0E-17                  1924                     2.0042635809041333E-5
1.0E-17                  1925                     2.0019135927677028E-5
1.0E-17                  1926                     1.9995667560638465E-5
1.0E-17                  1927                     1.997223070792562E-5
1.0E-17                  1928                     1.994882536953852E-5
1.0E-17                  1929                     1.9925451545477177E-5
1.0E-17                  1930                     1.990210923574156E-5
1.0E-17                  1931                     1.9878798440331705E-5
1.0E-17                  1932                     1.985551915924754E-5
1.0E-17                  1933                     1.9832271392489146E-5
1.0E-17                  1934                     1.9809055140056464E-5
1.0E-17                  1935                     1.9785870401949518E-5
1.0E-17                  1936                     1.9762717178168315E-5
1.0E-17                  1937                     1.9739595468712864E-5
1.0E-17                  1938                     1.971650527358312E-5
1.0E-17                  1939                     1.969344659277912E-5
1.0E-17                  1940                     1.967041942630086E-5
1.0E-17                  1941                     1.964742377414834E-5
1.0E-17                  1942                     1.962445963632153E-5
1.0E-17                  1943                     1.9601527012820493E-5
1.0E-17                  1944                     1.957862590364516E-5
1.0E-17                  1945                     1.955575630879559E-5
1.0E-17                  1946                     1.9532918228271778E-5
1.0E-17                  1947                     1.9510111662073672E-5
1.0E-17                  1948                     1.9487336610201272E-5
1.0E-17                  1949                     1.9464593072654655E-5
1.0E-17                  1950                     1.9441881049433757E-5
1.0E-17                  1951                     1.941920054053857E-5
1.0E-17                  1952                     1.9396551545969156E-5
1.0E-17                  1953                     1.9373934065725454E-5
1.0E-17                  1954                     1.935134809980749E-5
1.0E-17                  1955                     1.9328793648215285E-5
1.0E-17                  1956                     1.9306270710948803E-5
1.0E-17                  1957                     1.9283779288008057E-5
1.0E-17                  1958                     1.9261319379393026E-5
1.0E-17                  1959                     1.923889098510374E-5
1.0E-17                  1960                     1.9216494105140206E-5
1.0E-17                  1961                     1.919412873950241E-5
1.0E-17                  1962                     1.9171794888190358E-5
1.0E-17                  1963                     1.914949255120401E-5
1.0E-17                  1964                     1.912722172854341E-5
1.0E-17                  1965                     1.910498242020855E-5
1.0E-17                  1966                     1.908277462619943E-5
1.0E-17                  1967                     1.9060598346516018E-5
1.0E-17                  1968                     1.9038453581158374E-5
1.0E-17                  1969                     1.9016340330126462E-5
1.0E-17                  1970                     1.899425859342026E-5
1.0E-17                  1971                     1.8972208371039845E-5
1.0E-17                  1972                     1.895018966298513E-5
1.0E-17                  1973                     1.892820246925615E-5
1.0E-17                  1974                     1.8906246789852905E-5
1.0E-17                  1975                     1.8884322624775397E-5
1.0E-17                  1976                     1.8862429974023657E-5
1.0E-17                  1977                     1.8840568837597633E-5
1.0E-17                  1978                     1.881873921549731E-5
1.0E-17                  1979                     1.8796941107722735E-5
1.0E-17                  1980                     1.877517451427393E-5
1.0E-17                  1981                     1.875343943515086E-5
1.0E-17                  1982                     1.8731310249006716E-5
1.0E-17                  1983                     1.8709068998513632E-5
1.0E-17                  1984                     1.868685364085574E-5
1.0E-17                  1985                     1.866466417603305E-5
1.0E-17                  1986                     1.8642500604045537E-5
1.0E-17                  1987                     1.862036292489323E-5
1.0E-17                  1988                     1.8598251138576125E-5
1.0E-17                  1989                     1.857616524509416E-5
1.0E-17                  1990                     1.855410524444742E-5
1.0E-17                  1991                     1.8532071136635873E-5
1.0E-17                  1992                     1.851006292165952E-5
1.0E-17                  1993                     1.8488080599518348E-5
1.0E-17                  1994                     1.8466124170212374E-5
1.0E-17                  1995                     1.8444193633741594E-5
1.0E-17                  1996                     1.842228899010596E-5
1.0E-17                  1997                     1.8400410239305576E-5
1.0E-17                  1998                     1.8378557381340372E-5
1.0E-17                  1999                     1.835673041621034E-5
1.0E-17                  2000                     1.8334929343915535E-5
