% Model:              NP_reactive_flow_TCE_in_Low_Permeable.mph
% Version:            COMSOL 5.2.0.166
% Date:               Jun 7 2020, 21:51
% Table:              tce_retention_mass_4 - tce_outflow_mass_Inte (tce_outflow_Inte)
% lowPM_per              t (s)                    tce_retention_mass (mol/m)
1.0E-14                  1219                     4.575112334812008E-5
1.0E-14                  1220                     4.5697307484994816E-5
1.0E-14                  1221                     4.5643564144830924E-5
1.0E-14                  1222                     4.558989332762837E-5
1.0E-14                  1223                     4.553629503338713E-5
1.0E-14                  1224                     4.548276926210723E-5
1.0E-14                  1225                     4.542931601378871E-5
1.0E-14                  1226                     4.537593528843149E-5
1.0E-14                  1227                     4.5322627086035616E-5
1.0E-14                  1228                     4.5269391406601164E-5
1.0E-14                  1229                     4.5216228250128015E-5
1.0E-14                  1230                     4.5163137616616203E-5
1.0E-14                  1231                     4.511011950606571E-5
1.0E-14                  1232                     4.5057173918476564E-5
1.0E-14                  1233                     4.5004300853848715E-5
1.0E-14                  1234                     4.4951500312182244E-5
1.0E-14                  1235                     4.4898772293477124E-5
1.0E-14                  1236                     4.484611679773343E-5
1.0E-14                  1237                     4.4793533824950975E-5
1.0E-14                  1238                     4.4741023375129825E-5
1.0E-14                  1239                     4.468858544827014E-5
1.0E-14                  1240                     4.463622004437173E-5
1.0E-14                  1241                     4.45839271634347E-5
1.0E-14                  1242                     4.4531706805459E-5
1.0E-14                  1243                     4.447955897044461E-5
1.0E-14                  1244                     4.4427483658391555E-5
1.0E-14                  1245                     4.4375480869299845E-5
1.0E-14                  1246                     4.4323550603169546E-5
1.0E-14                  1247                     4.427169286000047E-5
1.0E-14                  1248                     4.421990763979285E-5
1.0E-14                  1249                     4.4168194942546495E-5
1.0E-14                  1250                     4.411655476826156E-5
1.0E-14                  1251                     4.4064987116937896E-5
1.0E-14                  1252                     4.4013491988575626E-5
1.0E-14                  1253                     4.396206938317468E-5
1.0E-14                  1254                     4.391071930073503E-5
1.0E-14                  1255                     4.38594417412568E-5
1.0E-14                  1256                     4.380823670473985E-5
1.0E-14                  1257                     4.3757104191184294E-5
1.0E-14                  1258                     4.3706044200590085E-5
1.0E-14                  1259                     4.3655056732957173E-5
1.0E-14                  1260                     4.360414178828564E-5
1.0E-14                  1261                     4.355329936657537E-5
1.0E-14                  1262                     4.35025294678265E-5
1.0E-14                  1263                     4.345183209203899E-5
1.0E-14                  1264                     4.340120723921281E-5
1.0E-14                  1265                     4.3350654909348E-5
1.0E-14                  1266                     4.3300175102444455E-5
1.0E-14                  1267                     4.324976781850234E-5
1.0E-14                  1268                     4.319943305752153E-5
1.0E-14                  1269                     4.314917081950203E-5
1.0E-14                  1270                     4.309898110444391E-5
1.0E-14                  1271                     4.30488639123471E-5
1.0E-14                  1272                     4.2998819243211665E-5
1.0E-14                  1273                     4.294884709703755E-5
1.0E-14                  1274                     4.289894747382484E-5
1.0E-14                  1275                     4.284912037357339E-5
1.0E-14                  1276                     4.27993657962833E-5
1.0E-14                  1277                     4.2749683741954555E-5
1.0E-14                  1278                     4.270007421058724E-5
1.0E-14                  1279                     4.265053720218114E-5
1.0E-14                  1280                     4.260107271673641E-5
1.0E-14                  1281                     4.255168075425305E-5
1.0E-14                  1282                     4.250236131473107E-5
1.0E-14                  1283                     4.245311439817036E-5
1.0E-14                  1284                     4.2403940004571056E-5
1.0E-14                  1285                     4.235483813393306E-5
1.0E-14                  1286                     4.23058087862564E-5
1.0E-14                  1287                     4.2256851961541086E-5
1.0E-14                  1288                     4.2207967659787115E-5
1.0E-14                  1289                     4.215915588099444E-5
1.0E-14                  1290                     4.21104166251632E-5
1.0E-14                  1291                     4.20617498922933E-5
1.0E-14                  1292                     4.2013155682384674E-5
1.0E-14                  1293                     4.196463399543744E-5
1.0E-14                  1294                     4.1915850736846984E-5
1.0E-14                  1295                     4.1866354839687075E-5
1.0E-14                  1296                     4.181691770667179E-5
1.0E-14                  1297                     4.176753933780113E-5
1.0E-14                  1298                     4.171821973307504E-5
1.0E-14                  1299                     4.166895889249363E-5
1.0E-14                  1300                     4.1619756816056916E-5
1.0E-14                  1301                     4.157061350376477E-5
1.0E-14                  1302                     4.152152895561728E-5
1.0E-14                  1303                     4.1472503171614426E-5
1.0E-14                  1304                     4.1423536151756245E-5
1.0E-14                  1305                     4.137462789604267E-5
1.0E-14                  1306                     4.132577840447376E-5
1.0E-14                  1307                     4.127698767704937E-5
1.0E-14                  1308                     4.122825571376976E-5
1.0E-14                  1309                     4.117958251463472E-5
1.0E-14                  1310                     4.1130968079644294E-5
1.0E-14                  1311                     4.108241240879854E-5
1.0E-14                  1312                     4.1033915502097416E-5
1.0E-14                  1313                     4.0985477359540915E-5
1.0E-14                  1314                     4.093709798112899E-5
1.0E-14                  1315                     4.088877736686179E-5
1.0E-14                  1316                     4.084051551673924E-5
1.0E-14                  1317                     4.079231243076125E-5
1.0E-14                  1318                     4.0744168108927916E-5
1.0E-14                  1319                     4.069608255123925E-5
1.0E-14                  1320                     4.064805575769516E-5
1.0E-14                  1321                     4.060008772829578E-5
1.0E-14                  1322                     4.0552178463040983E-5
1.0E-14                  1323                     4.050432796193085E-5
1.0E-14                  1324                     4.045653622496531E-5
1.0E-14                  1325                     4.040880325214447E-5
1.0E-14                  1326                     4.0361129043468174E-5
1.0E-14                  1327                     4.031351359893659E-5
1.0E-14                  1328                     4.026595691854965E-5
1.0E-14                  1329                     4.021845900230727E-5
1.0E-14                  1330                     4.017101985020966E-5
1.0E-14                  1331                     4.0123639462256586E-5
1.0E-14                  1332                     4.0076317838448113E-5
1.0E-14                  1333                     4.002905497878432E-5
1.0E-14                  1334                     3.998185088326518E-5
1.0E-14                  1335                     3.993470555189064E-5
1.0E-14                  1336                     3.988761898466075E-5
1.0E-14                  1337                     3.984059118157553E-5
1.0E-14                  1338                     3.979362214263487E-5
1.0E-14                  1339                     3.9746711867838916E-5
1.0E-14                  1340                     3.9699860357187566E-5
1.0E-14                  1341                     3.9653067610680836E-5
1.0E-14                  1342                     3.960633362831878E-5
1.0E-14                  1343                     3.955965841010137E-5
1.0E-14                  1344                     3.9513041956028576E-5
1.0E-14                  1345                     3.9466484266100396E-5
1.0E-14                  1346                     3.9419985340316816E-5
1.0E-14                  1347                     3.9373545178677936E-5
1.0E-14                  1348                     3.9327163781183715E-5
1.0E-14                  1349                     3.9280841147834047E-5
1.0E-14                  1350                     3.923457727862902E-5
1.0E-14                  1351                     3.918837217356864E-5
1.0E-14                  1352                     3.914222583265294E-5
1.0E-14                  1353                     3.909613825588188E-5
1.0E-14                  1354                     3.905010944325536E-5
1.0E-14                  1355                     3.900413939477358E-5
1.0E-14                  1356                     3.895822811043639E-5
1.0E-14                  1357                     3.891237559024391E-5
1.0E-14                  1358                     3.8866581834195946E-5
1.0E-14                  1359                     3.882084684229264E-5
1.0E-14                  1360                     3.877517061453401E-5
1.0E-14                  1361                     3.872955315092005E-5
1.0E-14                  1362                     3.8683994451450646E-5
1.0E-14                  1363                     3.863849451612586E-5
1.0E-14                  1364                     3.859305334494579E-5
1.0E-14                  1365                     3.854767093791034E-5
1.0E-14                  1366                     3.85023472950195E-5
1.0E-14                  1367                     3.845708241627333E-5
1.0E-14                  1368                     3.8411876301671704E-5
1.0E-14                  1369                     3.836672895121479E-5
1.0E-14                  1370                     3.832164036490252E-5
1.0E-14                  1371                     3.827661054273489E-5
1.0E-14                  1372                     3.823163948471187E-5
1.0E-14                  1373                     3.818672719083346E-5
1.0E-14                  1374                     3.8141873661099696E-5
1.0E-14                  1375                     3.8097078895510606E-5
1.0E-14                  1376                     3.8052342894066176E-5
1.0E-14                  1377                     3.8007665656766284E-5
1.0E-14                  1378                     3.7963047183611126E-5
1.0E-14                  1379                     3.7918487474600486E-5
1.0E-14                  1380                     3.787398652973457E-5
1.0E-14                  1381                     3.7829544349013266E-5
1.0E-14                  1382                     3.778516093243661E-5
1.0E-14                  1383                     3.774083628000458E-5
1.0E-14                  1384                     3.769657039171714E-5
1.0E-14                  1385                     3.765236326757441E-5
1.0E-14                  1386                     3.760821490757631E-5
1.0E-14                  1387                     3.7564125311722765E-5
1.0E-14                  1388                     3.75200944800139E-5
1.0E-14                  1389                     3.7476122412449736E-5
1.0E-14                  1390                     3.743220910903014E-5
1.0E-14                  1391                     3.738835456975515E-5
1.0E-14                  1392                     3.734455879462481E-5
1.0E-14                  1393                     3.730082178363917E-5
1.0E-14                  1394                     3.725714353679813E-5
1.0E-14                  1395                     3.721352405410173E-5
1.0E-14                  1396                     3.716996333554994E-5
1.0E-14                  1397                     3.712646138114283E-5
1.0E-14                  1398                     3.708301819088034E-5
1.0E-14                  1399                     3.703963376476244E-5
1.0E-14                  1400                     3.699630810278918E-5
1.0E-14                  1401                     3.695304120496059E-5
1.0E-14                  1402                     3.6909833071276664E-5
1.0E-14                  1403                     3.686668370173728E-5
1.0E-14                  1404                     3.6823593096342597E-5
1.0E-14                  1405                     3.6780561255092596E-5
1.0E-14                  1406                     3.673758817798712E-5
1.0E-14                  1407                     3.669467386502629E-5
1.0E-14                  1408                     3.665181831621016E-5
1.0E-14                  1409                     3.6609021531538665E-5
1.0E-14                  1410                     3.656628351101179E-5
1.0E-14                  1411                     3.652360425462956E-5
1.0E-14                  1412                     3.648098376239194E-5
1.0E-14                  1413                     3.643842203429898E-5
1.0E-14                  1414                     3.639591907035064E-5
1.0E-14                  1415                     3.635347487054691E-5
1.0E-14                  1416                     3.6311089434887866E-5
1.0E-14                  1417                     3.6268762763373424E-5
1.0E-14                  1418                     3.6226494856003615E-5
1.0E-14                  1419                     3.6184285712778466E-5
1.0E-14                  1420                     3.6142135333697916E-5
1.0E-14                  1421                     3.610004371876201E-5
1.0E-14                  1422                     3.6058010867970775E-5
1.0E-14                  1423                     3.6016036781324116E-5
1.0E-14                  1424                     3.5974121458822144E-5
1.0E-14                  1425                     3.5932264900464785E-5
1.0E-14                  1426                     3.5890467106252044E-5
1.0E-14                  1427                     3.5848728076184E-5
1.0E-14                  1428                     3.580704781026059E-5
1.0E-14                  1429                     3.5765426308481735E-5
1.0E-14                  1430                     3.572386357084755E-5
1.0E-14                  1431                     3.568235959735804E-5
1.0E-14                  1432                     3.564091438801312E-5
1.0E-14                  1433                     3.5599527942812835E-5
1.0E-14                  1434                     3.5558200261757204E-5
1.0E-14                  1435                     3.551693134484621E-5
1.0E-14                  1436                     3.5475721192079826E-5
1.0E-14                  1437                     3.5434569803458126E-5
1.0E-14                  1438                     3.539347717898101E-5
1.0E-14                  1439                     3.5352443318648585E-5
1.0E-14                  1440                     3.5311468222460744E-5
1.0E-14                  1441                     3.5270551890417575E-5
1.0E-14                  1442                     3.522969432251899E-5
1.0E-14                  1443                     3.518889551876507E-5
1.0E-14                  1444                     3.514815547915573E-5
1.0E-14                  1445                     3.510747420369111E-5
1.0E-14                  1446                     3.506685169237112E-5
1.0E-14                  1447                     3.502628794519577E-5
1.0E-14                  1448                     3.4985782962165024E-5
1.0E-14                  1449                     3.494533674327886E-5
1.0E-14                  1450                     3.49049492885374E-5
1.0E-14                  1451                     3.486462059794056E-5
1.0E-14                  1452                     3.482435067148837E-5
1.0E-14                  1453                     3.4784139509180796E-5
1.0E-14                  1454                     3.474398711101791E-5
1.0E-14                  1455                     3.470371605699661E-5
1.0E-14                  1456                     3.466281407431899E-5
1.0E-14                  1457                     3.4621960184090975E-5
1.0E-14                  1458                     3.458115438631256E-5
1.0E-14                  1459                     3.4540396680983666E-5
1.0E-14                  1460                     3.449968706810436E-5
1.0E-14                  1461                     3.445902554767466E-5
1.0E-14                  1462                     3.441841211969451E-5
1.0E-14                  1463                     3.437784678416399E-5
1.0E-14                  1464                     3.433732954108303E-5
1.0E-14                  1465                     3.429686039045161E-5
1.0E-14                  1466                     3.425643933226977E-5
1.0E-14                  1467                     3.4216066366537536E-5
1.0E-14                  1468                     3.4175741493254896E-5
1.0E-14                  1469                     3.4135464712421794E-5
1.0E-14                  1470                     3.409523602403833E-5
1.0E-14                  1471                     3.4055055428104365E-5
1.0E-14                  1472                     3.4014922924620026E-5
1.0E-14                  1473                     3.397483851358527E-5
1.0E-14                  1474                     3.393480219500005E-5
1.0E-14                  1475                     3.3894813968864435E-5
1.0E-14                  1476                     3.3854873835178395E-5
1.0E-14                  1477                     3.3814981793941913E-5
1.0E-14                  1478                     3.377513784515509E-5
1.0E-14                  1479                     3.373534198881778E-5
1.0E-14                  1480                     3.3695594224930026E-5
1.0E-14                  1481                     3.365589455349191E-5
1.0E-14                  1482                     3.361624297450337E-5
1.0E-14                  1483                     3.357663948796436E-5
1.0E-14                  1484                     3.353708409387492E-5
1.0E-14                  1485                     3.349757679223509E-5
1.0E-14                  1486                     3.345811758304483E-5
1.0E-14                  1487                     3.341870646630422E-5
1.0E-14                  1488                     3.337934344201311E-5
1.0E-14                  1489                     3.33400285101716E-5
1.0E-14                  1490                     3.330076167077968E-5
1.0E-14                  1491                     3.3261542923837295E-5
1.0E-14                  1492                     3.322237226934453E-5
1.0E-14                  1493                     3.3183249707301315E-5
1.0E-14                  1494                     3.3144175237707706E-5
1.0E-14                  1495                     3.3105148860563655E-5
1.0E-14                  1496                     3.306617057586916E-5
1.0E-14                  1497                     3.302724038362428E-5
1.0E-14                  1498                     3.298835828382901E-5
1.0E-14                  1499                     3.294952427648326E-5
1.0E-14                  1500                     3.291073836158708E-5
1.0E-14                  1501                     3.2872000539140516E-5
1.0E-14                  1502                     3.283331080914354E-5
1.0E-14                  1503                     3.279466917159612E-5
1.0E-14                  1504                     3.275607562649827E-5
1.0E-14                  1505                     3.2717530173850024E-5
1.0E-14                  1506                     3.267903281365136E-5
1.0E-14                  1507                     3.2640583545902205E-5
1.0E-14                  1508                     3.2602182370602713E-5
1.0E-14                  1509                     3.256382928775278E-5
1.0E-14                  1510                     3.252552429735238E-5
1.0E-14                  1511                     3.2487267399401635E-5
1.0E-14                  1512                     3.244905859390035E-5
1.0E-14                  1513                     3.2410897880848735E-5
1.0E-14                  1514                     3.237278526024674E-5
1.0E-14                  1515                     3.233472073209424E-5
1.0E-14                  1516                     3.229670429639132E-5
1.0E-14                  1517                     3.225873595313804E-5
1.0E-14                  1518                     3.2220815702334264E-5
1.0E-14                  1519                     3.21829435439801E-5
1.0E-14                  1520                     3.2145119478075516E-5
1.0E-14                  1521                     3.2107343504620543E-5
1.0E-14                  1522                     3.206961562361505E-5
1.0E-14                  1523                     3.203193583505925E-5
1.0E-14                  1524                     3.199430413895299E-5
1.0E-14                  1525                     3.195672053529631E-5
1.0E-14                  1526                     3.191918502408917E-5
1.0E-14                  1527                     3.1881697605331664E-5
1.0E-14                  1528                     3.1844258279023706E-5
1.0E-14                  1529                     3.180686704516532E-5
1.0E-14                  1530                     3.176952390375651E-5
1.0E-14                  1531                     3.17322288547973E-5
1.0E-14                  1532                     3.169498189828766E-5
1.0E-14                  1533                     3.1657783034227606E-5
1.0E-14                  1534                     3.1620632262617105E-5
1.0E-14                  1535                     3.1583529583456195E-5
1.0E-14                  1536                     3.154647499674485E-5
1.0E-14                  1537                     3.150946850248316E-5
1.0E-14                  1538                     3.1472510100670945E-5
1.0E-14                  1539                     3.1435599791308356E-5
1.0E-14                  1540                     3.139873757439535E-5
1.0E-14                  1541                     3.1361923449931926E-5
1.0E-14                  1542                     3.132515741791804E-5
1.0E-14                  1543                     3.1288439478353756E-5
1.0E-14                  1544                     3.125176963123906E-5
1.0E-14                  1545                     3.1215147876573974E-5
1.0E-14                  1546                     3.1178574214358386E-5
1.0E-14                  1547                     3.1142048644592444E-5
1.0E-14                  1548                     3.110557116727608E-5
1.0E-14                  1549                     3.106914178240925E-5
1.0E-14                  1550                     3.103276048999202E-5
1.0E-14                  1551                     3.099642729002436E-5
1.0E-14                  1552                     3.096014218250626E-5
1.0E-14                  1553                     3.0923905167437825E-5
1.0E-14                  1554                     3.0887716244818884E-5
1.0E-14                  1555                     3.0851575414649536E-5
1.0E-14                  1556                     3.081548267692979E-5
1.0E-14                  1557                     3.0779438031659614E-5
1.0E-14                  1558                     3.0743441478838994E-5
1.0E-14                  1559                     3.0707493018468E-5
1.0E-14                  1560                     3.067159265054655E-5
1.0E-14                  1561                     3.0635740375074685E-5
1.0E-14                  1562                     3.059993619205241E-5
1.0E-14                  1563                     3.056418010147968E-5
1.0E-14                  1564                     3.0528472103356526E-5
1.0E-14                  1565                     3.0492812197682972E-5
1.0E-14                  1566                     3.0457200384459022E-5
1.0E-14                  1567                     3.042163666368463E-5
1.0E-14                  1568                     3.0386121035359822E-5
1.0E-14                  1569                     3.0350653499484587E-5
1.0E-14                  1570                     3.031523405605888E-5
1.0E-14                  1571                     3.0279862705082826E-5
1.0E-14                  1572                     3.0244539446556334E-5
1.0E-14                  1573                     3.020926428047942E-5
1.0E-14                  1574                     3.0174037206852063E-5
1.0E-14                  1575                     3.0138858225674333E-5
1.0E-14                  1576                     3.0103727336946103E-5
1.0E-14                  1577                     3.0068644540667475E-5
1.0E-14                  1578                     3.0033609836838463E-5
1.0E-14                  1579                     2.9998623225459E-5
1.0E-14                  1580                     2.996368470652914E-5
1.0E-14                  1581                     2.992879428004881E-5
1.0E-14                  1582                     2.9893951946018083E-5
1.0E-14                  1583                     2.985915770443697E-5
1.0E-14                  1584                     2.982441155530539E-5
1.0E-14                  1585                     2.9789713498623416E-5
1.0E-14                  1586                     2.9755063534391004E-5
1.0E-14                  1587                     2.9720461662608177E-5
1.0E-14                  1588                     2.968590788327495E-5
1.0E-14                  1589                     2.9651402196391264E-5
1.0E-14                  1590                     2.961694460195717E-5
1.0E-14                  1591                     2.958253509997264E-5
1.0E-14                  1592                     2.9548173690437727E-5
1.0E-14                  1593                     2.9513860373352366E-5
1.0E-14                  1594                     2.9479595148716605E-5
1.0E-14                  1595                     2.944537801653038E-5
1.0E-14                  1596                     2.9411208976793762E-5
1.0E-14                  1597                     2.9377088029506746E-5
1.0E-14                  1598                     2.9343015174669284E-5
1.0E-14                  1599                     2.930899041228138E-5
1.0E-14                  1600                     2.9275013742343082E-5
1.0E-14                  1601                     2.9241085164854322E-5
1.0E-14                  1602                     2.9207204679815194E-5
1.0E-14                  1603                     2.9173372287225655E-5
1.0E-14                  1604                     2.913958798708564E-5
1.0E-14                  1605                     2.910585177939522E-5
1.0E-14                  1606                     2.9072163664154375E-5
1.0E-14                  1607                     2.9038523641363108E-5
1.0E-14                  1608                     2.9004931711021454E-5
1.0E-14                  1609                     2.8971387873129358E-5
1.0E-14                  1610                     2.893789212768682E-5
1.0E-14                  1611                     2.8904444474693866E-5
1.0E-14                  1612                     2.887104491415049E-5
1.0E-14                  1613                     2.883769344605675E-5
1.0E-14                  1614                     2.8804390070412495E-5
1.0E-14                  1615                     2.8771134787217902E-5
1.0E-14                  1616                     2.8737851498751848E-5
1.0E-14                  1617                     2.8704004446237966E-5
1.0E-14                  1618                     2.8670197009525733E-5
1.0E-14                  1619                     2.8636429188615208E-5
1.0E-14                  1620                     2.8602700983506377E-5
1.0E-14                  1621                     2.85690123941993E-5
1.0E-14                  1622                     2.8535363420693875E-5
1.0E-14                  1623                     2.850175406299018E-5
1.0E-14                  1624                     2.8468184321088197E-5
1.0E-14                  1625                     2.8434654194987938E-5
1.0E-14                  1626                     2.8401163684689295E-5
1.0E-14                  1627                     2.8367712790192434E-5
1.0E-14                  1628                     2.8334301511497234E-5
1.0E-14                  1629                     2.8300929848603758E-5
1.0E-14                  1630                     2.8267597801512E-5
1.0E-14                  1631                     2.8234305370221905E-5
1.0E-14                  1632                     2.8201052554733538E-5
1.0E-14                  1633                     2.8167839355046855E-5
1.0E-14                  1634                     2.813466577116189E-5
1.0E-14                  1635                     2.8101531803078632E-5
1.0E-14                  1636                     2.8068437450797086E-5
1.0E-14                  1637                     2.8035382714317216E-5
1.0E-14                  1638                     2.800236759363905E-5
1.0E-14                  1639                     2.7969392088762627E-5
1.0E-14                  1640                     2.793645619968786E-5
1.0E-14                  1641                     2.7903559926414865E-5
1.0E-14                  1642                     2.7870703268943487E-5
1.0E-14                  1643                     2.7837886227273866E-5
1.0E-14                  1644                     2.7805108801405926E-5
1.0E-14                  1645                     2.7772370991339677E-5
1.0E-14                  1646                     2.773967279707517E-5
1.0E-14                  1647                     2.7707014218612318E-5
1.0E-14                  1648                     2.767439525595119E-5
1.0E-14                  1649                     2.764181590909179E-5
1.0E-14                  1650                     2.7609276178034055E-5
1.0E-14                  1651                     2.7576776062778044E-5
1.0E-14                  1652                     2.7544315563323752E-5
1.0E-14                  1653                     2.7511894679671146E-5
1.0E-14                  1654                     2.7479513411820252E-5
1.0E-14                  1655                     2.7447171759771045E-5
1.0E-14                  1656                     2.741486972352355E-5
1.0E-14                  1657                     2.7382607303077764E-5
1.0E-14                  1658                     2.7350384498433666E-5
1.0E-14                  1659                     2.7318201309591303E-5
1.0E-14                  1660                     2.7286057736550596E-5
1.0E-14                  1661                     2.7253953779311598E-5
1.0E-14                  1662                     2.7221889437874327E-5
1.0E-14                  1663                     2.718986471223877E-5
1.0E-14                  1664                     2.7157879602404884E-5
1.0E-14                  1665                     2.7125934108372726E-5
1.0E-14                  1666                     2.709402823014226E-5
1.0E-14                  1667                     2.7062161967713492E-5
1.0E-14                  1668                     2.703033532108643E-5
1.0E-14                  1669                     2.699854829026107E-5
1.0E-14                  1670                     2.6966800875237424E-5
1.0E-14                  1671                     2.6935093076015474E-5
1.0E-14                  1672                     2.6903424892595256E-5
1.0E-14                  1673                     2.68717963249767E-5
1.0E-14                  1674                     2.6840207373159874E-5
1.0E-14                  1675                     2.6808658037144717E-5
1.0E-14                  1676                     2.6777148316931268E-5
1.0E-14                  1677                     2.6745678212519588E-5
1.0E-14                  1678                     2.6714247723909537E-5
1.0E-14                  1679                     2.6682856851101214E-5
1.0E-14                  1680                     2.6651505594094585E-5
1.0E-14                  1681                     2.6620193952889677E-5
1.0E-14                  1682                     2.658892192748647E-5
1.0E-14                  1683                     2.655768951788494E-5
1.0E-14                  1684                     2.6526496724085136E-5
1.0E-14                  1685                     2.649534354608703E-5
1.0E-14                  1686                     2.6464229983890624E-5
1.0E-14                  1687                     2.6433156037495932E-5
1.0E-14                  1688                     2.6402121706902934E-5
1.0E-14                  1689                     2.6371126992111643E-5
1.0E-14                  1690                     2.634017189312206E-5
1.0E-14                  1691                     2.630925640993416E-5
1.0E-14                  1692                     2.6278380542548002E-5
1.0E-14                  1693                     2.624754429096351E-5
1.0E-14                  1694                     2.621674765518074E-5
1.0E-14                  1695                     2.6185990635199645E-5
1.0E-14                  1696                     2.6155273231020314E-5
1.0E-14                  1697                     2.612459544264264E-5
1.0E-14                  1698                     2.609395727006667E-5
1.0E-14                  1699                     2.6063358713292405E-5
1.0E-14                  1700                     2.6032799772319847E-5
1.0E-14                  1701                     2.6002280447149007E-5
1.0E-14                  1702                     2.5971800737779857E-5
1.0E-14                  1703                     2.5941360644212395E-5
1.0E-14                  1704                     2.5910960166446653E-5
1.0E-14                  1705                     2.5880599304482596E-5
1.0E-14                  1706                     2.585027805832029E-5
1.0E-14                  1707                     2.581999642795964E-5
1.0E-14                  1708                     2.57897544134007E-5
1.0E-14                  1709                     2.5759552014643457E-5
1.0E-14                  1710                     2.5729389231687934E-5
1.0E-14                  1711                     2.569926606453412E-5
1.0E-14                  1712                     2.5669182513182018E-5
1.0E-14                  1713                     2.5639138577631605E-5
1.0E-14                  1714                     2.5609134257882865E-5
1.0E-14                  1715                     2.5579169553935826E-5
1.0E-14                  1716                     2.5549244465790566E-5
1.0E-14                  1717                     2.5519358993446973E-5
1.0E-14                  1718                     2.5489513136905047E-5
1.0E-14                  1719                     2.545970689616487E-5
1.0E-14                  1720                     2.5429940271226375E-5
1.0E-14                  1721                     2.5400213262089622E-5
1.0E-14                  1722                     2.5370525868754516E-5
1.0E-14                  1723                     2.5340878091221125E-5
1.0E-14                  1724                     2.531126992948943E-5
1.0E-14                  1725                     2.5281701383559444E-5
1.0E-14                  1726                     2.5252172453431176E-5
1.0E-14                  1727                     2.5222683139104587E-5
1.0E-14                  1728                     2.5193233440579744E-5
1.0E-14                  1729                     2.516382335785659E-5
1.0E-14                  1730                     2.5134452890935092E-5
1.0E-14                  1731                     2.5105122039815337E-5
1.0E-14                  1732                     2.5075830804497274E-5
1.0E-14                  1733                     2.5046579184980965E-5
1.0E-14                  1734                     2.5017367181266306E-5
1.0E-14                  1735                     2.4988194793353362E-5
1.0E-14                  1736                     2.4959062021242098E-5
1.0E-14                  1737                     2.4929968864932565E-5
1.0E-14                  1738                     2.4900915324424727E-5
1.0E-14                  1739                     2.4871901399718566E-5
1.0E-14                  1740                     2.484292709081418E-5
1.0E-14                  1741                     2.4813992397711433E-5
1.0E-14                  1742                     2.4785097320410415E-5
1.0E-14                  1743                     2.4756241858911094E-5
1.0E-14                  1744                     2.4727426013213444E-5
1.0E-14                  1745                     2.4698649783317562E-5
1.0E-14                  1746                     2.4669913169223367E-5
1.0E-14                  1747                     2.4641216170930867E-5
1.0E-14                  1748                     2.461255878844002E-5
1.0E-14                  1749                     2.4583941021750958E-5
1.0E-14                  1750                     2.4555362870863553E-5
1.0E-14                  1751                     2.452682433577784E-5
1.0E-14                  1752                     2.4498325416493863E-5
1.0E-14                  1753                     2.4469866113011537E-5
1.0E-14                  1754                     2.4441446425330956E-5
1.0E-14                  1755                     2.4413066353452092E-5
1.0E-14                  1756                     2.4384725897374886E-5
1.0E-14                  1757                     2.4356425057099414E-5
1.0E-14                  1758                     2.4328163832625666E-5
1.0E-14                  1759                     2.4299942223953576E-5
1.0E-14                  1760                     2.4271760231083233E-5
1.0E-14                  1761                     2.424361785401457E-5
1.0E-14                  1762                     2.4215515092747563E-5
1.0E-14                  1763                     2.4187451947282344E-5
1.0E-14                  1764                     2.4159428417618788E-5
1.0E-14                  1765                     2.4131444503756912E-5
1.0E-14                  1766                     2.4103500205696788E-5
1.0E-14                  1767                     2.4075595523438345E-5
1.0E-14                  1768                     2.4047730456981572E-5
1.0E-14                  1769                     2.401990500632655E-5
1.0E-14                  1770                     2.3992119171473223E-5
1.0E-14                  1771                     2.3964372952421604E-5
1.0E-14                  1772                     2.3936666349171668E-5
1.0E-14                  1773                     2.390899936172343E-5
1.0E-14                  1774                     2.3881371990076912E-5
1.0E-14                  1775                     2.3853784234232103E-5
1.0E-14                  1776                     2.3826236094188987E-5
1.0E-14                  1777                     2.3798716920443145E-5
1.0E-14                  1778                     2.3770602977777807E-5
1.0E-14                  1779                     2.3742520693815366E-5
1.0E-14                  1780                     2.3714470068555753E-5
1.0E-14                  1781                     2.3686451101998983E-5
1.0E-14                  1782                     2.365846379414514E-5
1.0E-14                  1783                     2.3630508144994102E-5
1.0E-14                  1784                     2.3602584154546013E-5
1.0E-14                  1785                     2.357469182280073E-5
1.0E-14                  1786                     2.3546831149758286E-5
1.0E-14                  1787                     2.351900213541873E-5
1.0E-14                  1788                     2.349120477978204E-5
1.0E-14                  1789                     2.3463439082848204E-5
1.0E-14                  1790                     2.343570504461727E-5
1.0E-14                  1791                     2.3408002665089127E-5
1.0E-14                  1792                     2.338033194426391E-5
1.0E-14                  1793                     2.3352692882141534E-5
1.0E-14                  1794                     2.3325085478722033E-5
1.0E-14                  1795                     2.329750973400534E-5
1.0E-14                  1796                     2.326996564799159E-5
1.0E-14                  1797                     2.3242453220680653E-5
1.0E-14                  1798                     2.321497245207256E-5
1.0E-14                  1799                     2.3187523342167403E-5
1.0E-14                  1800                     2.316010589096509E-5
1.0E-14                  1801                     2.313272009846562E-5
1.0E-14                  1802                     2.3105365964669003E-5
1.0E-14                  1803                     2.307804348957525E-5
1.0E-14                  1804                     2.305075267318439E-5
1.0E-14                  1805                     2.3023493515496356E-5
1.0E-14                  1806                     2.2996266016511216E-5
1.0E-14                  1807                     2.2969070176228923E-5
