% Model:              NP_reactive_flow_Different_injection_TCE_in_Low_Permeable.mph
% Version:            COMSOL 5.2.0.166
% Date:               Jun 15 2020, 10:14
% Table:              TCE_reacted 0.02 - tce_reacted_mass (tce_reacted_mass)
% Q_inject_design        t (s)                    The reacted TCE (mol/m)
0.02                     2265                     5.94488780748654E-6
0.02                     2266                     5.945560539922324E-6
0.02                     2267                     5.946232544655922E-6
0.02                     2268                     5.946903821687279E-6
0.02                     2269                     5.947574371016422E-6
0.02                     2270                     5.948244192643297E-6
0.02                     2271                     5.948913286567931E-6
0.02                     2272                     5.949581652790352E-6
0.02                     2273                     5.950249291310558E-6
0.02                     2274                     5.950916202128524E-6
0.02                     2275                     5.951582385244249E-6
0.02                     2276                     5.9522478406577595E-6
0.02                     2277                     5.9529125683690294E-6
0.02                     2278                     5.953576568378086E-6
0.02                     2279                     5.954239840684874E-6
0.02                     2280                     5.954902385289421E-6
0.02                     2281                     5.955564202191809E-6
0.02                     2282                     5.956225291391901E-6
0.02                     2283                     5.956885652889807E-6
0.02                     2284                     5.957545286685499E-6
0.02                     2285                     5.95820419277895E-6
0.02                     2286                     5.958862371170133E-6
0.02                     2287                     5.959519821859102E-6
0.02                     2288                     5.960176544845804E-6
0.02                     2289                     5.960832540130318E-6
0.02                     2290                     5.961487807712619E-6
0.02                     2291                     5.962142347592679E-6
0.02                     2292                     5.9627961597704705E-6
0.02                     2293                     5.9634492442460485E-6
0.02                     2294                     5.964101601019413E-6
0.02                     2295                     5.964753230090563E-6
0.02                     2296                     5.965404131459418E-6
0.02                     2297                     5.96605430512606E-6
0.02                     2298                     5.966703751090542E-6
0.02                     2299                     5.967352469352728E-6
0.02                     2300                     5.968000459912701E-6
0.02                     2301                     5.96864772277046E-6
0.02                     2302                     5.969294257925951E-6
0.02                     2303                     5.969940065379283E-6
0.02                     2304                     5.970585145130319E-6
0.02                     2305                     5.971229497179115E-6
0.02                     2306                     5.971873121525696E-6
0.02                     2307                     5.972516018170064E-6
0.02                     2308                     5.973158187112191E-6
0.02                     2309                     5.973799628352104E-6
0.02                     2310                     5.974440341889749E-6
0.02                     2311                     5.9750803277251806E-6
0.02                     2312                     5.975719585858425E-6
0.02                     2313                     5.976358116289402E-6
0.02                     2314                     5.976995919018137E-6
0.02                     2315                     5.977632994044632E-6
0.02                     2316                     5.978269341368886E-6
0.02                     2317                     5.97890496099098E-6
0.02                     2318                     5.979539852910779E-6
0.02                     2319                     5.980174017128419E-6
0.02                     2320                     5.980807453643736E-6
0.02                     2321                     5.9814401624568665E-6
0.02                     2322                     5.9820721435678375E-6
0.02                     2323                     5.982703396976486E-6
0.02                     2324                     5.983333922682867E-6
0.02                     2325                     5.983963720687142E-6
0.02                     2326                     5.9845927909891225E-6
0.02                     2327                     5.985221133588835E-6
0.02                     2328                     5.98584874848636E-6
0.02                     2329                     5.986475635681618E-6
0.02                     2330                     5.987101795174688E-6
0.02                     2331                     5.987727226965545E-6
0.02                     2332                     5.988351931054107E-6
0.02                     2333                     5.988975907440455E-6
0.02                     2334                     5.9895991561246436E-6
0.02                     2335                     5.99022167710651E-6
0.02                     2336                     5.990843470386216E-6
0.02                     2337                     5.991464535963655E-6
0.02                     2338                     5.99208487383888E-6
0.02                     2339                     5.9927044840118635E-6
0.02                     2340                     5.9933233664826336E-6
0.02                     2341                     5.99394152125119E-6
0.02                     2342                     5.994558948317397E-6
0.02                     2343                     5.995175647681525E-6
0.02                     2344                     5.995791619343332E-6
0.02                     2345                     5.996406863302924E-6
0.02                     2346                     5.997021379560357E-6
0.02                     2347                     5.997635168115414E-6
0.02                     2348                     5.998248228968365E-6
0.02                     2349                     5.998860562119048E-6
0.02                     2350                     5.99947216756749E-6
0.02                     2351                     6.000083045313692E-6
0.02                     2352                     6.000693195357679E-6
0.02                     2353                     6.001302617699453E-6
0.02                     2354                     6.0019113123389585E-6
0.02                     2355                     6.0025192792763046E-6
0.02                     2356                     6.0031265185113555E-6
0.02                     2357                     6.00373303004422E-6
0.02                     2358                     6.004338813874789E-6
0.02                     2359                     6.004943870003198E-6
0.02                     2360                     6.005548198429259E-6
0.02                     2361                     6.0061517991532405E-6
0.02                     2362                     6.0067546721749E-6
0.02                     2363                     6.0073568174944E-6
0.02                     2364                     6.007958235111524E-6
0.02                     2365                     6.008558925026569E-6
0.02                     2366                     6.0091588872393195E-6
0.02                     2367                     6.009758121749856E-6
0.02                     2368                     6.010356628558206E-6
0.02                     2369                     6.01095440766426E-6
0.02                     2370                     6.011551459068101E-6
0.02                     2371                     6.012147782769674E-6
0.02                     2372                     6.012743378769033E-6
0.02                     2373                     6.013338247066205E-6
0.02                     2374                     6.013932387661109E-6
0.02                     2375                     6.014525800553827E-6
0.02                     2376                     6.015118485744249E-6
0.02                     2377                     6.015710443232512E-6
0.02                     2378                     6.016301673018534E-6
0.02                     2379                     6.0168921751022335E-6
0.02                     2380                     6.017481949483801E-6
0.02                     2381                     6.018070996163127E-6
0.02                     2382                     6.018659315140131E-6
0.02                     2383                     6.01924690641503E-6
0.02                     2384                     6.01983376998766E-6
0.02                     2385                     6.020419905858023E-6
0.02                     2386                     6.0210179498193E-6
0.02                     2387                     6.021622805539036E-6
0.02                     2388                     6.0222270902151535E-6
0.02                     2389                     6.022830803847489E-6
0.02                     2390                     6.023433946436151E-6
0.02                     2391                     6.024036517981058E-6
0.02                     2392                     6.024638518482291E-6
0.02                     2393                     6.025239947939824E-6
0.02                     2394                     6.025840806353602E-6
0.02                     2395                     6.026441093723653E-6
0.02                     2396                     6.0270408100500026E-6
0.02                     2397                     6.027639955332625E-6
0.02                     2398                     6.0282385295716E-6
0.02                     2399                     6.028836532766821E-6
0.02                     2400                     6.029433964918314E-6
0.02                     2401                     6.03003082602608E-6
0.02                     2402                     6.030627116090199E-6
0.02                     2403                     6.03122283511059E-6
0.02                     2404                     6.031817983087227E-6
0.02                     2405                     6.03241256002019E-6
0.02                     2406                     6.033006565909371E-6
0.02                     2407                     6.0336000007549055E-6
0.02                     2408                     6.0341928645566854E-6
0.02                     2409                     6.034785157314765E-6
0.02                     2410                     6.0353768790291705E-6
0.02                     2411                     6.035968029699767E-6
0.02                     2412                     6.036558609326772E-6
0.02                     2413                     6.0371486179100215E-6
0.02                     2414                     6.0377380554495165E-6
0.02                     2415                     6.0383269219452566E-6
0.02                     2416                     6.0389152173974045E-6
0.02                     2417                     6.039502941805743E-6
0.02                     2418                     6.040090095170409E-6
0.02                     2419                     6.0406766774913465E-6
0.02                     2420                     6.041262688768611E-6
0.02                     2421                     6.041848129002093E-6
0.02                     2422                     6.042432998191929E-6
0.02                     2423                     6.043017296337983E-6
0.02                     2424                     6.043601023440363E-6
0.02                     2425                     6.044184179499043E-6
0.02                     2426                     6.044766764513995E-6
0.02                     2427                     6.045348778485247E-6
0.02                     2428                     6.04593022141277E-6
0.02                     2429                     6.046511093296539E-6
0.02                     2430                     6.047091394136635E-6
0.02                     2431                     6.047671123933057E-6
0.02                     2432                     6.048250282685697E-6
0.02                     2433                     6.0488288703946635E-6
0.02                     2434                     6.049406887059875E-6
0.02                     2435                     6.0499843326814135E-6
0.02                     2436                     6.050561207259224E-6
0.02                     2437                     6.051137510793361E-6
0.02                     2438                     6.051713243283689E-6
0.02                     2439                     6.052288404730425E-6
0.02                     2440                     6.052862995133379E-6
0.02                     2441                     6.053437014492551E-6
0.02                     2442                     6.054010462808103E-6
0.02                     2443                     6.054583340079955E-6
0.02                     2444                     6.055155646308053E-6
0.02                     2445                     6.055727381492449E-6
0.02                     2446                     6.056298545633091E-6
0.02                     2447                     6.0568691387300594E-6
0.02                     2448                     6.057439160783381E-6
0.02                     2449                     6.05800861179284E-6
0.02                     2450                     6.058577491758652E-6
0.02                     2451                     6.059145800680737E-6
0.02                     2452                     6.059713538559148E-6
0.02                     2453                     6.0602807053938585E-6
0.02                     2454                     6.060847301184841E-6
0.02                     2455                     6.061413325932015E-6
0.02                     2456                     6.0619787796355965E-6
0.02                     2457                     6.062543662295396E-6
0.02                     2458                     6.063107973911522E-6
0.02                     2459                     6.063671714483948E-6
0.02                     2460                     6.0642348840126185E-6
0.02                     2461                     6.0647974824975615E-6
0.02                     2462                     6.065359509938858E-6
0.02                     2463                     6.065920966336373E-6
0.02                     2464                     6.066481851690214E-6
0.02                     2465                     6.0670421660003E-6
0.02                     2466                     6.067601909266686E-6
0.02                     2467                     6.068161081489398E-6
0.02                     2468                     6.0687196826683285E-6
0.02                     2469                     6.0692777128036396E-6
0.02                     2470                     6.069835171895196E-6
0.02                     2471                     6.070392059942997E-6
0.02                     2472                     6.070948376947125E-6
0.02                     2473                     6.071504122907552E-6
0.02                     2474                     6.072059297824198E-6
0.02                     2475                     6.0726139016971695E-6
0.02                     2476                     6.073167934526495E-6
0.02                     2477                     6.073721396311984E-6
0.02                     2478                     6.074274287053827E-6
0.02                     2479                     6.07482660675197E-6
0.02                     2480                     6.07537835540633E-6
0.02                     2481                     6.075929533017044E-6
0.02                     2482                     6.07648013958403E-6
0.02                     2483                     6.077030175107262E-6
0.02                     2484                     6.077579639586874E-6
0.02                     2485                     6.078128533022704E-6
0.02                     2486                     6.078676855414861E-6
0.02                     2487                     6.079224606763236E-6
0.02                     2488                     6.079771787067937E-6
0.02                     2489                     6.080318396328911E-6
0.02                     2490                     6.080864434546184E-6
0.02                     2491                     6.081409901719729E-6
0.02                     2492                     6.081954797849574E-6
0.02                     2493                     6.082499122935718E-6
0.02                     2494                     6.083042876978161E-6
0.02                     2495                     6.083586059976823E-6
0.02                     2496                     6.084128671931811E-6
0.02                     2497                     6.084670712843071E-6
0.02                     2498                     6.085212182710631E-6
0.02                     2499                     6.085753081534517E-6
0.02                     2500                     6.086293409314676E-6
0.02                     2501                     6.086833166051025E-6
0.02                     2502                     6.087372351743756E-6
0.02                     2503                     6.087910966392704E-6
0.02                     2504                     6.088449009998006E-6
0.02                     2505                     6.088986482559553E-6
0.02                     2506                     6.089523384077399E-6
0.02                     2507                     6.090059714551572E-6
0.02                     2508                     6.0905954739819905E-6
0.02                     2509                     6.091130662368708E-6
0.02                     2510                     6.091665279711671E-6
0.02                     2511                     6.09219932601096E-6
0.02                     2512                     6.0927328012665215E-6
0.02                     2513                     6.0932657054784095E-6
0.02                     2514                     6.09379803864657E-6
0.02                     2515                     6.094329800770921E-6
0.02                     2516                     6.09486099185168E-6
0.02                     2517                     6.095391611888684E-6
0.02                     2518                     6.095921660881961E-6
0.02                     2519                     6.096451138831537E-6
0.02                     2520                     6.096980045737358E-6
0.02                     2521                     6.097508381599506E-6
0.02                     2522                     6.098036146417953E-6
0.02                     2523                     6.098563340192672E-6
0.02                     2524                     6.099089962923664E-6
0.02                     2525                     6.0996160146109275E-6
0.02                     2526                     6.100141495254491E-6
0.02                     2527                     6.100666404854408E-6
0.02                     2528                     6.101190743410543E-6
0.02                     2529                     6.101714510922977E-6
0.02                     2530                     6.102237707391711E-6
0.02                     2531                     6.10276033281669E-6
0.02                     2532                     6.103282387198022E-6
0.02                     2533                     6.103803870535546E-6
0.02                     2534                     6.104324782829396E-6
0.02                     2535                     6.104845124079545E-6
0.02                     2536                     6.105364894285994E-6
0.02                     2537                     6.105884093448742E-6
0.02                     2538                     6.106402721567735E-6
0.02                     2539                     6.106920778643028E-6
0.02                     2540                     6.10743826467462E-6
0.02                     2541                     6.107955179662485E-6
0.02                     2542                     6.1084715236066486E-6
0.02                     2543                     6.108987296507085E-6
0.02                     2544                     6.109502498363793E-6
0.02                     2545                     6.110017129176855E-6
0.02                     2546                     6.110531188946108E-6
0.02                     2547                     6.111044677671715E-6
0.02                     2548                     6.1115575953535936E-6
0.02                     2549                     6.112069941991772E-6
0.02                     2550                     6.112581717586195E-6
0.02                     2551                     6.113092922136918E-6
0.02                     2552                     6.11360355564394E-6
0.02                     2553                     6.114113618107208E-6
0.02                     2554                     6.114623109526829E-6
0.02                     2555                     6.115132029902695E-6
0.02                     2556                     6.115640379234861E-6
0.02                     2557                     6.1161481575232985E-6
0.02                     2558                     6.116655364768036E-6
0.02                     2559                     6.1171620009690725E-6
0.02                     2560                     6.117668066126354E-6
0.02                     2561                     6.118173560239963E-6
0.02                     2562                     6.118678483309816E-6
0.02                     2563                     6.1191828353360505E-6
0.02                     2564                     6.119686616318503E-6
0.02                     2565                     6.120189826257227E-6
0.02                     2566                     6.120692465152224E-6
0.02                     2567                     6.121194533003521E-6
0.02                     2568                     6.121696029811143E-6
0.02                     2569                     6.122196955575011E-6
0.02                     2570                     6.122697310295179E-6
0.02                     2571                     6.123197093971618E-6
0.02                     2572                     6.123696306604412E-6
0.02                     2573                     6.124194948193423E-6
0.02                     2574                     6.124693018738734E-6
0.02                     2575                     6.125190518240344E-6
0.02                     2576                     6.125687446698199E-6
0.02                     2577                     6.126183804112354E-6
0.02                     2578                     6.126679590482835E-6
0.02                     2579                     6.1271748058095885E-6
0.02                     2580                     6.127669450092641E-6
0.02                     2581                     6.128163523331912E-6
0.02                     2582                     6.128657025527537E-6
0.02                     2583                     6.129149956679434E-6
0.02                     2584                     6.129642316787603E-6
0.02                     2585                     6.1301341058520714E-6
0.02                     2586                     6.130625323872839E-6
0.02                     2587                     6.1311159708498525E-6
0.02                     2588                     6.131606046783165E-6
0.02                     2589                     6.132095551672777E-6
0.02                     2590                     6.132584485518715E-6
0.02                     2591                     6.133072848320872E-6
0.02                     2592                     6.133560640079382E-6
0.02                     2593                     6.134047860794056E-6
0.02                     2594                     6.13453451046511E-6
0.02                     2595                     6.135020589092464E-6
0.02                     2596                     6.135506096676064E-6
0.02                     2597                     6.135991033215989E-6
0.02                     2598                     6.136475398712133E-6
0.02                     2599                     6.1369591931646034E-6
0.02                     2600                     6.137442416573346E-6
0.02                     2601                     6.137925068938415E-6
0.02                     2602                     6.138407150259729E-6
0.02                     2603                     6.138888660537343E-6
0.02                     2604                     6.139369599771283E-6
0.02                     2605                     6.1398499679614414E-6
0.02                     2606                     6.140329765107926E-6
0.02                     2607                     6.140808991210683E-6
0.02                     2608                     6.1412876462697125E-6
0.02                     2609                     6.141765730285068E-6
0.02                     2610                     6.142243243256696E-6
0.02                     2611                     6.14272018518457E-6
0.02                     2612                     6.1431965560687694E-6
0.02                     2613                     6.1436723559092415E-6
0.02                     2614                     6.144147584706067E-6
0.02                     2615                     6.144622242459057E-6
0.02                     2616                     6.1450963291684E-6
0.02                     2617                     6.145569844834015E-6
0.02                     2618                     6.146042789455957E-6
0.02                     2619                     6.146515163034144E-6
0.02                     2620                     6.146986965568604E-6
0.02                     2621                     6.1474581970593625E-6
0.02                     2622                     6.147928857506448E-6
0.02                     2623                     6.148398946909778E-6
0.02                     2624                     6.148868465269435E-6
0.02                     2625                     6.14933741258531E-6
0.02                     2626                     6.149805788857485E-6
0.02                     2627                     6.150273594086013E-6
0.02                     2628                     6.150740828270786E-6
0.02                     2629                     6.151207491411804E-6
0.02                     2630                     6.1516735835092035E-6
0.02                     2631                     6.152139104562821E-6
0.02                     2632                     6.152604054572737E-6
0.02                     2633                     6.153068433538926E-6
0.02                     2634                     6.153532241461414E-6
0.02                     2635                     6.153995478340175E-6
0.02                     2636                     6.154458144175289E-6
0.02                     2637                     6.154920238966594E-6
0.02                     2638                     6.155381762714253E-6
0.02                     2639                     6.155842715418157E-6
0.02                     2640                     6.15630309707836E-6
0.02                     2641                     6.1567679538870326E-6
0.02                     2642                     6.157242992872936E-6
0.02                     2643                     6.157717583791096E-6
0.02                     2644                     6.1581917266414034E-6
0.02                     2645                     6.15866542142394E-6
0.02                     2646                     6.159138668138678E-6
0.02                     2647                     6.159611466785618E-6
0.02                     2648                     6.160083817364787E-6
0.02                     2649                     6.160555719876131E-6
0.02                     2650                     6.161027174319704E-6
0.02                     2651                     6.161498180695478E-6
0.02                     2652                     6.161968739003455E-6
0.02                     2653                     6.162438849243633E-6
0.02                     2654                     6.1629085114160405E-6
0.02                     2655                     6.1633777255205955E-6
0.02                     2656                     6.1638464915574065E-6
0.02                     2657                     6.164314809526392E-6
0.02                     2658                     6.16478267942758E-6
0.02                     2659                     6.165250101261024E-6
0.02                     2660                     6.165717075026615E-6
0.02                     2661                     6.166183600724435E-6
0.02                     2662                     6.166649678354457E-6
0.02                     2663                     6.1671153079166814E-6
0.02                     2664                     6.1675804894111344E-6
0.02                     2665                     6.168045222837816E-6
0.02                     2666                     6.168509508196646E-6
0.02                     2667                     6.1689733454877045E-6
0.02                     2668                     6.169436734710965E-6
0.02                     2669                     6.169899675866427E-6
0.02                     2670                     6.170362168954091E-6
0.02                     2671                     6.1708242139739845E-6
0.02                     2672                     6.171285810926052E-6
0.02                     2673                     6.171746959810349E-6
0.02                     2674                     6.172207660626794E-6
0.02                     2675                     6.172667913375521E-6
0.02                     2676                     6.1731277180563965E-6
0.02                     2677                     6.173587074669501E-6
0.02                     2678                     6.174045983214861E-6
0.02                     2679                     6.174504443692342E-6
0.02                     2680                     6.174962456102079E-6
0.02                     2681                     6.175420020443963E-6
0.02                     2682                     6.175877136718158E-6
0.02                     2683                     6.176333804924474E-6
0.02                     2684                     6.176790025063072E-6
0.02                     2685                     6.177245797133764E-6
0.02                     2686                     6.177701121136685E-6
0.02                     2687                     6.178155997071862E-6
0.02                     2688                     6.178610424939241E-6
0.02                     2689                     6.179064404738849E-6
0.02                     2690                     6.1795179364706044E-6
0.02                     2691                     6.179971020134562E-6
0.02                     2692                     6.180423655730748E-6
0.02                     2693                     6.180875843259136E-6
0.02                     2694                     6.1813275827197534E-6
0.02                     2695                     6.181778874112545E-6
0.02                     2696                     6.182229717437566E-6
0.02                     2697                     6.182680112694762E-6
0.02                     2698                     6.183130059884186E-6
0.02                     2699                     6.183579559005813E-6
0.02                     2700                     6.184028610059641E-6
0.02                     2701                     6.184477213045671E-6
0.02                     2702                     6.184925367963876E-6
0.02                     2703                     6.185373074814337E-6
0.02                     2704                     6.185820333597E-6
0.02                     2705                     6.1862671443118375E-6
0.02                     2706                     6.186713506958931E-6
0.02                     2707                     6.1871594215381724E-6
0.02                     2708                     6.187604888049616E-6
0.02                     2709                     6.188049906493315E-6
0.02                     2710                     6.188494476869216E-6
0.02                     2711                     6.188938599177319E-6
0.02                     2712                     6.1893822734175965E-6
0.02                     2713                     6.189825499590076E-6
0.02                     2714                     6.190268277694812E-6
0.02                     2715                     6.190710607731695E-6
0.02                     2716                     6.191152489700834E-6
0.02                     2717                     6.191593923602121E-6
0.02                     2718                     6.192034909435637E-6
0.02                     2719                     6.192475447201382E-6
0.02                     2720                     6.192915536899302E-6
0.02                     2721                     6.19335517852945E-6
0.02                     2722                     6.193794372091774E-6
0.02                     2723                     6.194233117586353E-6
0.02                     2724                     6.19467141501308E-6
0.02                     2725                     6.1951092643720905E-6
0.02                     2726                     6.195546665663221E-6
0.02                     2727                     6.195983618886581E-6
0.02                     2728                     6.19642012404217E-6
0.02                     2729                     6.1968561811299875E-6
0.02                     2730                     6.197291790149953E-6
0.02                     2731                     6.197726951102174E-6
0.02                     2732                     6.198161663986543E-6
0.02                     2733                     6.198595928803141E-6
0.02                     2734                     6.199029745551941E-6
0.02                     2735                     6.19946311423297E-6
0.02                     2736                     6.199896034846201E-6
0.02                     2737                     6.200328507391579E-6
0.02                     2738                     6.2007605318692405E-6
0.02                     2739                     6.201192108279104E-6
0.02                     2740                     6.201623236621142E-6
0.02                     2741                     6.202053916895355E-6
0.02                     2742                     6.202484149101824E-6
0.02                     2743                     6.2029139332404675E-6
0.02                     2744                     6.20334326931134E-6
0.02                     2745                     6.2037721573143605E-6
0.02                     2746                     6.204200597249664E-6
0.02                     2747                     6.204628589117142E-6
0.02                     2748                     6.205056132916795E-6
0.02                     2749                     6.205483228648704E-6
0.02                     2750                     6.205909876312788E-6
0.02                     2751                     6.206336075909074E-6
0.02                     2752                     6.2067618274376155E-6
0.02                     2753                     6.207187130898332E-6
0.02                     2754                     6.207611986291277E-6
0.02                     2755                     6.208036393616343E-6
0.02                     2756                     6.20846035287372E-6
0.02                     2757                     6.2088838640632165E-6
0.02                     2758                     6.209306927184942E-6
0.02                     2759                     6.20972954223887E-6
0.02                     2760                     6.210151709224999E-6
0.02                     2761                     6.210573428143385E-6
0.02                     2762                     6.210994698993918E-6
0.02                     2763                     6.211415521776653E-6
0.02                     2764                     6.211835896491644E-6
0.02                     2765                     6.21225582313881E-6
0.02                     2766                     6.212675301718205E-6
0.02                     2767                     6.213094332229802E-6
0.02                     2768                     6.2135129146736E-6
0.02                     2769                     6.213931049049601E-6
0.02                     2770                     6.214348735357803E-6
0.02                     2771                     6.214765973598207E-6
0.02                     2772                     6.215182763770813E-6
0.02                     2773                     6.215599105875594E-6
0.02                     2774                     6.216014999912604E-6
0.02                     2775                     6.216430445881869E-6
0.02                     2776                     6.21684544378331E-6
0.02                     2777                     6.217259993616925E-6
0.02                     2778                     6.217674095382742E-6
0.02                     2779                     6.2180877490807885E-6
0.02                     2780                     6.2185009547110364E-6
0.02                     2781                     6.218913712273486E-6
0.02                     2782                     6.219326021768165E-6
0.02                     2783                     6.2197378831951E-6
0.02                     2784                     6.220149296554128E-6
0.02                     2785                     6.2205602618454125E-6
0.02                     2786                     6.220970779068872E-6
0.02                     2787                     6.22138084822456E-6
0.02                     2788                     6.22179046931245E-6
0.02                     2789                     6.2221996423325685E-6
0.02                     2790                     6.222608367284889E-6
0.02                     2791                     6.223016644169412E-6
0.02                     2792                     6.223424472986055E-6
0.02                     2793                     6.2238318537350085E-6
0.02                     2794                     6.224238786416164E-6
0.02                     2795                     6.224645271029467E-6
0.02                     2796                     6.2250513075749986E-6
0.02                     2797                     6.225456896052732E-6
0.02                     2798                     6.225862036462722E-6
0.02                     2799                     6.22626672880486E-6
0.02                     2800                     6.226670973079226E-6
0.02                     2801                     6.227074769285794E-6
0.02                     2802                     6.22747811742451E-6
0.02                     2803                     6.227881017495509E-6
0.02                     2804                     6.2282834694987375E-6
0.02                     2805                     6.228685473434059E-6
0.02                     2806                     6.229087029301664E-6
0.02                     2807                     6.229488137101443E-6
0.02                     2808                     6.2298887968334515E-6
0.02                     2809                     6.230289008497662E-6
0.02                     2810                     6.230688772094047E-6
0.02                     2811                     6.231088087622715E-6
0.02                     2812                     6.231486955083531E-6
0.02                     2813                     6.2318853744765485E-6
0.02                     2814                     6.232283345801768E-6
0.02                     2815                     6.2326808690592165E-6
0.02                     2816                     6.233077944248867E-6
0.02                     2817                     6.233474571370719E-6
0.02                     2818                     6.233870750424746E-6
0.02                     2819                     6.234266481411002E-6
0.02                     2820                     6.234661764329487E-6
0.02                     2821                     6.2350565991801466E-6
0.02                     2822                     6.235450985963062E-6
0.02                     2823                     6.2358449246780986E-6
0.02                     2824                     6.236238415325391E-6
0.02                     2825                     6.236631457904912E-6
0.02                     2826                     6.237024052416608E-6
0.02                     2827                     6.237416198860506E-6
0.02                     2828                     6.237807897236579E-6
0.02                     2829                     6.2381991475449075E-6
0.02                     2830                     6.238589949785411E-6
0.02                     2831                     6.2389803039581706E-6
0.02                     2832                     6.239370210063078E-6
0.02                     2833                     6.239759668100214E-6
0.02                     2834                     6.240148678069525E-6
0.02                     2835                     6.240537239971038E-6
0.02                     2836                     6.2409253538048064E-6
0.02                     2837                     6.24131301957075E-6
0.02                     2838                     6.241700237268923E-6
0.02                     2839                     6.242087006899324E-6
0.02                     2840                     6.242473328461873E-6
0.02                     2841                     6.242859201956651E-6
0.02                     2842                     6.243244627383631E-6
0.02                     2843                     6.243629604742813E-6
0.02                     2844                     6.244014134034224E-6
0.02                     2845                     6.24439821525781E-6
0.02                     2846                     6.244781848413597E-6
0.02                     2847                     6.245165033501586E-6
0.02                     2848                     6.2455477705218045E-6
0.02                     2849                     6.245930059474225E-6
0.02                     2850                     6.246311900358874E-6
0.02                     2851                     6.24669329317567E-6
0.02                     2852                     6.247074237924696E-6
0.02                     2853                     6.2474547346059236E-6
0.02                     2854                     6.247834783219434E-6
0.02                     2855                     6.2482143837650655E-6
0.02                     2856                     6.248593536242926E-6
0.02                     2857                     6.248972240652961E-6
0.02                     2858                     6.249350496995252E-6
0.02                     2859                     6.2497283052697175E-6
0.02                     2860                     6.250105665476385E-6
0.02                     2861                     6.2504825776152275E-6
0.02                     2862                     6.250859041686326E-6
0.02                     2863                     6.251235057689599E-6
0.02                     2864                     6.251610625625128E-6
0.02                     2865                     6.251985745492805E-6
0.02                     2866                     6.252360417292711E-6
0.02                     2867                     6.252734641024873E-6
0.02                     2868                     6.2531084166891286E-6
0.02                     2869                     6.253481744285721E-6
0.02                     2870                     6.253854623814435E-6
0.02                     2871                     6.254227055275377E-6
0.02                     2872                     6.254599038668521E-6
0.02                     2873                     6.254970573993867E-6
0.02                     2874                     6.255341661251388E-6
0.02                     2875                     6.2557123004411375E-6
0.02                     2876                     6.256082491563116E-6
0.02                     2877                     6.25645223461727E-6
0.02                     2878                     6.256821529603652E-6
0.02                     2879                     6.257190376522209E-6
0.02                     2880                     6.257558775372995E-6
0.02                     2881                     6.257926726155956E-6
0.02                     2882                     6.258294228871173E-6
0.02                     2883                     6.258661283518565E-6
0.02                     2884                     6.2590278900982125E-6
0.02                     2885                     6.259394048609981E-6
0.02                     2886                     6.259759759054005E-6
0.02                     2887                     6.260125021430231E-6
0.02                     2888                     6.2604898357386594E-6
0.02                     2889                     6.260854201979235E-6
0.02                     2890                     6.261218120152094E-6
0.02                     2891                     6.261581590257128E-6
0.02                     2892                     6.261944612294363E-6
0.02                     2893                     6.2623071862638006E-6
0.02                     2894                     6.262669312165467E-6
0.02                     2895                     6.263030989999362E-6
0.02                     2896                     6.263392364660487E-6
0.02                     2897                     6.263765482295204E-6
0.02                     2898                     6.264138248111546E-6
