% Model:              NP_reactive_flow_Different_injection_TCE_in_Low_Permeable2.mph
% Version:            COMSOL 5.2.0.166
% Date:               Jun 15 2020, 01:37
% Table:              Table 61 - np_retention_mass_lowPM (np_retention_mass_lowPM)
% lowPM_per              t (s)                    np_retention_mass_lowPM (mol/m)
1.0E-14                  1770                     4.3605055352241286E-4
1.0E-14                  1771                     4.3616894246621153E-4
1.0E-14                  1772                     4.362872836778243E-4
1.0E-14                  1773                     4.364055771572509E-4
1.0E-14                  1774                     4.3652382290449256E-4
1.0E-14                  1775                     4.3664202091954805E-4
1.0E-14                  1776                     4.367601712024176E-4
1.0E-14                  1777                     4.36878286774752E-4
1.0E-14                  1778                     4.3699713030706126E-4
1.0E-14                  1779                     4.3711593583670557E-4
1.0E-14                  1780                     4.372347033636849E-4
1.0E-14                  1781                     4.373534328879984E-4
1.0E-14                  1782                     4.3747212440964735E-4
1.0E-14                  1783                     4.375907779286311E-4
1.0E-14                  1784                     4.377093934449491E-4
1.0E-14                  1785                     4.378279709586028E-4
1.0E-14                  1786                     4.3794651046959046E-4
1.0E-14                  1787                     4.38065011977913E-4
1.0E-14                  1788                     4.3818347548357046E-4
1.0E-14                  1789                     4.38301900986563E-4
1.0E-14                  1790                     4.3842028848689016E-4
1.0E-14                  1791                     4.385386379845517E-4
1.0E-14                  1792                     4.386569494795479E-4
1.0E-14                  1793                     4.3877522297187954E-4
1.0E-14                  1794                     4.3889345846154584E-4
1.0E-14                  1795                     4.39011655948547E-4
1.0E-14                  1796                     4.3912981543288226E-4
1.0E-14                  1797                     4.3924793691455335E-4
1.0E-14                  1798                     4.393660203935586E-4
1.0E-14                  1799                     4.394840658698986E-4
1.0E-14                  1800                     4.396020733435738E-4
1.0E-14                  1801                     4.397200428145835E-4
1.0E-14                  1802                     4.398379742829279E-4
1.0E-14                  1803                     4.3995586774860725E-4
1.0E-14                  1804                     4.4007372321162126E-4
1.0E-14                  1805                     4.4019154067197034E-4
1.0E-14                  1806                     4.403093201296541E-4
1.0E-14                  1807                     4.404270615846721E-4
1.0E-14                  1808                     4.4054476503702555E-4
1.0E-14                  1809                     4.406624304867135E-4
1.0E-14                  1810                     4.407800579337367E-4
1.0E-14                  1811                     4.40897647378094E-4
1.0E-14                  1812                     4.410151988197866E-4
1.0E-14                  1813                     4.411327122588139E-4
1.0E-14                  1814                     4.412501876951757E-4
1.0E-14                  1815                     4.413676251288726E-4
1.0E-14                  1816                     4.414850245599044E-4
1.0E-14                  1817                     4.4160238598827046E-4
1.0E-14                  1818                     4.417197094139713E-4
1.0E-14                  1819                     4.4183699483700745E-4
1.0E-14                  1820                     4.4195424225737794E-4
1.0E-14                  1821                     4.4207145167508366E-4
1.0E-14                  1822                     4.4218862309012403E-4
1.0E-14                  1823                     4.4230575650249914E-4
1.0E-14                  1824                     4.4242285191220906E-4
1.0E-14                  1825                     4.425399093192536E-4
1.0E-14                  1826                     4.426569287236333E-4
1.0E-14                  1827                     4.427739101253472E-4
1.0E-14                  1828                     4.428908535243965E-4
1.0E-14                  1829                     4.430077589207801E-4
1.0E-14                  1830                     4.4312462631449883E-4
1.0E-14                  1831                     4.4324145570555243E-4
1.0E-14                  1832                     4.433582470939404E-4
1.0E-14                  1833                     4.4347500047966365E-4
1.0E-14                  1834                     4.4359171586272144E-4
1.0E-14                  1835                     4.437083932431141E-4
1.0E-14                  1836                     4.4382503262084153E-4
1.0E-14                  1837                     4.439416339959038E-4
1.0E-14                  1838                     4.440581973683006E-4
1.0E-14                  1839                     4.4417472273803194E-4
1.0E-14                  1840                     4.4429121010509823E-4
1.0E-14                  1841                     4.444076594694999E-4
1.0E-14                  1842                     4.4452407083123564E-4
1.0E-14                  1843                     4.4464044419030633E-4
1.0E-14                  1844                     4.447567795467126E-4
1.0E-14                  1845                     4.4487307690045284E-4
1.0E-14                  1846                     4.4498933625152805E-4
1.0E-14                  1847                     4.4510555759993845E-4
1.0E-14                  1848                     4.4522174094568316E-4
1.0E-14                  1849                     4.4533788628876283E-4
1.0E-14                  1850                     4.4545399362917704E-4
1.0E-14                  1851                     4.455700629669264E-4
1.0E-14                  1852                     4.4568609430201025E-4
1.0E-14                  1853                     4.458020876344287E-4
1.0E-14                  1854                     4.459180429641826E-4
1.0E-14                  1855                     4.460339602912711E-4
1.0E-14                  1856                     4.4614983961569393E-4
1.0E-14                  1857                     4.4626568093745204E-4
1.0E-14                  1858                     4.4638148425654505E-4
1.0E-14                  1859                     4.464972495729724E-4
1.0E-14                  1860                     4.4661297688673425E-4
1.0E-14                  1861                     4.4672866619783135E-4
1.0E-14                  1862                     4.4684431750626375E-4
1.0E-14                  1863                     4.4695993081203067E-4
1.0E-14                  1864                     4.4707550611513213E-4
1.0E-14                  1865                     4.471910434155681E-4
1.0E-14                  1866                     4.473065427133388E-4
1.0E-14                  1867                     4.474220040084446E-4
1.0E-14                  1868                     4.4753742730088534E-4
1.0E-14                  1869                     4.4765281259066076E-4
1.0E-14                  1870                     4.4776815987777126E-4
1.0E-14                  1871                     4.478834691622161E-4
1.0E-14                  1872                     4.47998740443996E-4
1.0E-14                  1873                     4.481139737231106E-4
1.0E-14                  1874                     4.4822916899955954E-4
1.0E-14                  1875                     4.48344326273344E-4
1.0E-14                  1876                     4.484594455444628E-4
1.0E-14                  1877                     4.4857452681291646E-4
1.0E-14                  1878                     4.486895700787048E-4
1.0E-14                  1879                     4.4880457534182835E-4
1.0E-14                  1880                     4.489195426022863E-4
1.0E-14                  1881                     4.490344718600793E-4
1.0E-14                  1882                     4.491493631152069E-4
1.0E-14                  1883                     4.492642163676698E-4
1.0E-14                  1884                     4.4937903161746653E-4
1.0E-14                  1885                     4.494938088645988E-4
1.0E-14                  1886                     4.496085481090657E-4
1.0E-14                  1887                     4.49723249350867E-4
1.0E-14                  1888                     4.498379125900036E-4
1.0E-14                  1889                     4.4995253782647475E-4
1.0E-14                  1890                     4.5006712506028067E-4
1.0E-14                  1891                     4.5018167429142165E-4
1.0E-14                  1892                     4.5029618551989674E-4
1.0E-14                  1893                     4.5041065874570733E-4
1.0E-14                  1894                     4.505250939688529E-4
1.0E-14                  1895                     4.5063949118933245E-4
1.0E-14                  1896                     4.5075385040714734E-4
1.0E-14                  1897                     4.508681716222965E-4
1.0E-14                  1898                     4.509824548347809E-4
1.0E-14                  1899                     4.5109670004459966E-4
1.0E-14                  1900                     4.5121090725175393E-4
1.0E-14                  1901                     4.5132507645624274E-4
1.0E-14                  1902                     4.514392076580659E-4
1.0E-14                  1903                     4.5155330085722405E-4
1.0E-14                  1904                     4.516673560537172E-4
1.0E-14                  1905                     4.517813732475454E-4
1.0E-14                  1906                     4.518953524387079E-4
1.0E-14                  1907                     4.520092936272051E-4
1.0E-14                  1908                     4.5212319681303724E-4
1.0E-14                  1909                     4.5223706199620415E-4
1.0E-14                  1910                     4.52350889176706E-4
1.0E-14                  1911                     4.524646783545424E-4
1.0E-14                  1912                     4.52578429529714E-4
1.0E-14                  1913                     4.5269214270222014E-4
1.0E-14                  1914                     4.5280581787206144E-4
1.0E-14                  1915                     4.529194550392368E-4
1.0E-14                  1916                     4.530330542037473E-4
1.0E-14                  1917                     4.5314661536559255E-4
1.0E-14                  1918                     4.532601385247728E-4
1.0E-14                  1919                     4.5337362368128747E-4
1.0E-14                  1920                     4.5348707083513716E-4
1.0E-14                  1921                     4.5360047998632127E-4
1.0E-14                  1922                     4.537138511348411E-4
1.0E-14                  1923                     4.5382718428069527E-4
1.0E-14                  1924                     4.5394047942388385E-4
1.0E-14                  1925                     4.540537365644075E-4
1.0E-14                  1926                     4.54166955702266E-4
1.0E-14                  1927                     4.5428013683745943E-4
1.0E-14                  1928                     4.543932799699873E-4
1.0E-14                  1929                     4.545063850998495E-4
1.0E-14                  1930                     4.546194522270472E-4
1.0E-14                  1931                     4.5473248135157954E-4
1.0E-14                  1932                     4.548454724734469E-4
1.0E-14                  1933                     4.54958425592649E-4
1.0E-14                  1934                     4.550713407091853E-4
1.0E-14                  1935                     4.55184217823057E-4
1.0E-14                  1936                     4.5529705693426336E-4
1.0E-14                  1937                     4.5540985804280417E-4
1.0E-14                  1938                     4.555226211486803E-4
1.0E-14                  1939                     4.556353462518909E-4
1.0E-14                  1940                     4.557480333524361E-4
1.0E-14                  1941                     4.558606824503164E-4
1.0E-14                  1942                     4.5597329354553156E-4
1.0E-14                  1943                     4.5608586663808146E-4
1.0E-14                  1944                     4.561984017279658E-4
1.0E-14                  1945                     4.563108988151851E-4
1.0E-14                  1946                     4.5642335789973986E-4
1.0E-14                  1947                     4.5653577898162887E-4
1.0E-14                  1948                     4.566481620608525E-4
1.0E-14                  1949                     4.56760507137411E-4
1.0E-14                  1950                     4.568728142113039E-4
1.0E-14                  1951                     4.569850832825322E-4
1.0E-14                  1952                     4.5709731435109523E-4
1.0E-14                  1953                     4.572095074169934E-4
1.0E-14                  1954                     4.573216624802258E-4
1.0E-14                  1955                     4.5743377954079263E-4
1.0E-14                  1956                     4.5754585859869514E-4
1.0E-14                  1957                     4.5765789965393163E-4
1.0E-14                  1958                     4.577699027065034E-4
1.0E-14                  1959                     4.578818677564093E-4
1.0E-14                  1960                     4.5799379480365113E-4
1.0E-14                  1961                     4.5810568384822706E-4
1.0E-14                  1962                     4.582175348901381E-4
1.0E-14                  1963                     4.583293479293835E-4
1.0E-14                  1964                     4.584411229659638E-4
1.0E-14                  1965                     4.5855285999987896E-4
1.0E-14                  1966                     4.5866455903112923E-4
1.0E-14                  1967                     4.5877622005971404E-4
1.0E-14                  1968                     4.5888784308563283E-4
1.0E-14                  1969                     4.5899942810888783E-4
1.0E-14                  1970                     4.5911097512947704E-4
1.0E-14                  1971                     4.59222484147401E-4
1.0E-14                  1972                     4.593339551626593E-4
1.0E-14                  1973                     4.5944538817525285E-4
1.0E-14                  1974                     4.595567831851813E-4
1.0E-14                  1975                     4.5966814019244434E-4
1.0E-14                  1976                     4.5977945919704205E-4
1.0E-14                  1977                     4.598907483435849E-4
1.0E-14                  1978                     4.6000248405550547E-4
1.0E-14                  1979                     4.6011418666656433E-4
1.0E-14                  1980                     4.6022585617676065E-4
1.0E-14                  1981                     4.6033749258609437E-4
1.0E-14                  1982                     4.604490958945667E-4
1.0E-14                  1983                     4.6056066610217705E-4
1.0E-14                  1984                     4.60672203208925E-4
1.0E-14                  1985                     4.6078370721481057E-4
1.0E-14                  1986                     4.6089517811983443E-4
1.0E-14                  1987                     4.610066159239962E-4
1.0E-14                  1988                     4.61118020627296E-4
1.0E-14                  1989                     4.612293922297337E-4
1.0E-14                  1990                     4.613407307313089E-4
1.0E-14                  1991                     4.614520361320226E-4
1.0E-14                  1992                     4.615633084318737E-4
1.0E-14                  1993                     4.61674547630863E-4
1.0E-14                  1994                     4.617857537289898E-4
1.0E-14                  1995                     4.6189692672625514E-4
1.0E-14                  1996                     4.620080666226576E-4
1.0E-14                  1997                     4.621191734181987E-4
1.0E-14                  1998                     4.622302471128772E-4
1.0E-14                  1999                     4.6234128770669355E-4
1.0E-14                  2000                     4.624522951996484E-4
