% Model:              NP_reactive_flow_Different_injection_TCE_in_Low_Permeable2.mph
% Version:            COMSOL 5.2.0.166
% Date:               Jun 15 2020, 01:37
% Table:              Table 61 - np_retention_mass_lowPM (np_retention_mass_lowPM)
% lowPM_per              t (s)                    np_retention_mass_lowPM (mol/m)
1.0E-12                  1854                     0.0012122962457256207
1.0E-12                  1855                     0.0012127604749967926
1.0E-12                  1856                     0.0012132246515676542
1.0E-12                  1857                     0.0012136887754381999
1.0E-12                  1858                     0.00121415284660844
1.0E-12                  1859                     0.001214616865078369
1.0E-12                  1860                     0.0012150808308479834
1.0E-12                  1861                     0.0012155447439172954
1.0E-12                  1862                     0.0012160086042862935
1.0E-12                  1863                     0.0012164724119549802
1.0E-12                  1864                     0.001216936166923358
1.0E-12                  1865                     0.0012173998691914242
1.0E-12                  1866                     0.0012178635187591804
1.0E-12                  1867                     0.0012183271156266274
1.0E-12                  1868                     0.0012187906597937626
1.0E-12                  1869                     0.001219254151260591
1.0E-12                  1870                     0.0012197175900271057
1.0E-12                  1871                     0.0012201809760933125
1.0E-12                  1872                     0.001220644309459206
1.0E-12                  1873                     0.0012211075901247936
1.0E-12                  1874                     0.0012215708180900666
1.0E-12                  1875                     0.0012220339933550293
1.0E-12                  1876                     0.0012224971159196846
1.0E-12                  1877                     0.0012229601857840298
1.0E-12                  1878                     0.0012234232029480637
1.0E-12                  1879                     0.0012238861674117854
1.0E-12                  1880                     0.0012243490791752011
1.0E-12                  1881                     0.001224811938238304
1.0E-12                  1882                     0.001225274744601095
1.0E-12                  1883                     0.0012257374982635775
1.0E-12                  1884                     0.0012262001992257503
1.0E-12                  1885                     0.0012266628474876112
1.0E-12                  1886                     0.0012271243551467226
1.0E-12                  1887                     0.001227580679444795
1.0E-12                  1888                     0.0012280368405754559
1.0E-12                  1889                     0.001228492838538717
1.0E-12                  1890                     0.0012289486733345688
1.0E-12                  1891                     0.0012294043449630142
1.0E-12                  1892                     0.0012298598534240563
1.0E-12                  1893                     0.0012303151987176927
1.0E-12                  1894                     0.0012307703808439208
1.0E-12                  1895                     0.0012312253998027468
1.0E-12                  1896                     0.0012316802555941645
1.0E-12                  1897                     0.0012321349482181752
1.0E-12                  1898                     0.0012325894776747815
1.0E-12                  1899                     0.0012330438439639834
1.0E-12                  1900                     0.0012334980470857823
1.0E-12                  1901                     0.0012339520870401684
1.0E-12                  1902                     0.0012344059638271542
1.0E-12                  1903                     0.0012348596774467337
1.0E-12                  1904                     0.0012353132278989062
1.0E-12                  1905                     0.0012357666151836702
1.0E-12                  1906                     0.0012362198393010332
1.0E-12                  1907                     0.0012366729002509865
1.0E-12                  1908                     0.0012371257980335368
1.0E-12                  1909                     0.0012375785326486824
1.0E-12                  1910                     0.0012380311040964189
1.0E-12                  1911                     0.001238483512376754
1.0E-12                  1912                     0.0012389357574896776
1.0E-12                  1913                     0.0012393878394352013
1.0E-12                  1914                     0.0012398397582133126
1.0E-12                  1915                     0.0012402915138240258
1.0E-12                  1916                     0.0012407431062673275
1.0E-12                  1917                     0.001241194535543225
1.0E-12                  1918                     0.001241645801651719
1.0E-12                  1919                     0.0012420969045928067
1.0E-12                  1920                     0.001242547844366486
1.0E-12                  1921                     0.0012429986209727612
1.0E-12                  1922                     0.0012434492344116312
1.0E-12                  1923                     0.001243899684683092
1.0E-12                  1924                     0.0012443499717871538
1.0E-12                  1925                     0.0012448000957238049
1.0E-12                  1926                     0.00124525005649305
1.0E-12                  1927                     0.0012456998540948934
1.0E-12                  1928                     0.0012461494885293274
1.0E-12                  1929                     0.0012465989597963585
1.0E-12                  1930                     0.0012470482678959799
1.0E-12                  1931                     0.0012474974128281972
1.0E-12                  1932                     0.0012479463945930095
1.0E-12                  1933                     0.001248395213190416
1.0E-12                  1934                     0.0012488438686204177
1.0E-12                  1935                     0.0012492923608830118
1.0E-12                  1936                     0.001249740689978201
1.0E-12                  1937                     0.0012501888559059847
1.0E-12                  1938                     0.001250636858666361
1.0E-12                  1939                     0.0012510846982593346
1.0E-12                  1940                     0.0012515323746849
1.0E-12                  1941                     0.001251979887943062
1.0E-12                  1942                     0.0012524272380338183
1.0E-12                  1943                     0.0012528744249571647
1.0E-12                  1944                     0.0012533214487131094
1.0E-12                  1945                     0.0012537683093016465
1.0E-12                  1946                     0.0012542150067227772
1.0E-12                  1947                     0.0012546615409765028
1.0E-12                  1948                     0.0012551079120628258
1.0E-12                  1949                     0.0012555541199817408
1.0E-12                  1950                     0.0012560001647332485
1.0E-12                  1951                     0.0012564460463173502
1.0E-12                  1952                     0.0012568917647340504
1.0E-12                  1953                     0.0012573373199833411
1.0E-12                  1954                     0.0012577827120652265
1.0E-12                  1955                     0.001258227940979707
1.0E-12                  1956                     0.0012586730067267826
1.0E-12                  1957                     0.0012591179093064506
1.0E-12                  1958                     0.0012595626487187132
1.0E-12                  1959                     0.0012600072249635713
1.0E-12                  1960                     0.0012604516380410242
1.0E-12                  1961                     0.0012608958879510692
1.0E-12                  1962                     0.001261339974693709
1.0E-12                  1963                     0.001261783898268946
1.0E-12                  1964                     0.0012622276586767753
1.0E-12                  1965                     0.0012626712559171986
1.0E-12                  1966                     0.001263114689990214
1.0E-12                  1967                     0.0012635579608958258
1.0E-12                  1968                     0.0012640010686340336
1.0E-12                  1969                     0.0012644440132048324
1.0E-12                  1970                     0.0012648867946082273
1.0E-12                  1971                     0.001265329412844216
1.0E-12                  1972                     0.0012657718679128
1.0E-12                  1973                     0.0012662141598139753
1.0E-12                  1974                     0.0012666562885477487
1.0E-12                  1975                     0.0012670982541141147
1.0E-12                  1976                     0.0012675400565130745
1.0E-12                  1977                     0.0012679816957446273
1.0E-12                  1978                     0.001268423171808777
1.0E-12                  1979                     0.0012688644847055203
1.0E-12                  1980                     0.0012693056344348572
1.0E-12                  1981                     0.00126974662099679
1.0E-12                  1982                     0.0012701874443913133
1.0E-12                  1983                     0.001270628104618435
1.0E-12                  1984                     0.0012710686016781463
1.0E-12                  1985                     0.0012715089355704555
1.0E-12                  1986                     0.0012719491062953598
1.0E-12                  1987                     0.0012723891138528573
1.0E-12                  1988                     0.0012728289582429478
1.0E-12                  1989                     0.0012732686394656342
1.0E-12                  1990                     0.0012737081575209122
1.0E-12                  1991                     0.001274147512408788
1.0E-12                  1992                     0.0012745867041292563
1.0E-12                  1993                     0.0012750257326823195
1.0E-12                  1994                     0.001275464598067975
1.0E-12                  1995                     0.0012759033002862278
1.0E-12                  1996                     0.001276341839337073
1.0E-12                  1997                     0.0012767802152205132
1.0E-12                  1998                     0.0012772178139527006
1.0E-12                  1999                     0.0012776552015946712
1.0E-12                  2000                     0.0012780924144690997
