% Model:              NP_reactive_flow_Different_injection_TCE_in_Low_Permeable2.mph
% Version:            COMSOL 5.2.0.166
% Date:               Jun 15 2020, 01:37
% Table:              Table 61 - np_retention_mass_lowPM (np_retention_mass_lowPM)
% lowPM_per              t (s)                    np_retention_mass_lowPM (mol/m)
1.0E-11                  1929                     0.0018914444766847123
1.0E-11                  1930                     0.0018914444770211447
1.0E-11                  1931                     0.0018914444773479285
1.0E-11                  1932                     0.0018914444776650613
1.0E-11                  1933                     0.0018914444779725454
1.0E-11                  1934                     0.0018914444782703772
1.0E-11                  1935                     0.0018914444785585582
1.0E-11                  1936                     0.0018914444788370917
1.0E-11                  1937                     0.0018914444791059731
1.0E-11                  1938                     0.0018914444796825545
1.0E-11                  1939                     0.0018914444806077638
1.0E-11                  1940                     0.0018914444815812514
1.0E-11                  1941                     0.001891444482603014
1.0E-11                  1942                     0.001891444483673053
1.0E-11                  1943                     0.0018914444847913706
1.0E-11                  1944                     0.0018914444859579633
1.0E-11                  1945                     0.0018914444871728317
1.0E-11                  1946                     0.0018914444884359798
1.0E-11                  1947                     0.0018914444897474025
1.0E-11                  1948                     0.0018914444911070996
1.0E-11                  1949                     0.0018914444925150768
1.0E-11                  1950                     0.0018914444939713319
1.0E-11                  1951                     0.0018914444954758575
1.0E-11                  1952                     0.0018914444970286638
1.0E-11                  1953                     0.0018914444986297485
1.0E-11                  1954                     0.0018914445002791087
1.0E-11                  1955                     0.0018914445019767446
1.0E-11                  1956                     0.0018914445037226575
1.0E-11                  1957                     0.0018914445055168475
1.0E-11                  1958                     0.0018914445073593136
1.0E-11                  1959                     0.0018914445092113596
1.0E-11                  1960                     0.0018914445109226117
1.0E-11                  1961                     0.0018914445126620549
1.0E-11                  1962                     0.0018914445144296906
1.0E-11                  1963                     0.0018914445162255182
1.0E-11                  1964                     0.001891444518049538
1.0E-11                  1965                     0.0018914445199017527
1.0E-11                  1966                     0.001891444521782157
1.0E-11                  1967                     0.0018914445236907552
1.0E-11                  1968                     0.0018914445256275434
1.0E-11                  1969                     0.0018914445275925271
1.0E-11                  1970                     0.0018914445295857005
1.0E-11                  1971                     0.001891444531607068
1.0E-11                  1972                     0.0018914445336566288
1.0E-11                  1973                     0.0018914445357343808
1.0E-11                  1974                     0.0018914445378403226
1.0E-11                  1975                     0.0018914445399744607
1.0E-11                  1976                     0.0018914445421367883
1.0E-11                  1977                     0.0018914445443273093
1.0E-11                  1978                     0.001891444546546024
1.0E-11                  1979                     0.0018914445487929294
1.0E-11                  1980                     0.001891444551068027
1.0E-11                  1981                     0.0018914445531848382
1.0E-11                  1982                     0.0018914445552803416
1.0E-11                  1983                     0.0018914445573844031
1.0E-11                  1984                     0.001891444559497021
1.0E-11                  1985                     0.001891444561618196
1.0E-11                  1986                     0.001891444563747926
1.0E-11                  1987                     0.0018914445658862163
1.0E-11                  1988                     0.0018914445680330595
1.0E-11                  1989                     0.001891444570188459
1.0E-11                  1990                     0.0018914445723524163
1.0E-11                  1991                     0.0018914445745249317
1.0E-11                  1992                     0.001891444576706003
1.0E-11                  1993                     0.0018914445788956302
1.0E-11                  1994                     0.001891444581093817
1.0E-11                  1995                     0.0018914445833005532
1.0E-11                  1996                     0.001891444585515853
1.0E-11                  1997                     0.0018914445877397067
1.0E-11                  1998                     0.0018914445899721184
1.0E-11                  1999                     0.0018914445922130865
1.0E-11                  2000                     0.00189144459446261
