% Model:              NP_reactive_flow_TCE_in_Low_Permeable.mph
% Version:            COMSOL 5.2.0.166
% Date:               Jun 7 2020, 21:50
% Table:              TCE_reacted lg = 7 - tce_reacted_mass (tce_reacted_mass)
% lowPM_per              t (s)                    The reacted TCE (mol/m)
1.0E-17                  1826                     6.25672459298639E-6
1.0E-17                  1827                     6.257309625926479E-6
1.0E-17                  1828                     6.257893965360144E-6
1.0E-17                  1829                     6.258477611287386E-6
1.0E-17                  1830                     6.259060563708232E-6
1.0E-17                  1831                     6.259642822622628E-6
1.0E-17                  1832                     6.260224388030683E-6
1.0E-17                  1833                     6.260805259932287E-6
1.0E-17                  1834                     6.261385438327495E-6
1.0E-17                  1835                     6.261964923216334E-6
1.0E-17                  1836                     6.262543714598723E-6
1.0E-17                  1837                     6.263121812474771E-6
1.0E-17                  1838                     6.263699216844341E-6
1.0E-17                  1839                     6.264275927707542E-6
1.0E-17                  1840                     6.264851945064347E-6
1.0E-17                  1841                     6.265427268914756E-6
1.0E-17                  1842                     6.266001899258742E-6
1.0E-17                  1843                     6.2665758360963325E-6
1.0E-17                  1844                     6.2671490794274725E-6
1.0E-17                  1845                     6.267721629252271E-6
1.0E-17                  1846                     6.268293485570619E-6
1.0E-17                  1847                     6.268864648382598E-6
1.0E-17                  1848                     6.269435117688154E-6
1.0E-17                  1849                     6.270004893487341E-6
1.0E-17                  1850                     6.270573975780105E-6
1.0E-17                  1851                     6.2711423645664464E-6
1.0E-17                  1852                     6.271710059846364E-6
1.0E-17                  1853                     6.272277061619941E-6
1.0E-17                  1854                     6.2728433698870396E-6
1.0E-17                  1855                     6.273408984647797E-6
1.0E-17                  1856                     6.273973905902131E-6
1.0E-17                  1857                     6.274538133650069E-6
1.0E-17                  1858                     6.275101667891557E-6
1.0E-17                  1859                     6.275664508626676E-6
1.0E-17                  1860                     6.276226655855426E-6
1.0E-17                  1861                     6.276788109577672E-6
1.0E-17                  1862                     6.277348869793603E-6
1.0E-17                  1863                     6.277908936503084E-6
1.0E-17                  1864                     6.278468309706169E-6
1.0E-17                  1865                     6.279026989402858E-6
1.0E-17                  1866                     6.2795849755932324E-6
1.0E-17                  1867                     6.280142268277075E-6
1.0E-17                  1868                     6.280698867454549E-6
1.0E-17                  1869                     6.2812547731256E-6
1.0E-17                  1870                     6.281809985290255E-6
1.0E-17                  1871                     6.282364503948541E-6
1.0E-17                  1872                     6.282918329100404E-6
1.0E-17                  1873                     6.283471460745898E-6
1.0E-17                  1874                     6.284023898884942E-6
1.0E-17                  1875                     6.2845756435176445E-6
1.0E-17                  1876                     6.285126694643869E-6
1.0E-17                  1877                     6.285677052263671E-6
1.0E-17                  1878                     6.286226716377077E-6
1.0E-17                  1879                     6.286775686984141E-6
1.0E-17                  1880                     6.287323964084782E-6
1.0E-17                  1881                     6.287871547679027E-6
1.0E-17                  1882                     6.288418437766822E-6
1.0E-17                  1883                     6.288964634348248E-6
1.0E-17                  1884                     6.289510137423278E-6
1.0E-17                  1885                     6.290054946991858E-6
1.0E-17                  1886                     6.290599063054069E-6
1.0E-17                  1887                     6.291142485609884E-6
1.0E-17                  1888                     6.291685214659276E-6
1.0E-17                  1889                     6.292227250202326E-6
1.0E-17                  1890                     6.2927685922388986E-6
1.0E-17                  1891                     6.2933092407690754E-6
1.0E-17                  1892                     6.293849195792829E-6
1.0E-17                  1893                     6.294388457310214E-6
1.0E-17                  1894                     6.294927025321149E-6
1.0E-17                  1895                     6.295464899825742E-6
1.0E-17                  1896                     6.296002080823912E-6
1.0E-17                  1897                     6.296538568315659E-6
1.0E-17                  1898                     6.2970743623010366E-6
1.0E-17                  1899                     6.297609462779964E-6
1.0E-17                  1900                     6.29814386975255E-6
1.0E-17                  1901                     6.298677583218713E-6
1.0E-17                  1902                     6.299210603178399E-6
1.0E-17                  1903                     6.299742929631743E-6
1.0E-17                  1904                     6.3002745625786365E-6
1.0E-17                  1905                     6.3008055020192155E-6
1.0E-17                  1906                     6.30133574795329E-6
1.0E-17                  1907                     6.30186530038105E-6
1.0E-17                  1908                     6.30239415930236E-6
1.0E-17                  1909                     6.302922324717274E-6
1.0E-17                  1910                     6.303449796625792E-6
1.0E-17                  1911                     6.303976575027832E-6
1.0E-17                  1912                     6.304502659923585E-6
1.0E-17                  1913                     6.305028051312861E-6
1.0E-17                  1914                     6.305552749195768E-6
1.0E-17                  1915                     6.3060767535722516E-6
1.0E-17                  1916                     6.306600064442312E-6
1.0E-17                  1917                     6.307122681806004E-6
1.0E-17                  1918                     6.307644605663273E-6
1.0E-17                  1919                     6.308165836014173E-6
1.0E-17                  1920                     6.3086863728586224E-6
1.0E-17                  1921                     6.309206216196676E-6
1.0E-17                  1922                     6.309725366028307E-6
1.0E-17                  1923                     6.310243822353569E-6
1.0E-17                  1924                     6.310761585172407E-6
1.0E-17                  1925                     6.311278654484877E-6
1.0E-17                  1926                     6.311795030290897E-6
1.0E-17                  1927                     6.3123107125905476E-6
1.0E-17                  1928                     6.312825701383775E-6
1.0E-17                  1929                     6.31333999667058E-6
1.0E-17                  1930                     6.313853598451016E-6
1.0E-17                  1931                     6.314366506725028E-6
1.0E-17                  1932                     6.314878721492645E-6
1.0E-17                  1933                     6.315390242753866E-6
1.0E-17                  1934                     6.3159010705086634E-6
1.0E-17                  1935                     6.316411204757065E-6
1.0E-17                  1936                     6.316920645499071E-6
1.0E-17                  1937                     6.317429392734626E-6
1.0E-17                  1938                     6.31793744646384E-6
1.0E-17                  1939                     6.318444806686604E-6
1.0E-17                  1940                     6.3189514734030255E-6
1.0E-17                  1941                     6.319457446612997E-6
1.0E-17                  1942                     6.3199627263166E-6
1.0E-17                  1943                     6.3204673125137525E-6
1.0E-17                  1944                     6.320971205204563E-6
1.0E-17                  1945                     6.321474404388897E-6
1.0E-17                  1946                     6.321976910066807E-6
1.0E-17                  1947                     6.322478722238376E-6
1.0E-17                  1948                     6.322979840903549E-6
1.0E-17                  1949                     6.323480266062271E-6
1.0E-17                  1950                     6.323979997714598E-6
1.0E-17                  1951                     6.3244790358605826E-6
1.0E-17                  1952                     6.32497738050009E-6
1.0E-17                  1953                     6.325475031633229E-6
1.0E-17                  1954                     6.325971989259917E-6
1.0E-17                  1955                     6.326468253380237E-6
1.0E-17                  1956                     6.32696382399416E-6
1.0E-17                  1957                     6.327458701101661E-6
1.0E-17                  1958                     6.32795288470282E-6
1.0E-17                  1959                     6.328446374797528E-6
1.0E-17                  1960                     6.328939171385841E-6
1.0E-17                  1961                     6.32943127446773E-6
1.0E-17                  1962                     6.32992268404317E-6
1.0E-17                  1963                     6.330413400112267E-6
1.0E-17                  1964                     6.330903422674942E-6
1.0E-17                  1965                     6.33139275173122E-6
1.0E-17                  1966                     6.331881387281076E-6
1.0E-17                  1967                     6.3323693293245895E-6
1.0E-17                  1968                     6.332856577861653E-6
1.0E-17                  1969                     6.333343132892321E-6
1.0E-17                  1970                     6.333828994416565E-6
1.0E-17                  1971                     6.3343141624343864E-6
1.0E-17                  1972                     6.334798636945839E-6
1.0E-17                  1973                     6.3352824179508955E-6
1.0E-17                  1974                     6.335765505449529E-6
1.0E-17                  1975                     6.3362478994417935E-6
1.0E-17                  1976                     6.336729599927608E-6
1.0E-17                  1977                     6.337210606907026E-6
1.0E-17                  1978                     6.337690920380103E-6
1.0E-17                  1979                     6.338170540346675E-6
1.0E-17                  1980                     6.338649466806906E-6
1.0E-17                  1981                     6.339127699760686E-6
1.0E-17                  1982                     6.33961460754946E-6
1.0E-17                  1983                     6.340103982138597E-6
1.0E-17                  1984                     6.340592786955831E-6
1.0E-17                  1985                     6.34108102200116E-6
1.0E-17                  1986                     6.341568687274557E-6
1.0E-17                  1987                     6.3420557827760504E-6
1.0E-17                  1988                     6.342542308505666E-6
1.0E-17                  1989                     6.343028264463351E-6
1.0E-17                  1990                     6.343513650649104E-6
1.0E-17                  1991                     6.34399846706298E-6
1.0E-17                  1992                     6.344482713704924E-6
1.0E-17                  1993                     6.344966390574964E-6
1.0E-17                  1994                     6.3454494976730724E-6
1.0E-17                  1995                     6.345932034999331E-6
1.0E-17                  1996                     6.346414002553658E-6
1.0E-17                  1997                     6.346895400336053E-6
1.0E-17                  1998                     6.347376228346517E-6
1.0E-17                  1999                     6.347856486585104E-6
1.0E-17                  2000                     6.348336175051786E-6
