% Model:              NP_reactive_flow_Different_injection_TCE_in_Low_Permeable2.mph
% Version:            COMSOL 5.2.0.166
% Date:               Jun 15 2020, 01:33
% Table:              TCE_reacted 0.02 - tce_reacted_mass (tce_reacted_mass)
% lowPM_per              t (s)                    The reacted TCE (mol/m)
1.0E-12                  1783                     6.4445991244362684E-6
1.0E-12                  1784                     6.445119577732126E-6
1.0E-12                  1785                     6.445639269995904E-6
1.0E-12                  1786                     6.446158201227521E-6
1.0E-12                  1787                     6.446676371427005E-6
1.0E-12                  1788                     6.447193780594382E-6
1.0E-12                  1789                     6.447710428729599E-6
1.0E-12                  1790                     6.448226315832763E-6
1.0E-12                  1791                     6.448741441903794E-6
1.0E-12                  1792                     6.449255806942664E-6
1.0E-12                  1793                     6.449769410949455E-6
1.0E-12                  1794                     6.450282253924058E-6
1.0E-12                  1795                     6.450794335866581E-6
1.0E-12                  1796                     6.451305656776998E-6
1.0E-12                  1797                     6.451816216655309E-6
1.0E-12                  1798                     6.452326015501459E-6
1.0E-12                  1799                     6.452835053315502E-6
1.0E-12                  1800                     6.453343330097412E-6
1.0E-12                  1801                     6.453850845847188E-6
1.0E-12                  1802                     6.454357600564885E-6
1.0E-12                  1803                     6.454863594250449E-6
1.0E-12                  1804                     6.4553688269039055E-6
1.0E-12                  1805                     6.455873298525202E-6
1.0E-12                  1806                     6.456377009114364E-6
1.0E-12                  1807                     6.4568799586714476E-6
1.0E-12                  1808                     6.457382147196397E-6
1.0E-12                  1809                     6.45788357468924E-6
1.0E-12                  1810                     6.458384241149977E-6
1.0E-12                  1811                     6.458884146578553E-6
1.0E-12                  1812                     6.459383290975023E-6
1.0E-12                  1813                     6.459881674339359E-6
1.0E-12                  1814                     6.460379296671561E-6
1.0E-12                  1815                     6.460876157971684E-6
1.0E-12                  1816                     6.461372258239646E-6
1.0E-12                  1817                     6.4618675974755565E-6
1.0E-12                  1818                     6.462362175679279E-6
1.0E-12                  1819                     6.4628559928508675E-6
1.0E-12                  1820                     6.463349048990404E-6
1.0E-12                  1821                     6.463841344097753E-6
1.0E-12                  1822                     6.464332878173022E-6
1.0E-12                  1823                     6.4648236512161576E-6
1.0E-12                  1824                     6.46531366322716E-6
1.0E-12                  1825                     6.465802914206055E-6
1.0E-12                  1826                     6.4662914041528174E-6
1.0E-12                  1827                     6.466779133067473E-6
1.0E-12                  1828                     6.467266100949995E-6
1.0E-12                  1829                     6.467752307800411E-6
1.0E-12                  1830                     6.4682377536186926E-6
1.0E-12                  1831                     6.468722438404868E-6
1.0E-12                  1832                     6.46920636215891E-6
1.0E-12                  1833                     6.4696895248809E-6
1.0E-12                  1834                     6.470171926570674E-6
1.0E-12                  1835                     6.4706535672283156E-6
1.0E-12                  1836                     6.4711344468539045E-6
1.0E-12                  1837                     6.471614565447306E-6
1.0E-12                  1838                     6.472093923008627E-6
1.0E-12                  1839                     6.472572519537843E-6
1.0E-12                  1840                     6.473050355034924E-6
1.0E-12                  1841                     6.4735274294998725E-6
1.0E-12                  1842                     6.474003742932714E-6
1.0E-12                  1843                     6.474479295333422E-6
1.0E-12                  1844                     6.474954086701997E-6
1.0E-12                  1845                     6.475428117038492E-6
1.0E-12                  1846                     6.475901386342826E-6
1.0E-12                  1847                     6.476373894615054E-6
1.0E-12                  1848                     6.476845641855149E-6
1.0E-12                  1849                     6.4773166280631094E-6
1.0E-12                  1850                     6.477786853238991E-6
1.0E-12                  1851                     6.478256317382793E-6
1.0E-12                  1852                     6.478725020494407E-6
1.0E-12                  1853                     6.479192962573888E-6
1.0E-12                  1854                     6.479660143621235E-6
1.0E-12                  1855                     6.48012656363653E-6
1.0E-12                  1856                     6.480592222619637E-6
1.0E-12                  1857                     6.481057120570638E-6
1.0E-12                  1858                     6.481521257489586E-6
1.0E-12                  1859                     6.4819846333763465E-6
1.0E-12                  1860                     6.4824472482309734E-6
1.0E-12                  1861                     6.482909102053521E-6
1.0E-12                  1862                     6.483370194843935E-6
1.0E-12                  1863                     6.483830526602243E-6
1.0E-12                  1864                     6.4842900973283895E-6
1.0E-12                  1865                     6.48474890702243E-6
1.0E-12                  1866                     6.485206955684364E-6
1.0E-12                  1867                     6.485664243314164E-6
1.0E-12                  1868                     6.486120769911885E-6
1.0E-12                  1869                     6.486576535477445E-6
1.0E-12                  1870                     6.487031540010872E-6
1.0E-12                  1871                     6.487485783512192E-6
1.0E-12                  1872                     6.487939265981406E-6
1.0E-12                  1873                     6.488391987418459E-6
1.0E-12                  1874                     6.488843947823406E-6
1.0E-12                  1875                     6.489295147196246E-6
1.0E-12                  1876                     6.489745585536952E-6
1.0E-12                  1877                     6.4901952628455795E-6
1.0E-12                  1878                     6.490644179122019E-6
1.0E-12                  1879                     6.491092334366379E-6
1.0E-12                  1880                     6.4915397285786325E-6
1.0E-12                  1881                     6.4919863617587524E-6
1.0E-12                  1882                     6.492432233906712E-6
1.0E-12                  1883                     6.4928773450225645E-6
1.0E-12                  1884                     6.493321695106338E-6
1.0E-12                  1885                     6.493765284157924E-6
1.0E-12                  1886                     6.494209006586814E-6
1.0E-12                  1887                     6.494656186110801E-6
1.0E-12                  1888                     6.495102695422232E-6
1.0E-12                  1889                     6.495548534521026E-6
1.0E-12                  1890                     6.495993703407236E-6
1.0E-12                  1891                     6.4964382020809175E-6
1.0E-12                  1892                     6.496882030541988E-6
1.0E-12                  1893                     6.49732518879053E-6
1.0E-12                  1894                     6.497767676826434E-6
1.0E-12                  1895                     6.498209494649836E-6
1.0E-12                  1896                     6.498650642260627E-6
1.0E-12                  1897                     6.499091119658781E-6
1.0E-12                  1898                     6.4995309268444604E-6
1.0E-12                  1899                     6.499970063817448E-6
1.0E-12                  1900                     6.500408530577933E-6
1.0E-12                  1901                     6.500846327125835E-6
1.0E-12                  1902                     6.5012834534611535E-6
1.0E-12                  1903                     6.501719909583889E-6
1.0E-12                  1904                     6.502155695494013E-6
1.0E-12                  1905                     6.502590811191609E-6
1.0E-12                  1906                     6.503025256676621E-6
1.0E-12                  1907                     6.50345903194905E-6
1.0E-12                  1908                     6.503892137008869E-6
1.0E-12                  1909                     6.504324571856158E-6
1.0E-12                  1910                     6.504756336490864E-6
1.0E-12                  1911                     6.5051874309129596E-6
1.0E-12                  1912                     6.505617855122472E-6
1.0E-12                  1913                     6.506047609119455E-6
1.0E-12                  1914                     6.506476692903827E-6
1.0E-12                  1915                     6.506905106475644E-6
1.0E-12                  1916                     6.50733284983485E-6
1.0E-12                  1917                     6.507759922981499E-6
1.0E-12                  1918                     6.508186325915566E-6
1.0E-12                  1919                     6.508612058637103E-6
1.0E-12                  1920                     6.509037121145975E-6
1.0E-12                  1921                     6.509461513442319E-6
1.0E-12                  1922                     6.5098852355260515E-6
1.0E-12                  1923                     6.510308287397255E-6
1.0E-12                  1924                     6.510730669055876E-6
1.0E-12                  1925                     6.511152380501913E-6
1.0E-12                  1926                     6.5115734217353395E-6
1.0E-12                  1927                     6.51199379275621E-6
1.0E-12                  1928                     6.512413493564497E-6
1.0E-12                  1929                     6.512832524160228E-6
1.0E-12                  1930                     6.513250884543348E-6
1.0E-12                  1931                     6.513668574713912E-6
1.0E-12                  1932                     6.51408559467192E-6
1.0E-12                  1933                     6.51450194441729E-6
1.0E-12                  1934                     6.514917623950104E-6
1.0E-12                  1935                     6.515332633270362E-6
1.0E-12                  1936                     6.515746972378037E-6
1.0E-12                  1937                     6.516160641273128E-6
1.0E-12                  1938                     6.5165736399556355E-6
1.0E-12                  1939                     6.516985968425587E-6
1.0E-12                  1940                     6.517397626682955E-6
1.0E-12                  1941                     6.51780861472774E-6
1.0E-12                  1942                     6.518218932559914E-6
1.0E-12                  1943                     6.51862858017956E-6
1.0E-12                  1944                     6.519037557586567E-6
1.0E-12                  1945                     6.5194458647811E-6
1.0E-12                  1946                     6.519853501762995E-6
1.0E-12                  1947                     6.52026046853228E-6
1.0E-12                  1948                     6.5206667650890085E-6
1.0E-12                  1949                     6.521072391433208E-6
1.0E-12                  1950                     6.52147734756477E-6
1.0E-12                  1951                     6.521881633483775E-6
1.0E-12                  1952                     6.5222852491902245E-6
1.0E-12                  1953                     6.522688194684063E-6
1.0E-12                  1954                     6.523090469965319E-6
1.0E-12                  1955                     6.523492075034045E-6
1.0E-12                  1956                     6.523893009890161E-6
1.0E-12                  1957                     6.524293274533667E-6
1.0E-12                  1958                     6.52469286896467E-6
1.0E-12                  1959                     6.525091793183009E-6
1.0E-12                  1960                     6.525490047188846E-6
1.0E-12                  1961                     6.525887630982099E-6
1.0E-12                  1962                     6.526284544562715E-6
1.0E-12                  1963                     6.5266807879307744E-6
1.0E-12                  1964                     6.527076361086305E-6
1.0E-12                  1965                     6.527471264029198E-6
1.0E-12                  1966                     6.5278654967595344E-6
1.0E-12                  1967                     6.528259059277342E-6
1.0E-12                  1968                     6.528651951582539E-6
1.0E-12                  1969                     6.529044173675126E-6
1.0E-12                  1970                     6.529435725555156E-6
1.0E-12                  1971                     6.529826607222576E-6
1.0E-12                  1972                     6.5302168186774396E-6
1.0E-12                  1973                     6.530606359919747E-6
1.0E-12                  1974                     6.530995230949471E-6
1.0E-12                  1975                     6.531383431766612E-6
1.0E-12                  1976                     6.531770962371196E-6
1.0E-12                  1977                     6.53215782276317E-6
1.0E-12                  1978                     6.532544012942561E-6
1.0E-12                  1979                     6.5329295329094226E-6
1.0E-12                  1980                     6.5333143826636466E-6
1.0E-12                  1981                     6.533698562205287E-6
1.0E-12                  1982                     6.534082071534453E-6
1.0E-12                  1983                     6.534464910650954E-6
1.0E-12                  1984                     6.534847079554926E-6
1.0E-12                  1985                     6.53522857824626E-6
1.0E-12                  1986                     6.535609406725038E-6
1.0E-12                  1987                     6.53598956499126E-6
1.0E-12                  1988                     6.536369053044872E-6
1.0E-12                  1989                     6.536747870885954E-6
1.0E-12                  1990                     6.537126018514453E-6
1.0E-12                  1991                     6.537503495930341E-6
1.0E-12                  1992                     6.5378803031336465E-6
1.0E-12                  1993                     6.538256440124341E-6
1.0E-12                  1994                     6.538631906902534E-6
1.0E-12                  1995                     6.539006703468089E-6
1.0E-12                  1996                     6.539380829821142E-6
1.0E-12                  1997                     6.5397542859615845E-6
1.0E-12                  1998                     6.54013220738488E-6
1.0E-12                  1999                     6.540509859432535E-6
1.0E-12                  2000                     6.540886938293699E-6
