% Model:              NP_reactive_flow_TCE_in_Low_Permeable.mph
% Version:            COMSOL 5.2.0.166
% Date:               Jun 7 2020, 21:50
% Table:              TCE_reacted lg = 0 - tce_reacted_mass (tce_reacted_mass)
% lowPM_per              t (s)                    The reacted TCE (mol/m)
1.0E-10                  1811                     6.771910481838178E-6
1.0E-10                  1812                     6.771910481859564E-6
1.0E-10                  1813                     6.7719104818806785E-6
1.0E-10                  1814                     6.771910481901441E-6
1.0E-10                  1815                     6.771910481921932E-6
1.0E-10                  1816                     6.771910481942722E-6
1.0E-10                  1817                     6.771910481963918E-6
1.0E-10                  1818                     6.77191048198487E-6
1.0E-10                  1819                     6.771910482005606E-6
1.0E-10                  1820                     6.771910482026097E-6
1.0E-10                  1821                     6.771910482046345E-6
1.0E-10                  1822                     6.771910482066402E-6
1.0E-10                  1823                     6.771910482086189E-6
1.0E-10                  1824                     6.771910482105759E-6
1.0E-10                  1825                     6.7719104821250306E-6
1.0E-10                  1826                     6.77191048214414E-6
1.0E-10                  1827                     6.771910482163005E-6
1.0E-10                  1828                     6.771910482181626E-6
1.0E-10                  1829                     6.77191048220003E-6
1.0E-10                  1830                     6.771910482218191E-6
1.0E-10                  1831                     6.771910482236107E-6
1.0E-10                  1832                     6.771910482253834E-6
1.0E-10                  1833                     6.771910482271262E-6
1.0E-10                  1834                     6.771910482288501E-6
1.0E-10                  1835                     6.771910482305496E-6
1.0E-10                  1836                     6.771910482322274E-6
1.0E-10                  1837                     6.771910482338808E-6
1.0E-10                  1838                     6.771910482355125E-6
1.0E-10                  1839                     6.7719104823711445E-6
1.0E-10                  1840                     6.771910482387001E-6
1.0E-10                  1841                     6.771910482402559E-6
1.0E-10                  1842                     6.771910482417982E-6
1.0E-10                  1843                     6.7719104824330795E-6
1.0E-10                  1844                     6.771910482447987E-6
1.0E-10                  1845                     6.771910482462895E-6
1.0E-10                  1846                     6.771910482478318E-6
1.0E-10                  1847                     6.771910482493578E-6
1.0E-10                  1848                     6.7719104825086755E-6
1.0E-10                  1849                     6.771910482523583E-6
1.0E-10                  1850                     6.7719104825383284E-6
1.0E-10                  1851                     6.771910482552911E-6
1.0E-10                  1852                     6.771910482567277E-6
1.0E-10                  1853                     6.771910482581534E-6
1.0E-10                  1854                     6.771910482595574E-6
1.0E-10                  1855                     6.771910482609506E-6
1.0E-10                  1856                     6.7719104826232215E-6
1.0E-10                  1857                     6.771910482636774E-6
1.0E-10                  1858                     6.771910482650191E-6
1.0E-10                  1859                     6.771910482663391E-6
1.0E-10                  1860                     6.771910482676456E-6
1.0E-10                  1861                     6.771910482689358E-6
1.0E-10                  1862                     6.771910482702016E-6
1.0E-10                  1863                     6.771910482714593E-6
1.0E-10                  1864                     6.7719104827269525E-6
1.0E-10                  1865                     6.771910482739177E-6
1.0E-10                  1866                     6.7719104827512115E-6
1.0E-10                  1867                     6.7719104827630835E-6
1.0E-10                  1868                     6.771910482774793E-6
1.0E-10                  1869                     6.77191048278634E-6
1.0E-10                  1870                     6.771910482797697E-6
1.0E-10                  1871                     6.771910482808891E-6
1.0E-10                  1872                     6.771910482819896E-6
1.0E-10                  1873                     6.771910482830738E-6
1.0E-10                  1874                     6.771910482841444E-6
1.0E-10                  1875                     6.771910482852666E-6
1.0E-10                  1876                     6.771910482863725E-6
1.0E-10                  1877                     6.771910482874729E-6
1.0E-10                  1878                     6.771910482885571E-6
1.0E-10                  1879                     6.771910482896332E-6
1.0E-10                  1880                     6.77191048290693E-6
1.0E-10                  1881                     6.771910482917393E-6
1.0E-10                  1882                     6.771910482927774E-6
1.0E-10                  1883                     6.7719104829380196E-6
1.0E-10                  1884                     6.771910482948103E-6
1.0E-10                  1885                     6.771910482958104E-6
1.0E-10                  1886                     6.771910482967998E-6
1.0E-10                  1887                     6.771910482977701E-6
1.0E-10                  1888                     6.771910482987351E-6
1.0E-10                  1889                     6.771910482996865E-6
1.0E-10                  1890                     6.771910483006243E-6
1.0E-10                  1891                     6.771910483015486E-6
1.0E-10                  1892                     6.771910483024647E-6
1.0E-10                  1893                     6.771910483033646E-6
1.0E-10                  1894                     6.771910483042537E-6
1.0E-10                  1895                     6.771910483051292E-6
1.0E-10                  1896                     6.771910483059965E-6
1.0E-10                  1897                     6.771910483068476E-6
1.0E-10                  1898                     6.771910483076852E-6
1.0E-10                  1899                     6.771910483085119E-6
1.0E-10                  1900                     6.771910483093304E-6
1.0E-10                  1901                     6.7719104831013275E-6
1.0E-10                  1902                     6.771910483109242E-6
1.0E-10                  1903                     6.771910483117021E-6
1.0E-10                  1904                     6.7719104831250444E-6
1.0E-10                  1905                     6.771910483133149E-6
1.0E-10                  1906                     6.771910483141091E-6
1.0E-10                  1907                     6.771910483149032E-6
1.0E-10                  1908                     6.7719104831568116E-6
1.0E-10                  1909                     6.771910483164509E-6
1.0E-10                  1910                     6.77191048317218E-6
1.0E-10                  1911                     6.771910483179715E-6
1.0E-10                  1912                     6.771910483187142E-6
1.0E-10                  1913                     6.771910483194515E-6
1.0E-10                  1914                     6.771910483201806E-6
1.0E-10                  1915                     6.771910483208962E-6
1.0E-10                  1916                     6.771910483216063E-6
1.0E-10                  1917                     6.771910483223083E-6
1.0E-10                  1918                     6.771910483229995E-6
1.0E-10                  1919                     6.771910483236826E-6
1.0E-10                  1920                     6.771910483243575E-6
1.0E-10                  1921                     6.771910483250216E-6
1.0E-10                  1922                     6.771910483256775E-6
1.0E-10                  1923                     6.771910483263253E-6
1.0E-10                  1924                     6.771910483269623E-6
1.0E-10                  1925                     6.771910483275938E-6
1.0E-10                  1926                     6.771910483282145E-6
1.0E-10                  1927                     6.771910483288244E-6
1.0E-10                  1928                     6.771910483294288E-6
1.0E-10                  1929                     6.7719104833002515E-6
1.0E-10                  1930                     6.771910483306106E-6
1.0E-10                  1931                     6.771910483311825E-6
1.0E-10                  1932                     6.7719104833175445E-6
1.0E-10                  1933                     6.771910483323291E-6
1.0E-10                  1934                     6.7719104833291455E-6
1.0E-10                  1935                     6.771910483334973E-6
1.0E-10                  1936                     6.771910483340719E-6
1.0E-10                  1937                     6.771910483346384E-6
1.0E-10                  1938                     6.771910483352022E-6
1.0E-10                  1939                     6.771910483357552E-6
1.0E-10                  1940                     6.771910483363054E-6
1.0E-10                  1941                     6.771910483368475E-6
1.0E-10                  1942                     6.771910483373842E-6
1.0E-10                  1943                     6.771910483379154E-6
1.0E-10                  1944                     6.7719104833843585E-6
1.0E-10                  1945                     6.7719104833895356E-6
1.0E-10                  1946                     6.771910483394631E-6
1.0E-10                  1947                     6.771910483399673E-6
1.0E-10                  1948                     6.771910483404606E-6
1.0E-10                  1949                     6.771910483409566E-6
1.0E-10                  1950                     6.771910483414391E-6
1.0E-10                  1951                     6.7719104834191885E-6
1.0E-10                  1952                     6.771910483423905E-6
1.0E-10                  1953                     6.77191048342854E-6
1.0E-10                  1954                     6.7719104834331205E-6
1.0E-10                  1955                     6.771910483437647E-6
1.0E-10                  1956                     6.771910483442119E-6
1.0E-10                  1957                     6.771910483446483E-6
1.0E-10                  1958                     6.77191048345082E-6
1.0E-10                  1959                     6.771910483455076E-6
1.0E-10                  1960                     6.771910483459277E-6
1.0E-10                  1961                     6.771910483463424E-6
1.0E-10                  1962                     6.771910483467517E-6
1.0E-10                  1963                     6.7719104834718265E-6
1.0E-10                  1964                     6.771910483476082E-6
1.0E-10                  1965                     6.771910483480256E-6
1.0E-10                  1966                     6.771910483484376E-6
1.0E-10                  1967                     6.771910483488415E-6
1.0E-10                  1968                     6.7719104834924806E-6
1.0E-10                  1969                     6.771910483496492E-6
1.0E-10                  1970                     6.771910483500422E-6
1.0E-10                  1971                     6.7719104835043255E-6
1.0E-10                  1972                     6.7719104835082015E-6
1.0E-10                  1973                     6.771910483511996E-6
1.0E-10                  1974                     6.771910483515764E-6
1.0E-10                  1975                     6.771910483519477E-6
1.0E-10                  1976                     6.771910483523136E-6
1.0E-10                  1977                     6.7719104835267684E-6
1.0E-10                  1978                     6.771910483530373E-6
1.0E-10                  1979                     6.771910483533816E-6
1.0E-10                  1980                     6.771910483537312E-6
1.0E-10                  1981                     6.771910483540755E-6
1.0E-10                  1982                     6.771910483544143E-6
1.0E-10                  1983                     6.771910483547504E-6
1.0E-10                  1984                     6.771910483550811E-6
1.0E-10                  1985                     6.771910483554036E-6
1.0E-10                  1986                     6.7719104835572345E-6
1.0E-10                  1987                     6.771910483560379E-6
1.0E-10                  1988                     6.771910483563496E-6
1.0E-10                  1989                     6.771910483566559E-6
1.0E-10                  1990                     6.7719104835695944E-6
1.0E-10                  1991                     6.771910483572495E-6
1.0E-10                  1992                     6.771910483575612E-6
1.0E-10                  1993                     6.771910483578702E-6
1.0E-10                  1994                     6.7719104835817375E-6
1.0E-10                  1995                     6.771910483584746E-6
1.0E-10                  1996                     6.771910483587728E-6
1.0E-10                  1997                     6.771910483590655E-6
1.0E-10                  1998                     6.7719104835936095E-6
1.0E-10                  1999                     6.771910483596483E-6
1.0E-10                  2000                     6.7719104835992745E-6
